group	cluster	chr	start	end	strand	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PK_15_6h	31	LT934125.1	46029	46039	+	46038	22372.703993	17019.756602	46036	46038	3	11	6h	PK_15	6
PK_15_6h	32	LT934125.1	49161	49161	+	49161	15.092897	15.092897	49161	49161	1	1	6h	PK_15	6
PK_15_6h	33	LT934125.1	49638	49648	+	49647	35050.73729	28118.066701	49645	49647	3	11	6h	PK_15	6
PK_15_6h	37	LT934125.1	52420	52440	+	52437	13397.461373	8160.226192	52434	52439	6	21	6h	PK_15	6
PK_15_6h	39	LT934125.1	53589	53604	+	53594	11198.929411	3697.759711	53590	53604	15	16	6h	PK_15	6
PK_15_6h	42	LT934125.1	55153	55161	+	55161	14881.596226	10157.519533	55158	55161	4	9	6h	PK_15	6
PK_15_6h	43	LT934125.1	55271	55279	+	55271	30.185794	15.092897	55271	55279	9	9	6h	PK_15	6
PK_15_6h	44	LT934125.1	55471	55471	+	55471	25.154828	25.154828	55471	55471	1	1	6h	PK_15	6
PK_15_6h	47	LT934125.1	60246	60256	+	60251	11203.960377	9417.967591	60251	60252	2	11	6h	PK_15	6
PK_15_6h	48	LT934125.1	61262	61262	+	61262	15.092897	15.092897	61262	61262	1	1	6h	PK_15	6
PK_15_6h	50	LT934125.1	62332	62341	+	62340	5951.632296	3803.409988	62338	62340	3	10	6h	PK_15	6
PK_15_6h	52	LT934125.1	63417	63420	+	63420	90.557381	65.402553	63417	63420	4	4	6h	PK_15	6
PK_15_6h	57	LT934125.1	70513	70521	+	70521	14509.304772	12657.909433	70519	70521	3	9	6h	PK_15	6
PK_15_6h	58	LT934125.1	71518	71544	+	71544	14886.62719	6932.670587	71531	71544	14	27	6h	PK_15	6
PK_15_6h	59	LT934125.1	75648	75652	+	75648	296.82697	75.464484	75648	75651	4	5	6h	PK_15	6
PK_15_6h	61	LT934125.1	79987	79996	+	79996	35664.515091	28042.602217	79994	79996	3	10	6h	PK_15	6
PK_15_6h	63	LT934125.1	81799	81806	+	81799	35.216759	20.123862	81799	81806	8	8	6h	PK_15	6
PK_15_6h	64	LT934125.1	86159	86168	+	86167	3516.644949	2485.297003	86164	86167	4	10	6h	PK_15	6
PK_15_6h	66	LT934125.1	91549	91559	+	91559	65.402552	45.27869	91549	91559	11	11	6h	PK_15	6
PK_15_6h	67	LT934125.1	92048	92059	+	92059	2983.362597	2143.191343	92052	92059	8	12	6h	PK_15	6
PK_15_6h	70	LT934125.1	92496	92496	+	92496	20.123862	20.123862	92496	92496	1	1	6h	PK_15	6
PK_15_6h	79	LT934125.1	96906	96906	+	96906	15.092897	15.092897	96906	96906	1	1	6h	PK_15	6
PK_15_6h	85	LT934125.1	102419	102419	+	102419	15.092897	15.092897	102419	102419	1	1	6h	PK_15	6
PK_15_6h	93	LT934125.1	108816	108830	+	108829	14967.12264	12426.485015	108824	108829	6	15	6h	PK_15	6
PK_15_6h	101	LT934125.1	115528	115528	+	115528	15.092897	15.092897	115528	115528	1	1	6h	PK_15	6
PK_15_6h	104	LT934125.1	115671	115676	+	115671	35.216759	20.123862	115671	115676	6	6	6h	PK_15	6
PK_15_6h	114	LT934125.1	116386	116462	+	116441	1338.236847	241.486348	116395	116449	55	77	6h	PK_15	6
PK_15_6h	115	LT934125.1	116512	116512	+	116512	20.123862	20.123862	116512	116512	1	1	6h	PK_15	6
PK_15_6h	116	LT934125.1	116560	116565	+	116565	276.703108	145.898002	116562	116565	4	6	6h	PK_15	6
PK_15_6h	117	LT934125.1	116619	116705	+	116633	20506.215758	2128.098446	116629	116687	59	87	6h	PK_15	6
PK_15_6h	119	LT934125.1	116725	116750	+	116732	3154.415427	1192.338846	116729	116750	22	26	6h	PK_15	6
PK_15_6h	121	LT934125.1	116938	116962	+	116962	77713.32552	70725.31431	116962	116962	1	25	6h	PK_15	6
PK_15_6h	127	LT934125.1	120465	120477	+	120477	67440.093778	43276.366033	120473	120477	5	13	6h	PK_15	6
PK_15_6h	131	LT934125.1	122903	122915	+	122915	20611.866035	13643.978689	122911	122915	5	13	6h	PK_15	6
PK_15_6h	136	LT934125.1	125223	125235	+	125230	14836.317537	11380.044172	125227	125230	4	13	6h	PK_15	6
PK_15_6h	139	LT934125.1	126137	126151	+	126151	28299.181461	19661.013538	126148	126151	4	15	6h	PK_15	6
PK_15_6h	143	LT934125.1	127109	127131	+	127116	664.08746	362.229523	127110	127116	7	23	6h	PK_15	6
PK_15_6h	147	LT934125.1	127464	127464	+	127464	20.123862	20.123862	127464	127464	1	1	6h	PK_15	6
PK_15_6h	151	LT934125.1	127750	127750	+	127750	25.154828	25.154828	127750	127750	1	1	6h	PK_15	6
PK_15_6h	154	LT934125.1	128732	128732	+	128732	15.092897	15.092897	128732	128732	1	1	6h	PK_15	6
PK_15_6h	157	LT934125.1	133509	133514	+	133509	50.309656	25.154828	133509	133514	6	6	6h	PK_15	6
PK_15_6h	166	LT934125.1	141347	141359	+	141356	9679.577802	6806.896448	141353	141359	7	13	6h	PK_15	6
PK_15_6h	173	LT934125.1	2778	2786	-	2778	12989.953161	10831.668922	2778	2780	3	9	6h	PK_15	6
PK_15_6h	175	LT934125.1	8487	8499	-	8487	7083.599555	5559.216981	8487	8490	4	13	6h	PK_15	6
PK_15_6h	177	LT934125.1	9644	9644	-	9644	15.092897	15.092897	9644	9644	1	1	6h	PK_15	6
PK_15_6h	181	LT934125.1	16580	16593	-	16581	17915.268477	10449.315537	16581	16584	4	14	6h	PK_15	6
PK_15_6h	185	LT934125.1	21473	21483	-	21477	12159.84384	5755.424639	21475	21477	3	11	6h	PK_15	6
PK_15_6h	189	LT934125.1	28425	28440	-	28429	35458.245502	23489.578355	28427	28430	4	16	6h	PK_15	6
PK_15_6h	193	LT934125.1	32036	32038	-	32038	75.464484	55.340622	32036	32038	3	3	6h	PK_15	6
PK_15_6h	196	LT934125.1	32686	32694	-	32686	8482.20799	7737.625082	32686	32686	1	9	6h	PK_15	6
PK_15_6h	198	LT934125.1	42005	42012	-	42005	4794.510212	2762.000111	42005	42007	3	8	6h	PK_15	6
PK_15_6h	199	LT934125.1	50025	50041	-	50025	166.021865	65.402553	50025	50028	4	17	6h	PK_15	6
PK_15_6h	206	LT934125.1	53792	53792	-	53792	15.092897	15.092897	53792	53792	1	1	6h	PK_15	6
PK_15_6h	210	LT934125.1	54341	54341	-	54341	15.092897	15.092897	54341	54341	1	1	6h	PK_15	6
PK_15_6h	214	LT934125.1	55265	55283	-	55270	59586.756487	44544.169362	55270	55273	4	19	6h	PK_15	6
PK_15_6h	215	LT934125.1	55363	55363	-	55363	15.092897	15.092897	55363	55363	1	1	6h	PK_15	6
PK_15_6h	216	LT934125.1	55639	55639	-	55639	25.154828	25.154828	55639	55639	1	1	6h	PK_15	6
PK_15_6h	220	LT934125.1	56318	56318	-	56318	55.340622	55.340622	56318	56318	1	1	6h	PK_15	6
PK_15_6h	223	LT934125.1	59087	59087	-	59087	40.247725	40.247725	59087	59087	1	1	6h	PK_15	6
PK_15_6h	227	LT934125.1	63152	63176	-	63159	18292.590898	3778.255161	63158	63167	10	25	6h	PK_15	6
PK_15_6h	229	LT934125.1	64133	64144	-	64133	3073.919978	2133.129412	64133	64140	8	12	6h	PK_15	6
PK_15_6h	231	LT934125.1	70190	70190	-	70190	25.154828	25.154828	70190	70190	1	1	6h	PK_15	6
PK_15_6h	232	LT934125.1	70314	70314	-	70314	20.123862	20.123862	70314	70314	1	1	6h	PK_15	6
PK_15_6h	234	LT934125.1	71546	71552	-	71549	2203.56293	1619.970921	71546	71549	4	7	6h	PK_15	6
PK_15_6h	237	LT934125.1	75637	75637	-	75637	15.092897	15.092897	75637	75637	1	1	6h	PK_15	6
PK_15_6h	239	LT934125.1	80352	80362	-	80352	26432.693227	23333.618421	80352	80353	2	11	6h	PK_15	6
PK_15_6h	240	LT934125.1	86128	86138	-	86133	543.344284	216.331521	86131	86138	8	11	6h	PK_15	6
PK_15_6h	242	LT934125.1	92064	92083	-	92069	27177.276134	15711.705548	92067	92072	6	20	6h	PK_15	6
PK_15_6h	243	LT934125.1	93211	93253	-	93245	749.613873	166.021865	93214	93248	35	43	6h	PK_15	6
PK_15_6h	245	LT934125.1	95886	95895	-	95889	20350.255825	13075.479577	95889	95892	4	10	6h	PK_15	6
PK_15_6h	249	LT934125.1	102357	102370	-	102361	9765.104216	6781.74162	102358	102364	7	14	6h	PK_15	6
PK_15_6h	258	LT934125.1	110203	110208	-	110203	50.309656	25.154828	110203	110208	6	6	6h	PK_15	6
PK_15_6h	261	LT934125.1	114985	114985	-	114985	15.092897	15.092897	114985	114985	1	1	6h	PK_15	6
PK_15_6h	264	LT934125.1	115967	115967	-	115967	25.154828	25.154828	115967	115967	1	1	6h	PK_15	6
PK_15_6h	268	LT934125.1	116253	116253	-	116253	20.123862	20.123862	116253	116253	1	1	6h	PK_15	6
PK_15_6h	272	LT934125.1	116586	116608	-	116601	664.08746	362.229523	116601	116607	7	23	6h	PK_15	6
PK_15_6h	278	LT934125.1	117253	117253	-	117253	20.123862	20.123862	117253	117253	1	1	6h	PK_15	6
PK_15_6h	279	LT934125.1	118864	118864	-	118864	20.123862	20.123862	118864	118864	1	1	6h	PK_15	6
PK_15_6h	282	LT934125.1	122306	122306	-	122306	20.123862	20.123862	122306	122306	1	1	6h	PK_15	6
PK_15_6h	286	LT934125.1	124595	124595	-	124595	20.123862	20.123862	124595	124595	1	1	6h	PK_15	6
PK_15_6h	288	LT934125.1	124757	124757	-	124757	25.154828	25.154828	124757	124757	1	1	6h	PK_15	6
PK_15_6h	290	LT934125.1	125149	125149	-	125149	15.092897	15.092897	125149	125149	1	1	6h	PK_15	6
PK_15_6h	296	LT934125.1	126753	126777	-	126753	77778.728073	70790.716862	126753	126753	1	25	6h	PK_15	6
PK_15_6h	298	LT934125.1	126967	126992	-	126985	3154.415427	1192.338846	126967	126988	22	26	6h	PK_15	6
PK_15_6h	299	LT934125.1	127012	127098	-	127084	20571.618311	2138.160377	127030	127088	59	87	6h	PK_15	6
PK_15_6h	300	LT934125.1	127152	127157	-	127152	276.703108	145.898002	127152	127155	4	6	6h	PK_15	6
PK_15_6h	301	LT934125.1	127205	127205	-	127205	20.123862	20.123862	127205	127205	1	1	6h	PK_15	6
PK_15_6h	302	LT934125.1	127255	127331	-	127276	1343.267812	246.517314	127268	127322	55	77	6h	PK_15	6
PK_15_6h	312	LT934125.1	128041	128046	-	128046	35.216759	20.123862	128041	128046	6	6	6h	PK_15	6
PK_15_6h	315	LT934125.1	128189	128189	-	128189	15.092897	15.092897	128189	128189	1	1	6h	PK_15	6
PK_15_6h	324	LT934125.1	134887	134901	-	134888	14982.215538	12441.577912	134888	134893	6	15	6h	PK_15	6
PK_15_6h	332	LT934125.1	141298	141298	-	141298	15.092897	15.092897	141298	141298	1	1	6h	PK_15	6
PK_15_8h	2	LT934125.1	2266	2275	+	2273	7543.197528	5320.648256	2271	2275	5	10	8h	PK_15	8
PK_15_8h	4	LT934125.1	8518	8526	+	8523	2449.543641	1653.816125	8519	8526	8	9	8h	PK_15	8
PK_15_8h	9	LT934125.1	10413	10431	+	10426	38816.037276	26226.580292	10425	10431	7	19	8h	PK_15	8
PK_15_8h	10	LT934125.1	11996	12012	+	12008	59.866647	27.43888	11996	12012	17	17	8h	PK_15	8
PK_15_8h	11	LT934125.1	12080	12092	+	12086	97.283302	54.87776	12080	12092	13	13	8h	PK_15	8
PK_15_8h	12	LT934125.1	12168	12177	+	12168	194.566603	99.777745	12168	12177	10	10	8h	PK_15	8
PK_15_8h	16	LT934125.1	15744	15744	+	15744	12.472218	12.472218	15744	15744	1	1	8h	PK_15	8
PK_15_8h	18	LT934125.1	16212	16226	+	16224	43627.819035	35653.082758	16221	16224	4	15	8h	PK_15	8
PK_15_8h	19	LT934125.1	28629	28632	+	28632	531.316493	508.8665	28632	28632	1	4	8h	PK_15	8
PK_15_8h	24	LT934125.1	32407	32415	+	32415	77000.980316	71515.698781	32415	32415	1	9	8h	PK_15	8
PK_15_8h	31	LT934125.1	46034	46039	+	46038	16208.894687	13320.328967	46036	46038	3	6	8h	PK_15	8
PK_15_8h	33	LT934125.1	49638	49648	+	49647	31784.200691	26493.48576	49645	49647	3	11	8h	PK_15	8
PK_15_8h	37	LT934125.1	52420	52440	+	52437	13053.423497	7757.719679	52434	52439	6	21	8h	PK_15	8
PK_15_8h	39	LT934125.1	53588	53604	+	53594	11988.29607	4263.004158	53590	53602	13	17	8h	PK_15	8
PK_15_8h	42	LT934125.1	55153	55161	+	55161	25750.141559	18289.260672	55158	55161	4	9	8h	PK_15	8
PK_15_8h	43	LT934125.1	55268	55276	+	55271	124.722182	69.844422	55271	55276	6	9	8h	PK_15	8
PK_15_8h	45	LT934125.1	56189	56189	+	56189	12.472218	12.472218	56189	56189	1	1	8h	PK_15	8
PK_15_8h	47	LT934125.1	60243	60256	+	60251	7902.397408	6692.592251	60251	60251	1	14	8h	PK_15	8
PK_15_8h	50	LT934125.1	62332	62341	+	62340	6570.364514	4272.981933	62338	62340	3	10	8h	PK_15	8
PK_15_8h	52	LT934125.1	63418	63420	+	63420	54.87776	42.405542	63418	63420	3	3	8h	PK_15	8
PK_15_8h	57	LT934125.1	70513	70521	+	70521	20334.704445	18152.066272	70520	70521	2	9	8h	PK_15	8
PK_15_8h	58	LT934125.1	71523	71545	+	71544	13634.628864	6692.592251	71531	71544	14	23	8h	PK_15	8
PK_15_8h	59	LT934125.1	75648	75651	+	75651	236.972144	67.349978	75648	75651	4	4	8h	PK_15	8
PK_15_8h	61	LT934125.1	79987	79998	+	79996	35341.277305	28209.662976	79994	79996	3	12	8h	PK_15	8
PK_15_8h	63	LT934125.1	81798	81801	+	81798	24.944436	12.472218	81798	81801	4	4	8h	PK_15	8
PK_15_8h	64	LT934125.1	86160	86168	+	86167	3015.782344	2259.965926	86164	86167	4	9	8h	PK_15	8
PK_15_8h	66	LT934125.1	91559	91562	+	91559	72.338865	59.866647	91559	91562	4	4	8h	PK_15	8
PK_15_8h	67	LT934125.1	92050	92059	+	92059	2693.999117	2070.38821	92055	92059	5	10	8h	PK_15	8
PK_15_8h	84	LT934125.1	102393	102393	+	102393	19.955549	19.955549	102393	102393	1	1	8h	PK_15	8
PK_15_8h	93	LT934125.1	108818	108830	+	108829	11055.374153	9291.80251	108824	108829	6	13	8h	PK_15	8
PK_15_8h	101	LT934125.1	115528	115528	+	115528	14.966662	14.966662	115528	115528	1	1	8h	PK_15	8
PK_15_8h	114	LT934125.1	116389	116456	+	116441	733.366426	112.249963	116393	116449	57	68	8h	PK_15	8
PK_15_8h	116	LT934125.1	116563	116565	+	116565	102.272188	77.327752	116563	116565	3	3	8h	PK_15	8
PK_15_8h	119	LT934125.1	116619	116750	+	116732	24812.23076	2886.071276	116630	116732	103	132	8h	PK_15	8
PK_15_8h	121	LT934125.1	116938	116962	+	116962	52645.232744	48581.784076	116962	116962	1	25	8h	PK_15	8
PK_15_8h	127	LT934125.1	120462	120477	+	120477	98802.417614	65411.795226	120473	120477	5	16	8h	PK_15	8
PK_15_8h	131	LT934125.1	122905	122915	+	122915	22417.564874	15178.689469	122912	122915	4	11	8h	PK_15	8
PK_15_8h	136	LT934125.1	125220	125235	+	125230	20920.898698	16745.200067	125228	125230	3	16	8h	PK_15	8
PK_15_8h	139	LT934125.1	126137	126152	+	126151	26865.157862	19925.615691	126148	126151	4	16	8h	PK_15	8
PK_15_8h	140	LT934125.1	126462	126462	+	126462	12.472218	12.472218	126462	126462	1	1	8h	PK_15	8
PK_15_8h	143	LT934125.1	127110	127131	+	127116	376.660988	269.399912	127110	127116	7	22	8h	PK_15	8
PK_15_8h	144	LT934125.1	127174	127174	+	127174	12.472218	12.472218	127174	127174	1	1	8h	PK_15	8
PK_15_8h	147	LT934125.1	127464	127464	+	127464	19.955549	19.955549	127464	127464	1	1	8h	PK_15	8
PK_15_8h	149	LT934125.1	127642	127642	+	127642	12.472218	12.472218	127642	127642	1	1	8h	PK_15	8
PK_15_8h	166	LT934125.1	141347	141359	+	141356	8568.413857	6358.336805	141354	141359	6	13	8h	PK_15	8
PK_15_8h	173	LT934125.1	2778	2785	-	2778	9304.274729	7929.83629	2778	2780	3	8	8h	PK_15	8
PK_15_8h	175	LT934125.1	8487	8494	-	8487	3991.109804	3217.832279	8487	8490	4	8	8h	PK_15	8
PK_15_8h	176	LT934125.1	9270	9270	-	9270	14.966662	14.966662	9270	9270	1	1	8h	PK_15	8
PK_15_8h	181	LT934125.1	16580	16593	-	16581	30185.262328	17316.427657	16581	16583	3	14	8h	PK_15	8
PK_15_8h	183	LT934125.1	18040	18040	-	18040	19.955549	19.955549	18040	18040	1	1	8h	PK_15	8
PK_15_8h	185	LT934125.1	21473	21492	-	21477	12524.60145	5946.753606	21475	21477	3	20	8h	PK_15	8
PK_15_8h	189	LT934125.1	28425	28436	-	28429	39092.920519	26381.235797	28428	28430	3	12	8h	PK_15	8
PK_15_8h	193	LT934125.1	32036	32038	-	32038	64.855534	39.911098	32036	32038	3	3	8h	PK_15	8
PK_15_8h	196	LT934125.1	32686	32692	-	32686	8383.825029	7697.853032	32686	32686	1	7	8h	PK_15	8
PK_15_8h	198	LT934125.1	42005	42012	-	42005	4502.470746	2813.732411	42005	42007	3	8	8h	PK_15	8
PK_15_8h	199	LT934125.1	50025	50040	-	50025	202.049934	77.327752	50025	50029	5	16	8h	PK_15	8
PK_15_8h	214	LT934125.1	55265	55281	-	55270	61380.774325	49190.428321	55270	55272	3	17	8h	PK_15	8
PK_15_8h	216	LT934125.1	55639	55639	-	55639	32.427767	32.427767	55639	55639	1	1	8h	PK_15	8
PK_15_8h	218	LT934125.1	55837	55837	-	55837	14.966662	14.966662	55837	55837	1	1	8h	PK_15	8
PK_15_8h	220	LT934125.1	56318	56318	-	56318	64.855534	64.855534	56318	56318	1	1	8h	PK_15	8
PK_15_8h	222	LT934125.1	58863	58863	-	58863	12.472218	12.472218	58863	58863	1	1	8h	PK_15	8
PK_15_8h	227	LT934125.1	63151	63188	-	63164	11935.912754	2347.271453	63158	63167	10	38	8h	PK_15	8
PK_15_8h	229	LT934125.1	64133	64144	-	64133	2152.70485	1469.227296	64133	64139	7	12	8h	PK_15	8
PK_15_8h	234	LT934125.1	71546	71554	-	71549	2516.89362	1741.121652	71546	71549	4	9	8h	PK_15	8
PK_15_8h	237	LT934125.1	75652	75652	-	75652	19.955549	19.955549	75652	75652	1	1	8h	PK_15	8
PK_15_8h	239	LT934125.1	80352	80363	-	80352	36753.132396	32911.689212	80352	80353	2	12	8h	PK_15	8
PK_15_8h	240	LT934125.1	86130	86138	-	86133	491.405396	207.038821	86131	86137	7	9	8h	PK_15	8
PK_15_8h	242	LT934125.1	92064	92083	-	92069	29546.68476	17515.983148	92067	92070	4	20	8h	PK_15	8
PK_15_8h	243	LT934125.1	93227	93270	-	93245	339.244334	82.31664	93227	93256	30	44	8h	PK_15	8
PK_15_8h	245	LT934125.1	95886	95895	-	95889	12115.512694	7817.586326	95889	95892	4	10	8h	PK_15	8
PK_15_8h	249	LT934125.1	102357	102370	-	102361	8690.641594	6345.864587	102358	102363	6	14	8h	PK_15	8
PK_15_8h	266	LT934125.1	116075	116075	-	116075	12.472218	12.472218	116075	116075	1	1	8h	PK_15	8
PK_15_8h	268	LT934125.1	116253	116253	-	116253	19.955549	19.955549	116253	116253	1	1	8h	PK_15	8
PK_15_8h	271	LT934125.1	116543	116543	-	116543	14.966662	14.966662	116543	116543	1	1	8h	PK_15	8
PK_15_8h	272	LT934125.1	116586	116607	-	116601	374.166545	269.399912	116601	116607	7	22	8h	PK_15	8
PK_15_8h	278	LT934125.1	117253	117253	-	117253	17.461105	17.461105	117253	117253	1	1	8h	PK_15	8
PK_15_8h	279	LT934125.1	118864	118864	-	118864	14.966662	14.966662	118864	118864	1	1	8h	PK_15	8
PK_15_8h	286	LT934125.1	124595	124595	-	124595	22.449993	22.449993	124595	124595	1	1	8h	PK_15	8
PK_15_8h	288	LT934125.1	124757	124757	-	124757	24.944436	24.944436	124757	124757	1	1	8h	PK_15	8
PK_15_8h	290	LT934125.1	125141	125141	-	125141	19.955549	19.955549	125141	125141	1	1	8h	PK_15	8
PK_15_8h	296	LT934125.1	126753	126777	-	126753	52762.471594	48709.000701	126753	126753	1	25	8h	PK_15	8
PK_15_8h	298	LT934125.1	126967	127098	-	126985	24852.141857	2893.554607	126985	127087	103	132	8h	PK_15	8
PK_15_8h	300	LT934125.1	127152	127154	-	127152	102.272188	77.327752	127152	127154	3	3	8h	PK_15	8
PK_15_8h	302	LT934125.1	127261	127328	-	127276	720.894208	112.249963	127268	127324	57	68	8h	PK_15	8
PK_15_8h	315	LT934125.1	128189	128189	-	128189	14.966662	14.966662	128189	128189	1	1	8h	PK_15	8
PK_15_8h	324	LT934125.1	134887	134899	-	134888	11055.374154	9294.296954	134888	134893	6	13	8h	PK_15	8
PK_15_8h	333	LT934125.1	141324	141324	-	141324	17.461105	17.461105	141324	141324	1	1	8h	PK_15	8
