seqnames	strand	TSS	TES	NOV_TX_ID	C6_dRNA	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_12h	NRK_dcDNA_1h	NRK_dcDNA_2h	NRK_dcDNA_4h	NRK_dcDNA_6h	NRK_dcDNA_8h	PC_12_dRNA	PC_12_dcDNA_0.5h	PC_12_dcDNA_1.5h	PC_12_dcDNA_12h	PC_12_dcDNA_1h	PC_12_dcDNA_2.5h	PC_12_dcDNA_2h	PC_12_dcDNA_4h	PC_12_dcDNA_6h	PC_12_dcDNA_8h	PK_15_dRNA	PK_15_dcDNA_12h	PK_15_dcDNA_1h	PK_15_dcDNA_2h	PK_15_dcDNA_4h	PK_15_dcDNA_6h	PK_15_dcDNA_8h
LT934125.1	-	86652	86130	NOV_TX_4408	0	0	1	0	0	0	0	9	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	86652	86133	NOV_TX_4407	0	16	0	0	0	0	5	0	0	0	0	0	0	0	0	0	24	0	0	0	1	2	16	0	17	0	0	1	4	10
LT934125.1	-	86694	86133	NOV_TX_4410	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
LT934125.1	-	86717	86130	NOV_TX_4413	2	0	1	0	0	0	0	0	0	0	2	4	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
LT934125.1	-	86717	86133	NOV_TX_4412	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	13	12	0	21	0	0	3	0	17
LT934125.1	-	86745	86130	NOV_TX_4416	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	86745	86133	NOV_TX_4417	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
LT934125.1	-	86779	86133	NOV_TX_4419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	1	0	0
LT934125.1	-	86820	86130	NOV_TX_4421	0	0	0	0	0	0	0	12	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	86820	86133	NOV_TX_4420	0	34	0	0	0	0	6	0	0	0	0	0	0	0	0	0	22	0	0	0	2	14	4	0	19	0	0	8	6	14
LT934125.1	-	86896	86130	NOV_TX_4424	3	0	0	0	0	0	0	64	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0
LT934125.1	-	86896	86133	NOV_TX_4423	0	30	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	0	0	0	5	0	15	0	34	0	0	7	15	23
LT934125.1	-	86928	86133	NOV_TX_4427	0	31	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
LT934125.1	-	86986	86130	NOV_TX_4430	0	0	0	0	0	0	0	11	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	86986	86133	NOV_TX_4429	0	14	0	0	0	2	6	0	0	0	0	0	0	0	0	0	4	0	0	0	1	4	2	0	12	0	0	0	4	9
LT934125.1	-	87031	86133	NOV_TX_4431	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	1	0	0
LT934125.1	-	87093	86130	NOV_TX_4435	0	0	0	0	0	0	0	16	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
LT934125.1	-	87093	86133	NOV_TX_4433	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	25	0	0	0	0	6	1	0	15	0	1	6	14	15
LT934125.1	-	87161	86130	NOV_TX_4437	4	0	2	0	0	0	0	512	0	4	5	48	132	22	0	0	0	0	5	5	0	0	0	71	0	0	0	0	0	0
LT934125.1	-	87161	86132	NOV_TX_4439	0	0	1	0	0	0	0	88	0	0	5	9	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	87161	86133	NOV_TX_4438	0	575	0	0	0	47	121	0	0	0	0	0	0	0	0	0	490	0	0	0	41	133	169	0	634	0	1	67	209	498
LT934125.1	-	87212	86130	NOV_TX_4443	0	0	0	0	0	0	0	13	0	0	0	4	4	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
LT934125.1	-	87212	86133	NOV_TX_4442	0	38	0	0	0	1	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	9	5	0	3	0	0	1	9	18
LT934125.1	-	87250	86130	NOV_TX_4446	1	0	0	0	0	0	0	15	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0
LT934125.1	-	87250	86133	NOV_TX_4447	0	31	0	0	0	1	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	6	2	0	7	0	0	2	2	5
LT934125.1	-	87341	86130	NOV_TX_4452	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	87341	86133	NOV_TX_4453	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	1
LT934125.1	-	87383	86133	NOV_TX_4454	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0
LT934125.1	-	87447	86130	NOV_TX_4458	1	0	0	0	0	0	0	33	0	0	0	3	8	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	87447	86132	NOV_TX_4459	0	0	0	0	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	87447	86133	NOV_TX_4457	0	74	0	0	0	8	16	0	0	0	0	0	0	0	0	0	22	0	0	0	7	19	11	0	12	0	0	9	17	25
LT934125.1	-	87525	86130	NOV_TX_4462	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	87525	86133	NOV_TX_4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2
LT934125.1	-	87556	86133	NOV_TX_4464	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
LT934125.1	-	87676	86130	NOV_TX_4468	0	0	0	0	0	0	0	11	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	87676	86133	NOV_TX_4469	0	19	0	0	0	0	6	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	2	0	6	0	0	1	2	9
LT934125.1	-	87726	86133	NOV_TX_4470	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1
LT934125.1	-	87769	86130	NOV_TX_4472	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	87769	86133	NOV_TX_4471	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	2	0	0	0	1	1
LT934125.1	-	87833	86130	NOV_TX_4475	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	87833	86133	NOV_TX_4474	0	6	0	0	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	1	0	1	0
LT934125.1	-	87864	86133	NOV_TX_4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10
LT934125.1	-	87956	86130	NOV_TX_4478	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	87956	86133	NOV_TX_4477	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	4	0	0	0	0	2
LT934125.1	-	88003	86133	NOV_TX_4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	1	0	0
LT934125.1	-	88018	86133	NOV_TX_4482	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
LT934125.1	-	88240	86133	NOV_TX_4488	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
LT934125.1	-	88772	86133	NOV_TX_4499	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
LT934125.1	-	89079	86130	NOV_TX_4503	1	0	0	0	0	0	0	40	0	0	1	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	89079	86132	NOV_TX_4506	0	0	0	0	0	0	0	15	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	89079	86133	NOV_TX_4504	0	120	0	0	0	3	28	0	0	0	0	0	0	0	0	0	28	0	0	0	0	2	13	0	97	0	0	4	31	104
LT934125.1	-	89153	86130	NOV_TX_4508	1	0	0	0	0	0	0	30	0	1	0	0	5	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	89153	86132	NOV_TX_4509	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	89153	86133	NOV_TX_4507	0	43	0	0	0	4	21	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	7	0	5	0	0	3	8	22
LT934125.1	-	92154	92069	NOV_TX_4524	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0
LT934125.1	-	92196	92069	NOV_TX_4526	4	0	1	0	0	30	0	0	0	0	1	5	12	9	0	0	0	2	0	4	25	0	0	36	1320	0	7	44	0	762
LT934125.1	-	92221	92069	NOV_TX_4527	2	1272	0	1	0	0	0	127	0	0	1	13	9	13	0	1	1163	0	1	0	21	0	269	44	0	0	7	28	313	0
LT934125.1	-	92272	92069	NOV_TX_4529	5	320	0	0	4	6	82	57	0	0	1	7	19	14	0	0	377	1	0	3	0	62	88	65	363	0	5	15	77	184
LT934125.1	-	92306	92069	NOV_TX_4530	2	587	1	1	1	8	94	257	0	0	6	45	74	9	0	1	1035	0	1	2	20	164	172	56	1121	0	12	58	258	537
LT934125.1	-	92343	92069	NOV_TX_4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1401	0	0	0	299	0
LT934125.1	-	92368	92069	NOV_TX_4532	6	572	2	0	5	19	115	305	1	1	13	64	60	27	0	1	1163	1	5	1	0	149	259	110	0	1	16	48	0	642
LT934125.1	-	92422	92069	NOV_TX_4533	22	265	0	1	0	5	0	0	1	1	3	19	173	65	0	0	0	1	2	0	55	0	0	247	0	0	0	55	449	0
LT934125.1	-	92444	92069	NOV_TX_4534	0	0	0	0	0	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	224	296	0	0	0	21	0	0	0
LT934125.1	-	92478	92069	NOV_TX_4535	11	119	0	0	1	6	0	0	0	1	3	24	0	28	0	0	284	1	0	1	0	0	0	127	0	1	0	0	0	0
LT934125.1	-	92525	92069	NOV_TX_4536	6	310	0	0	0	8	0	0	0	0	12	50	0	14	0	2	1369	2	0	4	0	0	0	73	837	0	0	55	0	0
LT934125.1	-	92564	92069	NOV_TX_4537	1	308	1	1	1	6	166	0	0	0	4	21	0	15	0	0	0	0	0	0	0	15	0	26	1298	0	1	0	0	899
LT934125.1	-	92594	92069	NOV_TX_4538	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0
LT934125.1	-	92622	92069	NOV_TX_4539	3	917	2	1	3	22	169	736	1	1	28	0	215	26	0	0	1627	2	4	7	64	285	0	97	2909	0	4	159	633	1007
LT934125.1	-	92685	92069	NOV_TX_4540	10	183	0	0	1	4	60	214	0	0	6	16	61	29	0	0	0	0	0	0	0	80	63	100	611	0	1	19	115	128
LT934125.1	-	92730	92069	NOV_TX_4542	8	157	0	0	0	3	0	0	0	0	0	7	0	14	0	0	429	0	0	2	0	0	0	55	0	0	0	7	0	78
LT934125.1	-	92774	92069	NOV_TX_4543	4	245	1	0	1	5	43	152	0	1	4	18	31	24	0	0	321	1	1	4	10	40	0	69	424	0	4	29	82	166
LT934125.1	-	92814	92069	NOV_TX_4545	0	299	0	0	0	0	0	174	0	0	4	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	92828	92069	NOV_TX_4546	8	0	0	0	3	11	53	0	0	0	0	0	0	19	0	1	326	1	0	2	0	75	47	69	0	0	7	0	129	248
LT934125.1	-	92846	92069	NOV_TX_4548	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	21	0	0	0	663	0	0	20	0	0
LT934125.1	-	92883	92069	NOV_TX_4549	6	587	0	0	0	7	87	308	0	0	2	11	40	12	0	0	485	0	0	2	9	58	62	109	1133	1	3	35	159	353
LT934125.1	-	92933	92069	NOV_TX_4550	40	5341	4	5	39	270	730	3468	0	2	63	346	647	57	0	1	5243	0	3	1	129	763	812	355	11717	1	60	181	1337	4091
LT934125.1	-	93079	92069	NOV_TX_4555	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0
LT934125.1	-	93104	92069	NOV_TX_4557	0	18	0	0	0	0	0	0	0	0	12	0	0	3	0	0	17	0	0	5	0	0	0	11	18	0	1	0	143	11
LT934125.1	-	93126	92069	NOV_TX_4558	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	62	0	0	0	0	0	0	4	68	0	2	0	0	39
LT934125.1	-	93161	92069	NOV_TX_4559	0	262	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	0
LT934125.1	-	93188	92069	NOV_TX_4561	2	0	0	3	2	10	1	3	0	0	0	18	62	9	0	0	365	0	0	0	9	0	91	53	254	0	4	0	1	178
LT934125.1	-	93229	92069	NOV_TX_4562	7	72	0	1	0	9	39	64	0	1	1	10	10	30	0	0	0	1	0	1	10	6	0	92	31	0	0	8	60	113
LT934125.1	-	93265	92069	NOV_TX_4563	15	0	0	0	0	0	0	0	0	0	0	0	12	49	0	0	0	0	2	1	0	33	26	159	127	0	1	3	0	0
LT934125.1	-	93287	92069	NOV_TX_4564	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	26	0	0
LT934125.1	-	93373	92069	NOV_TX_4565	0	31	0	0	0	0	0	3	0	0	0	0	6	9	0	0	26	0	0	0	3	7	0	31	23	0	0	6	5	33
LT934125.1	-	93373	93245	NOV_TX_4566	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	1	3
LT934125.1	-	93394	92069	NOV_TX_4568	2	9	0	0	0	2	15	7	0	0	1	2	0	14	0	0	11	0	0	0	0	0	0	20	7	0	0	0	7	0
LT934125.1	-	93459	92069	NOV_TX_4572	2	139	0	0	1	8	7	39	0	0	4	4	17	4	0	0	17	0	2	2	6	15	14	31	36	0	2	8	40	71
LT934125.1	-	93459	93245	NOV_TX_4573	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	19	0	0	4	8	4
LT934125.1	-	93482	92069	NOV_TX_4578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	45	0	0	0	0	0
LT934125.1	-	93482	93245	NOV_TX_4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	13	0	0	0	0	0
LT934125.1	-	93538	92069	NOV_TX_4580	0	69	0	0	0	1	21	0	0	0	2	3	15	0	0	0	79	0	0	1	6	0	20	0	64	0	4	10	34	54
LT934125.1	-	93580	92069	NOV_TX_4583	1	27	0	0	0	0	6	14	0	0	1	2	0	1	0	0	27	0	0	0	0	6	4	2	23	0	1	3	10	13
LT934125.1	-	93580	93245	NOV_TX_4582	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
LT934125.1	-	93654	92069	NOV_TX_4584	0	262	1	1	5	30	64	195	0	0	6	19	53	0	0	0	140	0	0	1	2	29	31	1	202	0	3	13	91	207
LT934125.1	-	93654	93245	NOV_TX_4585	0	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	5	0	81	0	0	14	46	47
LT934125.1	-	93696	92069	NOV_TX_4591	0	5	0	0	0	0	4	6	0	0	0	0	0	0	0	0	8	0	0	0	0	1	4	0	6	0	0	0	5	3
LT934125.1	-	93732	92069	NOV_TX_4592	0	9	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	0	0	0	1	2	0	4	0	0	0	0	3
LT934125.1	-	93828	92069	NOV_TX_4595	0	14	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
LT934125.1	-	93841	92069	NOV_TX_4596	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	3	1
LT934125.1	-	93938	92069	NOV_TX_4600	0	55	0	1	0	1	11	8	0	0	0	1	4	1	0	0	19	0	1	1	0	4	11	0	13	0	0	1	10	15
LT934125.1	-	93957	92069	NOV_TX_4602	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	1
LT934125.1	-	93980	92069	NOV_TX_4603	0	8	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1
LT934125.1	-	94108	92069	NOV_TX_4606	0	9	0	0	0	1	3	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	1
LT934125.1	-	94197	92069	NOV_TX_4608	0	8	0	0	0	1	0	5	0	0	0	0	1	0	0	0	7	0	0	0	0	0	3	0	3	0	0	2	0	1
LT934125.1	-	94250	92069	NOV_TX_4609	0	9	0	0	0	1	2	11	0	0	0	0	2	0	0	0	11	0	1	0	1	1	6	0	9	0	0	0	1	11
LT934125.1	-	94338	92069	NOV_TX_4612	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	5	1	0	0	0	0	1	0	0
LT934125.1	-	94356	92069	NOV_TX_4613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	1
LT934125.1	-	94408	92069	NOV_TX_4614	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
LT934125.1	-	94452	92069	NOV_TX_4615	0	64	0	0	1	3	0	6	0	0	1	1	5	0	0	0	9	0	0	1	0	1	5	0	16	0	1	5	10	8
LT934125.1	-	94452	93245	NOV_TX_4616	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
LT934125.1	-	94526	92069	NOV_TX_4621	0	256	3	2	4	27	96	109	0	0	3	3	48	1	0	0	31	0	1	1	3	16	26	0	48	1	1	15	61	136
LT934125.1	-	94526	93245	NOV_TX_4619	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	1	2	8
LT934125.1	-	94622	92069	NOV_TX_4623	0	8	0	0	0	0	1	15	0	0	0	0	8	0	0	0	6	0	0	0	2	0	6	0	6	0	0	0	5	6
LT934125.1	-	94886	92069	NOV_TX_4631	0	9	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	7	0	0	0	1	1
LT934125.1	-	94947	92069	NOV_TX_4632	0	221	0	5	1	19	62	242	0	1	7	7	109	0	0	1	131	2	0	1	27	106	47	1	370	0	5	49	199	513
LT934125.1	-	94947	93245	NOV_TX_4633	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	30	0	0	2	14	29
LT934125.1	-	94947	94764	NOV_TX_4635	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	3	0	0	0	1	0
LT934125.1	-	95976	95889	NOV_TX_4640	0	9	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	5	3	2	3
LT934125.1	-	96009	95889	NOV_TX_4641	0	71	3	1	0	1	51	3	1	0	0	0	0	0	0	0	47	1	1	6	2	23	19	0	8	2	15	28	53	51
LT934125.1	-	96042	95889	NOV_TX_4643	0	81	3	2	0	2	48	10	1	2	0	3	4	0	1	0	58	0	0	3	7	23	57	0	14	3	31	48	82	73
LT934125.1	-	96042	95892	NOV_TX_4644	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	96073	95889	NOV_TX_4645	0	0	0	0	0	7	0	0	0	0	0	0	37	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
LT934125.1	-	96090	95889	NOV_TX_4647	0	167	8	7	3	0	91	38	6	5	3	12	0	0	0	4	158	8	3	9	0	88	92	0	37	2	40	107	189	230
LT934125.1	-	96090	95892	NOV_TX_4648	0	0	0	0	0	0	0	11	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	96118	95889	NOV_TX_4649	0	0	0	0	8	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
LT934125.1	-	96145	95889	NOV_TX_4651	0	307	4	2	0	21	0	204	5	19	13	0	79	0	0	2	280	10	0	21	39	94	0	0	64	3	0	69	0	328
LT934125.1	-	96145	95892	NOV_TX_4652	3	0	0	0	0	0	0	44	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
LT934125.1	-	96195	95889	NOV_TX_4655	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	373	0
LT934125.1	-	96240	95889	NOV_TX_4656	0	69	2	1	2	4	39	42	0	5	6	10	35	0	0	2	70	0	6	5	5	21	29	0	14	0	22	34	65	93
LT934125.1	-	96240	95892	NOV_TX_4657	0	0	0	0	0	0	0	16	0	0	4	5	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	96302	95889	NOV_TX_4658	0	217	2	4	8	15	114	251	4	18	22	45	120	0	0	2	178	12	11	13	17	95	92	0	52	9	62	196	279	275
LT934125.1	-	96302	95892	NOV_TX_4659	0	0	0	0	0	0	0	44	0	0	6	20	15	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
LT934125.1	-	96351	95889	NOV_TX_4660	0	6	0	0	0	2	3	7	0	1	0	0	1	0	0	0	5	0	0	0	0	3	1	0	0	0	2	4	8	5
LT934125.1	-	96368	95889	NOV_TX_4662	0	37	0	0	1	2	13	28	0	2	5	3	6	0	0	0	29	0	0	2	1	16	12	0	7	0	10	35	26	35
LT934125.1	-	96368	95892	NOV_TX_4663	1	0	0	0	0	0	0	4	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	-	96388	95889	NOV_TX_4664	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	16	0	0	71	0	0	0	54	0	277	253
LT934125.1	-	96423	95889	NOV_TX_4665	0	0	0	1	0	1	0	0	0	0	22	23	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0
LT934125.1	-	96423	95892	NOV_TX_4666	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	96453	95889	NOV_TX_4668	0	0	0	1	0	4	0	0	1	5	0	0	0	0	0	0	79	3	0	0	0	0	0	0	17	2	0	0	0	0
LT934125.1	-	96470	95889	NOV_TX_4670	0	0	0	0	0	0	99	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	96484	95889	NOV_TX_4673	0	172	0	0	0	9	0	0	1	1	0	0	0	0	0	0	28	3	0	0	0	0	0	0	15	1	0	43	0	0
LT934125.1	-	96507	95889	NOV_TX_4674	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
LT934125.1	-	96544	95889	NOV_TX_4676	0	79	4	0	0	4	0	0	0	2	0	0	0	0	0	0	41	1	13	0	0	87	0	0	19	0	0	93	0	0
LT934125.1	-	96544	95892	NOV_TX_4677	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
LT934125.1	-	96598	95889	NOV_TX_4678	0	168	1	4	0	16	36	97	1	5	3	8	33	0	0	1	62	1	1	1	8	27	28	0	60	0	6	20	71	85
LT934125.1	-	96598	95892	NOV_TX_4679	1	0	0	0	0	0	0	38	0	0	0	6	7	5	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
LT934125.1	-	96670	95889	NOV_TX_4683	0	73	0	2	1	0	0	58	2	1	0	8	29	0	0	1	47	0	1	0	0	24	23	0	8	1	0	53	71	57
LT934125.1	-	96670	95892	NOV_TX_4684	0	0	0	0	0	0	0	13	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
LT934125.1	-	96700	95889	NOV_TX_4685	0	30	1	0	0	10	35	7	0	0	0	0	0	0	0	0	8	0	0	0	9	2	6	0	2	0	0	0	6	0
LT934125.1	-	96732	95889	NOV_TX_4687	0	207	12	5	2	6	110	271	6	9	22	39	124	0	0	4	198	6	7	14	24	69	140	0	39	5	92	121	0	305
LT934125.1	-	96732	95892	NOV_TX_4688	0	0	0	0	0	0	0	43	0	0	5	11	27	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	96783	95889	NOV_TX_4690	0	17	0	1	0	1	9	17	0	0	0	6	6	0	0	2	10	0	0	4	0	3	4	0	3	1	7	9	24	0
LT934125.1	-	96840	95889	NOV_TX_4693	0	100	3	4	1	7	39	60	0	0	5	8	28	0	0	1	55	2	2	2	10	35	46	0	18	0	17	33	67	75
LT934125.1	-	96840	95892	NOV_TX_4694	0	0	0	0	0	0	0	18	0	0	2	4	6	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
LT934125.1	-	96919	95889	NOV_TX_4695	0	68	3	3	0	0	0	107	0	7	2	0	56	0	0	2	25	4	0	12	6	23	44	0	8	1	40	38	42	0
LT934125.1	-	96919	95892	NOV_TX_4696	0	0	0	0	0	0	0	13	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LT934125.1	-	96964	95889	NOV_TX_4697	0	21	0	0	0	0	0	0	0	0	0	15	0	0	0	0	9	1	0	0	0	0	0	0	1	0	0	10	5	0
LT934125.1	-	96978	95889	NOV_TX_4699	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
