seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	dcDNA.TSS_TC_significance
LT934125.1	-	TC_2275	2275	108337	108337	0	1	32.2841	0	0	0	108337	108337	108337	8h	C6	*
LT934125.1	-	TC_2276	2276	108450	108456	6	2	128.15525	0	0	4.44955227767627	108453	108450	108456	8h	C6, PC_12	*
LT934125.1	-	TC_2277	2277	108494	108494	0	1	667.111408	0	0	0	108494	108494	108494	2h	PC_12	*
LT934125.1	-	TC_2278	2278	108671	108671	0	1	31.95705	0	0	0	108671	108671	108671	8h	PC_12	*
LT934125.1	-	TC_2279	2279	108717	108745	28	10	1844.229265	0	0	3.51376731341793	108730	108717	108745	12h, 2h, 8h, 4h, 6h	C6, PC_12, PK_15	***
LT934125.1	-	TC_2280	2280	109158	109158	0	1	17.924841	0	0	0	109158	109158	109158	12h	NRK	
LT934125.1	-	TC_2281	2281	109375	109375	0	1	32.2841	0	0	0	109375	109375	109375	8h	C6	
LT934125.1	-	TC_2282	2282	109437	109437	0	1	31.95705	0	0	0	109437	109437	109437	8h	PC_12	
LT934125.1	-	TC_2283	2283	109730	109749	19	3	131.159431	0	0	0	109738	109730	109749	6h, 8h, 4h	PC_12, PK_15	
LT934125.1	-	TC_2284	2284	110320	110320	0	1	64.5682	0	0	0	110320	110320	110320	8h	C6	
LT934125.1	-	TC_2285	2285	110589	110589	0	1	31.95705	0	0	0	110589	110589	110589	8h	PC_12	
LT934125.1	-	TC_2286	2286	110645	110663	18	2	388.707512	0	0	0	110654	110645	110663	6h, 2h	PC_12, PK_15	
LT934125.1	-	TC_2287	2287	110699	110706	3	2	301.027412	0	0	3	110700	110699	110702	6h, 8h	NRK, PC_12	
LT934125.1	-	TC_2288	2288	110773	110781	0	1	63.9141	3.16992500144231	3.16992500144231	3.16992500144231	110773	110773	110773	8h	PC_12	
LT934125.1	-	TC_2289	2289	110908	110908	0	1	667.111408	0	0	0	110908	110908	110908	2h	PC_12	
LT934125.1	-	TC_2290	2290	110937	110950	13	3	85.221785	0	0	0	110946	110937	110950	12h, 8h	C6, PC_12	
LT934125.1	-	TC_2291	2291	111027	111027	0	1	31.95705	0	0	0	111027	111027	111027	8h	PC_12	
LT934125.1	-	TC_2292	2292	111097	111107	6	18	15046.414079	0	0	2.96969500417036	111103	111099	111105	12h, 8h, 4h, 6h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15	
LT934125.1	-	TC_2293	2293	111157	111157	0	1	32258.064516	0	0	0	111157	111157	111157	0.5h	PC_12	
LT934125.1	-	TC_2294	2294	111360	111360	0	1	26.651031	0	0	0	111360	111360	111360	6h	PC_12	
LT934125.1	-	TC_2295	2295	111662	111663	1	2	166.492231	0	0	0	111662	111662	111663	6h, 8h	NRK, PC_12	
LT934125.1	-	TC_2296	2296	111970	111970	0	1	17.924841	0	0	0	111970	111970	111970	12h	NRK	
LT934125.1	-	TC_2297	2297	112058	112058	0	1	31.95705	0	0	0	112058	112058	112058	8h	PC_12	
LT934125.1	-	TC_2298	2298	112144	112144	0	1	26.651031	0	0	0	112144	112144	112144	6h	PC_12	
LT934125.1	-	TC_2299	2299	112864	112864	0	1	31.95705	0	0	0	112864	112864	112864	8h	PC_12	
LT934125.1	-	TC_2300	2300	113002	113020	18	2	113.643049	0	0	0	113011	113002	113020	8h	NRK, PC_12	
LT934125.1	-	TC_2301	2301	113426	113426	0	1	86.244071	0	0	0	113426	113426	113426	6h	C6	
LT934125.1	-	TC_2302	2302	113523	113523	0	2	53.886971	0	0	0	113523	113523	113523	8h	PC_12, PK_15	
LT934125.1	-	TC_2303	2303	113556	113556	0	1	32.2841	0	0	0	113556	113556	113556	8h	C6	
LT934125.1	-	TC_2304	2304	113694	113694	0	1	26.651031	0	0	0	113694	113694	113694	6h	PC_12	*
LT934125.1	-	TC_2305	2305	113733	113754	21	3	148.931331	0	0	0	113746	113733	113754	8h, 6h, 4h	NRK, PC_12, PK_15	
LT934125.1	-	TC_2306	2306	113816	113816	0	1	31.95705	0	0	0	113816	113816	113816	8h	PC_12	
LT934125.1	-	TC_2307	2307	114125	114138	13	2	97.317763	0	0	0	114132	114125	114138	4h, 6h	PK_15	
LT934125.1	-	TC_2308	2308	114506	114506	0	1	31.95705	0	0	0	114506	114506	114506	8h	PC_12	
LT934125.1	-	TC_2309	2309	115306	115306	0	1	20.980635	0	0	0	115306	115306	115306	12h	C6	
LT934125.1	-	TC_2310	2310	115346	115353	7	2	48.086212	0	0	0	115350	115346	115353	8h, 6h	PC_12, PK_15	*
LT934125.1	-	TC_2311	2311	115518	115543	4	16	10280.255996	0	0	6.49934082794902	115530	115528	115532	12h, 2h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2312	2312	115581	115593	12	2	67.245332	0	0	0	115587	115581	115593	6h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_2313	2313	115606	115709	51	18	11100.152986	0	0	21.7813099710918	115646	115634	115685	12h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2314	2314	115855	115855	0	1	20.980635	0	0	0	115855	115855	115855	12h	C6	*
LT934125.1	-	TC_2315	2315	115929	115929	0	1	31.95705	0	0	0	115929	115929	115929	8h	PC_12	*
LT934125.1	-	TC_2316	2316	116149	116149	0	1	26.651031	0	0	0	116149	116149	116149	6h	PC_12	*
LT934125.1	-	TC_2317	2317	116570	116579	9	3	140.869282	0	0	0	116576	116570	116579	12h, 6h	C6, PC_12	*
LT934125.1	-	TC_2318	2318	116771	116789	18	2	378.185643	0	0	0	116780	116771	116789	2h, 6h	PK_15	*
LT934125.1	-	TC_2319	2319	116843	116915	72	11	1235.941855	0	0	5.18914741173035	116882	116843	116915	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2320	2320	117246	117249	3	2	44.575872	0	0	0	117248	117246	117249	12h, 6h	NRK, PC_12	*
LT934125.1	-	TC_2321	2321	117340	117340	0	1	31.95705	0	0	0	117340	117340	117340	8h	PC_12	*
LT934125.1	-	TC_2322	2322	117655	117655	0	1	81.685999	0	0	0	117655	117655	117655	8h	NRK	*
LT934125.1	-	TC_2323	2323	117733	117733	0	1	31.95705	0	0	0	117733	117733	117733	8h	PC_12	*
LT934125.1	-	TC_2324	2324	117778	117778	0	1	32.2841	0	0	0	117778	117778	117778	8h	C6	*
LT934125.1	-	TC_2325	2325	117828	117828	0	1	134.535181	0	0	0	117828	117828	117828	6h	NRK	*
LT934125.1	-	TC_2326	2326	117853	117853	0	1	31.95705	0	0	0	117853	117853	117853	8h	PC_12	*
LT934125.1	-	TC_2327	2327	118007	118008	1	2	64.24115	0	0	0	118008	118007	118008	8h	C6, PC_12	*
LT934125.1	-	TC_2328	2328	118085	118093	8	2	132.66555	0	0	0	118089	118085	118093	8h, 4h	C6, PC_12	*
LT934125.1	-	TC_2329	2329	118199	118215	16	2	90.56513	0	0	0	118207	118199	118215	6h, 8h	PC_12	*
LT934125.1	-	TC_2330	2330	118348	118400	24	15	7520.635869	0	0	7.16923230940862	118398	118376	118400	12h, 6h, 8h, 2h, 4h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2331	2331	118504	118504	0	1	100.38145	0	0	0	118504	118504	118504	4h	PC_12	*
LT934125.1	-	TC_2332	2332	118686	118739	53	10	4611.909962	0	0	9.25382421378436	118720	118686	118739	4h, 6h, 8h, 12h, 2h	C6, NRK, PC_12	***
LT934125.1	-	TC_2333	2333	118809	118809	0	1	134.535181	0	0	0	118809	118809	118809	6h	NRK	*
LT934125.1	-	TC_2334	2334	118930	118930	0	1	86.244071	0	0	0	118930	118930	118930	6h	C6	*
LT934125.1	-	TC_2335	2335	119031	119070	36	16	6677.723746	0	0	5.65254872873024	119056	119031	119067	12h, 1h, 2h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2336	2336	119113	119149	35	6	866.702241	0	0	4.53079784074032	119140	119113	119148	12h, 8h, 6h	C6, NRK, PC_12	**
LT934125.1	-	TC_2337	2337	119188	119190	2	3	193.706543	0	0	0	119189	119188	119190	8h, 12h, 6h	C6, NRK	**
LT934125.1	-	TC_2338	2338	119229	119244	15	2	59.58655	0	0	0	119236	119229	119244	8h, 12h	C6, PC_12	
LT934125.1	-	TC_2339	2339	119299	119325	26	3	80.403284	0	0	0	119313	119299	119325	6h, 4h, 8h	PC_12, PK_15	*
LT934125.1	-	TC_2340	2340	119359	119362	3	4	779.308593	0	0	2	119360	119359	119362	12h, 2h, 8h	C6, PC_12	**
LT934125.1	-	TC_2341	2341	119416	119446	26	4	257.323738	0	0	3.68016895976738	119432	119416	119442	12h, 4h, 8h	PC_12, PK_15	
LT934125.1	-	TC_2342	2342	119478	119501	18	15	3458.601457	0	0	2.32192809488736	119494	119481	119499	12h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2343	2343	119641	119641	0	1	31.95705	0	0	0	119641	119641	119641	8h	PC_12	
LT934125.1	-	TC_2344	2344	119688	119688	0	1	17.543937	0	0	0	119688	119688	119688	8h	PK_15	
LT934125.1	-	TC_2345	2345	119841	119841	0	1	31.95705	0	0	0	119841	119841	119841	8h	PC_12	
LT934125.1	-	TC_2346	2346	119899	119935	16	14	4107.21457	0	0	13.0301385136461	119913	119907	119923	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	
LT934125.1	-	TC_2347	2347	119979	119994	14	12	2433.74645	0	0	5.06443377204063	119990	119979	119993	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2348	2348	120036	120069	24	9	2899.089803	0	0	5.63179896288612	120055	120036	120060	12h, 6h, 8h, 1.5h	C6, NRK, PC_12, PK_15	
LT934125.1	-	TC_2349	2349	120137	120144	7	10	878.923105	0	0	1	120140	120137	120144	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2350	2350	120187	120196	9	6	251.675451	0	0	0	120188	120187	120196	12h, 8h, 6h	C6, NRK, PC_12, PK_15	
LT934125.1	-	TC_2351	2351	120234	120250	4	8	675.16257	0	0	6.13119427786362	120240	120237	120241	12h, 8h, 4h, 6h	C6, PC_12, PK_15	
LT934125.1	-	TC_2352	2352	120405	120454	36	14	4779.000603	0	0	12.9128879324028	120431	120418	120454	12h, 2h, 8h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2353	2353	120676	120676	0	1	31.95705	0	0	0	120676	120676	120676	8h	PC_12	
LT934125.1	-	TC_2354	2354	121127	121127	0	1	32.2841	0	0	0	121127	121127	121127	8h	C6	
LT934125.1	-	TC_2355	2355	121344	121361	0	1	127.8282	8.33985000288462	8.33985000288462	8.33985000288462	121344	121344	121344	8h	PC_12	
LT934125.1	-	TC_2356	2356	121418	121418	0	1	26.651031	0	0	0	121418	121418	121418	6h	PC_12	
LT934125.1	-	TC_2357	2357	121484	121507	23	4	179.819877	0	0	0	121499	121484	121507	12h, 6h, 8h	C6, PC_12	
LT934125.1	-	TC_2358	2358	121532	121532	0	1	20.476837	0	0	0	121532	121532	121532	12h	PC_12	
LT934125.1	-	TC_2359	2359	121574	121574	0	1	100.38145	0	0	0	121574	121574	121574	4h	PC_12	
LT934125.1	-	TC_2360	2360	121604	121604	0	1	31.95705	0	0	0	121604	121604	121604	8h	PC_12	
LT934125.1	-	TC_2361	2361	121762	121767	5	2	167.93007	0	0	0	121764	121762	121767	6h, 8h	C6, NRK	
LT934125.1	-	TC_2362	2362	121829	121878	49	4	146.981669	0	0	0	121849	121829	121878	12h, 6h, 8h, 4h	PC_12, PK_15	
LT934125.1	-	TC_2363	2363	122009	122009	0	1	26.651031	0	0	0	122009	122009	122009	6h	PC_12	
LT934125.1	-	TC_2364	2364	122044	122051	7	2	693.762439	0	0	0	122048	122044	122051	2h, 6h	PC_12	
LT934125.1	-	TC_2365	2365	122086	122105	19	2	64.24115	0	0	0	122096	122086	122105	8h	C6, PC_12	
LT934125.1	-	TC_2366	2366	122249	122249	0	1	134.535181	0	0	0	122249	122249	122249	6h	NRK	
LT934125.1	-	TC_2367	2367	122312	122322	8	6	401.722481	0	0	3.86484416630004	122319	122312	122320	12h, 8h, 4h, 6h	C6, PC_12, PK_15	
LT934125.1	-	TC_2368	2368	122350	122350	0	1	32.2841	0	0	0	122350	122350	122350	8h	C6	
LT934125.1	-	TC_2369	2369	122412	122433	11	11	1377.483766	0	0	8.78463484555752	122416	122413	122424	12h, 8h, 4h, 6h	C6, NRK, PC_12, PK_15	
LT934125.1	-	TC_2370	2370	122462	122462	0	2	95.270089	0	0	0	122462	122462	122462	8h	C6, PK_15	
LT934125.1	-	TC_2371	2371	122489	122489	0	1	86.244071	0	0	0	122489	122489	122489	6h	C6	
LT934125.1	-	TC_2372	2372	122719	122723	0	1	63.9141	2.32192809488736	2.32192809488736	2.32192809488736	122719	122719	122719	8h	PC_12	
LT934125.1	-	TC_2373	2373	122803	122834	31	10	429.861437	0	0	2.76588505007789	122816	122803	122834	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	
LT934125.1	-	TC_2374	2374	122925	122925	0	1	17.924841	0	0	0	122925	122925	122925	12h	NRK	
LT934125.1	-	TC_2375	2375	123008	123008	0	1	31.95705	0	0	0	123008	123008	123008	8h	PC_12	
LT934125.1	-	TC_2376	2376	123249	123249	0	1	362.056481	0	0	0	123249	123249	123249	2h	PK_15	
LT934125.1	-	TC_2377	2377	123501	123501	0	1	667.111408	0	0	0	123501	123501	123501	2h	PC_12	
LT934125.1	-	TC_2378	2378	123537	123566	29	3	833.930689	0	0	0	123551	123537	123566	8h, 6h, 2h	C6, NRK, PC_12	
LT934125.1	-	TC_2379	2379	123663	123663	0	1	31.95705	0	0	0	123663	123663	123663	8h	PC_12	
LT934125.1	-	TC_2380	2380	123705	123705	0	1	740.19245	0	0	0	123705	123705	123705	2.5h	PC_12	
LT934125.1	-	TC_2381	2381	123763	123763	0	1	26.651031	0	0	0	123763	123763	123763	6h	PC_12	
LT934125.1	-	TC_2382	2382	123859	123859	0	2	132.3385	0	0	0	123859	123859	123859	4h, 8h	PC_12	
LT934125.1	-	TC_2383	2383	124262	124278	16	2	394.013531	0	0	0	124270	124262	124278	8h, 2h	PC_12, PK_15	
LT934125.1	-	TC_2384	2384	124331	124344	13	2	737.270914	0	0	2	124338	124331	124344	2h, 8h	PK_15	
LT934125.1	-	TC_2385	2385	124491	124491	0	1	40.594301	0	0	0	124491	124491	124491	4h	PK_15	
LT934125.1	-	TC_2386	2386	124574	124574	0	1	2923.976608	0	0	0	124574	124574	124574	1h	PK_15	
LT934125.1	-	TC_2387	2387	124628	124628	0	1	32.2841	0	0	0	124628	124628	124628	8h	C6	
LT934125.1	-	TC_2388	2388	124681	124724	43	14	4792.514251	0	0	4.75488750216347	124703	124681	124724	12h, 2h, 6h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2389	2389	124781	124819	38	14	4475.03828	0	0	3.48289213144062	124800	124781	124819	12h, 8h, 6h, 1h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2390	2390	124859	124862	0	2	129.999211	0	0	1.83659167506276	124862	124862	124862	12h, 8h	PC_12	*
LT934125.1	-	TC_2391	2391	124932	124932	0	1	31.95705	0	0	0	124932	124932	124932	8h	PC_12	*
LT934125.1	-	TC_2392	2392	125071	125071	0	1	26.887262	0	0	0	125071	125071	125071	12h	NRK	*
LT934125.1	-	TC_2393	2393	125130	125130	0	4	132.022602	0	0	0	125130	125130	125130	12h, 6h, 8h	C6, PC_12	*
LT934125.1	-	TC_2394	2394	125212	125220	4	3	395.908734	0	0	3.16992500144231	125214	125212	125216	6h, 4h	C6, NRK, PK_15	**
LT934125.1	-	TC_2395	2395	125505	125505	0	4	176.933316	0	0	0	125505	125505	125505	12h, 8h	C6, PC_12	**
LT934125.1	-	TC_2396	2396	125565	125589	24	2	699.068458	0	0	0	125577	125565	125589	2h, 8h	PC_12	*
LT934125.1	-	TC_2397	2397	125618	125618	0	1	40.594301	0	0	0	125618	125618	125618	4h	PK_15	*
LT934125.1	-	TC_2398	2398	125666	125666	0	1	53.302063	0	0	0	125666	125666	125666	6h	PC_12	*
LT934125.1	-	TC_2399	2399	125803	125805	0	1	63.9141	1.58496250072116	1.58496250072116	1.58496250072116	125803	125803	125803	8h	PC_12	*
LT934125.1	-	TC_2400	2400	125980	125980	0	1	362.056481	0	0	0	125980	125980	125980	2h	PK_15	*
LT934125.1	-	TC_2401	2401	126103	126112	9	11	1543.486097	0	0	4.85241046210005	126111	126103	126112	12h, 4h, 8h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2402	2402	126208	126208	0	1	31.95705	0	0	0	126208	126208	126208	8h	PC_12	*
LT934125.1	-	TC_2403	2403	126870	126987	82	20	17812.571747	0	0	20.162383400513	126933	126881	126963	12h, 2h, 4h, 6h, 8h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2404	2404	126936	127358	131	24	45432.305403	0	0	46.7594766691922	127069	127000	127131	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2405	2405	127134	127204	33	18	10311.578405	0	0	11.4051805627671	127174	127158	127191	12h, 1h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2406	2406	127176	127362	119	20	19484.635715	0	0	37.1784360643508	127279	127222	127341	12h, 4h, 6h, 8h, 1.5h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2407	2407	127377	127617	225	22	37407.367172	0	0	31.8062811540081	127478	127386	127611	12h, 1h, 2h, 6h, 8h, 4h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2408	2408	127636	127718	73	14	4482.871317	0	0	19.9068657827814	127665	127645	127718	12h, 2h, 6h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2409	2409	127743	127835	81	17	7113.644423	0	0	19.0232760756519	127773	127746	127827	12h, 6h, 8h, 2h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2410	2410	127876	127909	26	14	3133.096016	0	0	1.51314596221941	127892	127876	127902	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2411	2411	127949	128012	63	12	1769.364883	0	0	8.76544197913097	127965	127949	128012	12h, 4h, 6h, 2h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2412	2412	128065	128068	3	2	2280.473554	0	0	2	128066	128065	128068	1h, 6h	PC_12	*
LT934125.1	-	TC_2413	2413	128114	128186	67	12	1080.350163	0	0	12.37964911776	128152	128114	128181	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2414	2414	128209	128253	44	14	7884.579633	0	0	5.49185309632968	128240	128209	128253	12h, 6h, 8h, 2h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2415	2415	128282	128306	22	3	467.218982	0	0	2.58496250072116	128296	128282	128304	8h, 2h, 4h	C6, PK_15	**
LT934125.1	-	TC_2416	2416	128431	128479	42	6	881.953409	0	0	2.8073549220576	128447	128431	128473	6h, 4h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2417	2417	128550	128688	138	14	3904.441819	0	0	12.4458940351184	128625	128550	128688	12h, 2h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2418	2418	128729	128738	0	26	1775502.69547	0	0	2.74190118882261	128732	128732	128732	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2419	2419	128880	128882	2	3	76.229692	0	0	0	128881	128880	128882	12h, 4h, 6h	PK_15	*
LT934125.1	-	TC_2420	2420	128956	128956	0	1	32.2841	0	0	0	128956	128956	128956	8h	C6	
LT934125.1	-	TC_2421	2421	129611	129611	0	1	134.535181	0	0	0	129611	129611	129611	6h	NRK	*
LT934125.1	-	TC_2422	2422	129741	129741	0	1	16.129162	0	0	0	129741	129741	129741	6h	PK_15	*
LT934125.1	-	TC_2423	2423	130162	130162	0	1	26.651031	0	0	0	130162	130162	130162	6h	PC_12	*
LT934125.1	-	TC_2424	2424	130273	130284	7	6	1877.541101	0	0	6.60483093345315	130282	130277	130284	2h, 8h, 12h, 4h, 6h	C6, PC_12	***
LT934125.1	-	TC_2425	2425	130445	130474	29	3	252.736302	0	0	0	130459	130445	130474	6h, 8h	C6, NRK, PC_12	**
LT934125.1	-	TC_2426	2426	130527	130558	31	3	76.532922	0	0	0	130541	130527	130558	12h, 6h, 8h	NRK, PC_12	*
LT934125.1	-	TC_2427	2427	130714	130714	0	1	26.651031	0	0	0	130714	130714	130714	6h	PC_12	*
LT934125.1	-	TC_2428	2428	130829	130834	2	12	1253.981711	0	0	2.13221689650914	130833	130831	130833	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2429	2429	131388	131411	23	3	135.850228	0	0	0	131396	131388	131411	12h, 4h, 8h	NRK, PC_12, PK_15	*
LT934125.1	-	TC_2430	2430	131926	131932	6	4	342.102147	0	0	0	131928	131926	131932	6h, 8h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2431	2431	132260	132260	0	1	40.594301	0	0	0	132260	132260	132260	4h	PK_15	
LT934125.1	-	TC_2432	2432	132828	132828	0	1	31.95705	0	0	0	132828	132828	132828	8h	PC_12	
LT934125.1	-	TC_2433	2433	132914	132914	0	1	667.111408	0	0	0	132914	132914	132914	2h	PC_12	*
LT934125.1	-	TC_2434	2434	133024	133040	16	4	116.746319	0	0	0	133028	133024	133040	6h, 8h, 4h	PC_12, PK_15	*
LT934125.1	-	TC_2435	2435	133083	133083	0	1	26.651031	0	0	0	133083	133083	133083	6h	PC_12	*
LT934125.1	-	TC_2436	2436	133147	133147	0	1	667.111408	0	0	0	133147	133147	133147	2h	PC_12	*
LT934125.1	-	TC_2437	2437	133192	133192	0	1	26.651031	0	0	0	133192	133192	133192	6h	PC_12	*
LT934125.1	-	TC_2438	2438	133274	133274	0	1	134.535181	0	0	0	133274	133274	133274	6h	NRK	*
LT934125.1	-	TC_2439	2439	133315	133315	0	1	31.95705	0	0	0	133315	133315	133315	8h	PC_12	*
LT934125.1	-	TC_2440	2440	133620	133620	0	1	31.95705	0	0	0	133620	133620	133620	8h	PC_12	*
LT934125.1	-	TC_2441	2441	134221	134221	0	1	26.651031	0	0	0	134221	134221	134221	6h	PC_12	*
LT934125.1	-	TC_2442	2442	134263	134263	0	1	740.19245	0	0	0	134263	134263	134263	2.5h	PC_12	*
LT934125.1	-	TC_2443	2443	134322	134325	3	2	127.032481	0	0	0	134324	134322	134325	4h, 6h	PC_12	*
LT934125.1	-	TC_2444	2444	134366	134366	0	1	26.651031	0	0	0	134366	134366	134366	6h	PC_12	*
LT934125.1	-	TC_2445	2445	134410	134410	0	1	134.535181	0	0	0	134410	134410	134410	6h	NRK	*
LT934125.1	-	TC_2446	2446	134645	134645	0	1	86.244071	0	0	0	134645	134645	134645	6h	C6	
LT934125.1	-	TC_2447	2447	134981	134981	0	1	63.914099	0	0	0	134981	134981	134981	8h	PC_12	*
LT934125.1	-	TC_2448	2448	135012	135041	25	7	673.886167	0	0	2.32192809488736	135024	135012	135037	8h, 12h, 4h, 6h, 2h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2449	2449	135080	135095	15	6	292.609592	0	0	0	135088	135080	135095	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2450	2450	135132	135158	26	4	219.32445	0	0	0	135140	135132	135158	6h, 4h, 8h	NRK, PC_12, PK_15	**
LT934125.1	-	TC_2451	2451	135193	135193	0	2	58.844312	0	0	0	135193	135193	135193	12h, 8h	NRK, PC_12	*
LT934125.1	-	TC_2452	2452	135268	135415	83	17	6154.919033	0	0	13.3654652868517	135388	135324	135407	12h, 6h, 8h, 1h, 2.5h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2453	2453	135463	135469	6	3	153.443956	0	0	0	135466	135463	135469	8h	C6, NRK, PK_15	**
LT934125.1	-	TC_2454	2454	135490	135507	1	3	595.02551	0	0	7.53823852059763	135497	135497	135498	8h, 2h, 6h	PC_12, PK_15	**
LT934125.1	-	TC_2455	2455	135531	135562	31	10	864.862129	0	0	7.40087943628218	135546	135531	135562	12h, 8h, 4h, 6h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2456	2456	135619	135619	0	5	243.322094	0	0	0	135619	135619	135619	12h, 8h, 4h, 6h	NRK, PK_15	**
LT934125.1	-	TC_2457	2457	135645	135666	21	12	1315.076479	0	0	0	135664	135645	135666	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2458	2458	135703	135752	45	11	2192.230825	0	0	7.40087943628218	135728	135703	135748	8h, 12h, 2.5h, 2h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2459	2459	135777	135778	1	5	268.832461	0	0	0	135778	135777	135778	6h, 12h, 8h	C6, NRK, PC_12	**
LT934125.1	-	TC_2460	2460	135809	135832	23	7	783.634042	0	0	0	135821	135809	135832	8h, 4h, 12h, 6h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2461	2461	135886	135901	15	9	810.808324	0	0	2.95568439072208	135894	135886	135901	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2462	2462	135931	135931	0	1	40.594301	0	0	0	135931	135931	135931	4h	PK_15	*
LT934125.1	-	TC_2463	2463	135962	135997	35	6	354.190113	0	0	1	135971	135962	135997	6h, 12h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2464	2464	136047	136071	24	8	336.027378	0	0	0	136050	136047	136071	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2465	2465	136101	136104	0	12	1917.857872	0	0	1.33984952760096	136103	136103	136103	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2466	2466	136131	136144	13	3	146.474043	0	0	0	136140	136131	136144	8h, 4h, 6h	NRK, PK_15	*
LT934125.1	-	TC_2467	2467	136223	136249	6	19	31666.752125	0	0	8.53217717694979	136235	136232	136238	12h, 6h, 8h, 4h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2468	2468	136267	136339	32	17	13565.037322	0	0	12.9654465089682	136294	136285	136317	12h, 4h, 8h, 1h, 2h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	-	TC_2469	2469	136368	136368	0	1	13.157952	0	0	0	136368	136368	136368	8h	PK_15	*
LT934125.1	-	TC_2470	2470	136404	136413	5	9	363.31387	0	0	2.8073549220576	136408	136404	136409	8h, 12h, 6h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2471	2471	136475	136475	0	1	13.157952	0	0	0	136475	136475	136475	8h	PK_15	*
LT934125.1	-	TC_2472	2472	136546	136576	30	8	307.550616	0	0	0	136551	136546	136576	8h, 12h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	-	TC_2473	2473	136605	136610	5	2	166.819281	0	0	0	136608	136605	136610	8h, 6h	C6, NRK	*
