group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PK_15_12h	340	LT934125.1	45496	45496	+	45496	38.901602	38.901602	45496	45496	1	1	12h	PK_15	12
PK_15_12h	344	LT934125.1	45721	45792	+	45792	54.91991	20.594966	45721	45792	72	72	12h	PK_15	12
PK_15_12h	345	LT934125.1	45909	45916	+	45909	50.34325	25.171625	45909	45916	8	8	12h	PK_15	12
PK_15_12h	346	LT934125.1	46023	46029	+	46024	874.141877	290.617849	46023	46026	4	7	12h	PK_15	12
PK_15_12h	348	LT934125.1	46233	46239	+	46233	80.091534	29.748284	46233	46239	7	7	12h	PK_15	12
PK_15_12h	352	LT934125.1	46489	46489	+	46489	36.613272	36.613272	46489	46489	1	1	12h	PK_15	12
PK_15_12h	361	LT934125.1	47005	47005	+	47005	16.018307	16.018307	47005	47005	1	1	12h	PK_15	12
PK_15_12h	367	LT934125.1	47315	47320	+	47315	102.974828	54.919908	47315	47320	6	6	12h	PK_15	12
PK_15_12h	369	LT934125.1	47521	47521	+	47521	11.441648	11.441648	47521	47521	1	1	12h	PK_15	12
PK_15_12h	370	LT934125.1	47570	47572	+	47570	27.459955	16.018307	47570	47572	3	3	12h	PK_15	12
PK_15_12h	372	LT934125.1	47699	47699	+	47699	13.729977	13.729977	47699	47699	1	1	12h	PK_15	12
PK_15_12h	374	LT934125.1	47872	47872	+	47872	16.018307	16.018307	47872	47872	1	1	12h	PK_15	12
PK_15_12h	377	LT934125.1	48253	48253	+	48253	16.018307	16.018307	48253	48253	1	1	12h	PK_15	12
PK_15_12h	378	LT934125.1	48294	48362	+	48294	41.189932	16.018307	48294	48362	69	69	12h	PK_15	12
PK_15_12h	379	LT934125.1	48409	48520	+	48520	82.379863	27.459954	48409	48520	112	112	12h	PK_15	12
PK_15_12h	380	LT934125.1	48565	48570	+	48567	3256.292907	2501.144165	48567	48570	4	6	12h	PK_15	12
PK_15_12h	383	LT934125.1	48691	48691	+	48691	32.036613	32.036613	48691	48691	1	1	12h	PK_15	12
PK_15_12h	386	LT934125.1	48856	48856	+	48856	11.441648	11.441648	48856	48856	1	1	12h	PK_15	12
PK_15_12h	387	LT934125.1	48931	49047	+	48931	41.189931	13.729977	48931	49047	117	117	12h	PK_15	12
PK_15_12h	389	LT934125.1	49135	49135	+	49135	13.729977	13.729977	49135	49135	1	1	12h	PK_15	12
PK_15_12h	390	LT934125.1	49196	49196	+	49196	36.613272	36.613272	49196	49196	1	1	12h	PK_15	12
PK_15_12h	391	LT934125.1	49261	49261	+	49261	45.76659	45.76659	49261	49261	1	1	12h	PK_15	12
PK_15_12h	393	LT934125.1	49501	49506	+	49501	41.189931	27.459954	49501	49506	6	6	12h	PK_15	12
PK_15_12h	414	LT934125.1	51148	51152	+	51148	297.482838	205.949657	51148	51150	3	5	12h	PK_15	12
PK_15_12h	415	LT934125.1	51231	51239	+	51235	6631.578947	3567.505721	51235	51238	4	9	12h	PK_15	12
PK_15_12h	416	LT934125.1	51288	51332	+	51332	61.784897	36.613272	51288	51332	45	45	12h	PK_15	12
PK_15_12h	417	LT934125.1	51495	51599	+	51495	73.226545	20.594966	51495	51599	105	105	12h	PK_15	12
PK_15_12h	419	LT934125.1	51698	51698	+	51698	13.729977	13.729977	51698	51698	1	1	12h	PK_15	12
PK_15_12h	420	LT934125.1	51752	51866	+	51752	57.208238	29.748284	51752	51866	115	115	12h	PK_15	12
PK_15_12h	421	LT934125.1	51957	52028	+	52028	59.496567	22.883295	51957	52028	72	72	12h	PK_15	12
PK_15_12h	422	LT934125.1	52079	52086	+	52079	27.459955	16.018307	52079	52086	8	8	12h	PK_15	12
PK_15_12h	424	LT934125.1	52191	52298	+	52298	54.919909	22.883295	52191	52298	108	108	12h	PK_15	12
PK_15_12h	425	LT934125.1	52459	52460	+	52460	4176.201373	4157.894737	52460	52460	1	2	12h	PK_15	12
PK_15_12h	438	LT934125.1	53606	53606	+	53606	132.723112	132.723112	53606	53606	1	1	12h	PK_15	12
PK_15_12h	439	LT934125.1	53640	53648	+	53648	18185.354691	17343.249428	53648	53648	1	9	12h	PK_15	12
PK_15_12h	440	LT934125.1	53763	53763	+	53763	20.594966	20.594966	53763	53763	1	1	12h	PK_15	12
PK_15_12h	441	LT934125.1	53863	53949	+	53863	116.704806	34.324943	53863	53949	87	87	12h	PK_15	12
PK_15_12h	442	LT934125.1	53987	54005	+	53996	116.704806	64.073227	53987	54005	19	19	12h	PK_15	12
PK_15_12h	445	LT934125.1	54128	54139	+	54128	64.073227	36.613272	54128	54139	12	12	12h	PK_15	12
PK_15_12h	446	LT934125.1	54240	54245	+	54245	57.208238	45.76659	54240	54245	6	6	12h	PK_15	12
PK_15_12h	447	LT934125.1	54324	54432	+	54421	192.219682	29.748284	54330	54432	103	109	12h	PK_15	12
PK_15_12h	448	LT934125.1	54472	54475	+	54475	82.379863	66.361556	54472	54475	4	4	12h	PK_15	12
PK_15_12h	449	LT934125.1	54561	54563	+	54561	36.613273	25.171625	54561	54563	3	3	12h	PK_15	12
PK_15_12h	450	LT934125.1	54605	54614	+	54609	52.631579	22.883295	54605	54614	10	10	12h	PK_15	12
PK_15_12h	451	LT934125.1	54658	54897	+	54796	395.881009	64.073227	54668	54887	220	240	12h	PK_15	12
PK_15_12h	452	LT934125.1	54938	54940	+	54938	59.496568	43.478261	54938	54940	3	3	12h	PK_15	12
PK_15_12h	453	LT934125.1	55032	55046	+	55038	100.686499	48.05492	55032	55046	15	15	12h	PK_15	12
PK_15_12h	455	LT934125.1	55303	55309	+	55303	73.226544	54.919908	55303	55309	7	7	12h	PK_15	12
PK_15_12h	456	LT934125.1	55352	55355	+	55352	320.366133	192.21968	55352	55355	4	4	12h	PK_15	12
PK_15_12h	458	LT934125.1	55478	55480	+	55478	36.613272	18.306636	55478	55480	3	3	12h	PK_15	12
PK_15_12h	462	LT934125.1	55712	55712	+	55712	93.82151	93.82151	55712	55712	1	1	12h	PK_15	12
PK_15_12h	465	LT934125.1	55868	55874	+	55871	64.073227	22.883295	55868	55874	7	7	12h	PK_15	12
PK_15_12h	467	LT934125.1	56000	56000	+	56000	13.729977	13.729977	56000	56000	1	1	12h	PK_15	12
PK_15_12h	498	LT934125.1	58897	58897	+	58897	11.441648	11.441648	58897	58897	1	1	12h	PK_15	12
PK_15_12h	500	LT934125.1	59067	59074	+	59068	1210.526316	741.418764	59068	59071	4	8	12h	PK_15	12
PK_15_12h	504	LT934125.1	59331	59331	+	59331	11.441648	11.441648	59331	59331	1	1	12h	PK_15	12
PK_15_12h	509	LT934125.1	59792	59793	+	59793	41.189931	27.459954	59792	59793	2	2	12h	PK_15	12
PK_15_12h	514	LT934125.1	60232	60239	+	60234	917.620138	421.052632	60233	60237	5	8	12h	PK_15	12
PK_15_12h	530	LT934125.1	61076	61078	+	61076	59.496568	43.478261	61076	61078	3	3	12h	PK_15	12
PK_15_12h	536	LT934125.1	61687	61687	+	61687	18.306636	18.306636	61687	61687	1	1	12h	PK_15	12
PK_15_12h	539	LT934125.1	61996	62038	+	62038	32.036614	20.594966	61996	62038	43	43	12h	PK_15	12
PK_15_12h	541	LT934125.1	62215	62215	+	62215	11.441648	11.441648	62215	62215	1	1	12h	PK_15	12
PK_15_12h	562	LT934125.1	65805	65809	+	65807	260.869566	157.894737	65805	65807	3	5	12h	PK_15	12
PK_15_12h	565	LT934125.1	66335	66341	+	66338	4659.038902	3093.82151	66338	66341	4	7	12h	PK_15	12
PK_15_12h	566	LT934125.1	66425	66425	+	66425	16.018307	16.018307	66425	66425	1	1	12h	PK_15	12
PK_15_12h	572	LT934125.1	66786	66786	+	66786	11.441648	11.441648	66786	66786	1	1	12h	PK_15	12
PK_15_12h	587	LT934125.1	67856	67856	+	67856	11.441648	11.441648	67856	67856	1	1	12h	PK_15	12
PK_15_12h	589	LT934125.1	67991	67991	+	67991	16.018307	16.018307	67991	67991	1	1	12h	PK_15	12
PK_15_12h	591	LT934125.1	68098	68098	+	68098	11.441648	11.441648	68098	68098	1	1	12h	PK_15	12
PK_15_12h	593	LT934125.1	68229	68229	+	68229	13.729977	13.729977	68229	68229	1	1	12h	PK_15	12
PK_15_12h	597	LT934125.1	68378	68378	+	68378	27.459954	27.459954	68378	68378	1	1	12h	PK_15	12
PK_15_12h	598	LT934125.1	68457	68667	+	68667	169.336386	34.324943	68504	68667	164	211	12h	PK_15	12
PK_15_12h	600	LT934125.1	68727	68804	+	68727	57.208238	22.883295	68727	68804	78	78	12h	PK_15	12
PK_15_12h	601	LT934125.1	68873	68879	+	68873	109.839817	66.361556	68873	68879	7	7	12h	PK_15	12
PK_15_12h	603	LT934125.1	68990	69096	+	69096	135.011443	27.459954	68990	69096	107	107	12h	PK_15	12
PK_15_12h	604	LT934125.1	69158	69176	+	69161	199.084668	45.76659	69158	69176	19	19	12h	PK_15	12
PK_15_12h	605	LT934125.1	69233	69247	+	69244	1276.887874	553.775744	69237	69245	9	15	12h	PK_15	12
PK_15_12h	606	LT934125.1	69288	69335	+	69288	57.208238	45.76659	69288	69335	48	48	12h	PK_15	12
PK_15_12h	607	LT934125.1	69383	69383	+	69383	34.324943	34.324943	69383	69383	1	1	12h	PK_15	12
PK_15_12h	608	LT934125.1	69530	69530	+	69530	61.784897	61.784897	69530	69530	1	1	12h	PK_15	12
PK_15_12h	609	LT934125.1	69605	69611	+	69611	66.361556	48.05492	69605	69611	7	7	12h	PK_15	12
PK_15_12h	610	LT934125.1	69665	69680	+	69671	59.496568	29.748284	69665	69680	16	16	12h	PK_15	12
PK_15_12h	611	LT934125.1	69765	69765	+	69765	34.324943	34.324943	69765	69765	1	1	12h	PK_15	12
PK_15_12h	613	LT934125.1	69875	69947	+	69947	286.041191	125.858124	69884	69947	64	73	12h	PK_15	12
PK_15_12h	614	LT934125.1	70012	70012	+	70012	98.398169	98.398169	70012	70012	1	1	12h	PK_15	12
PK_15_12h	615	LT934125.1	70090	70090	+	70090	405.034325	405.034325	70090	70090	1	1	12h	PK_15	12
PK_15_12h	616	LT934125.1	70132	70139	+	70132	64.073227	43.478261	70132	70139	8	8	12h	PK_15	12
PK_15_12h	617	LT934125.1	70214	70221	+	70214	45.76659	32.036613	70214	70221	8	8	12h	PK_15	12
PK_15_12h	618	LT934125.1	70311	70311	+	70311	75.514874	75.514874	70311	70311	1	1	12h	PK_15	12
PK_15_12h	619	LT934125.1	70364	70405	+	70364	25.171625	13.729977	70364	70405	42	42	12h	PK_15	12
PK_15_12h	620	LT934125.1	70525	70531	+	70531	36659.038902	22148.741419	70529	70531	3	7	12h	PK_15	12
PK_15_12h	622	LT934125.1	70617	70624	+	70624	64.073226	45.76659	70617	70624	8	8	12h	PK_15	12
PK_15_12h	624	LT934125.1	70774	70774	+	70774	20.594966	20.594966	70774	70774	1	1	12h	PK_15	12
PK_15_12h	625	LT934125.1	70850	70850	+	70850	29.748284	29.748284	70850	70850	1	1	12h	PK_15	12
PK_15_12h	626	LT934125.1	70909	70918	+	70918	48.05492	36.613272	70909	70918	10	10	12h	PK_15	12
PK_15_12h	627	LT934125.1	71009	71009	+	71009	32.036613	32.036613	71009	71009	1	1	12h	PK_15	12
PK_15_12h	628	LT934125.1	71140	71194	+	71185	96.109841	41.189931	71140	71194	55	55	12h	PK_15	12
PK_15_12h	629	LT934125.1	71246	71254	+	71246	48.05492	29.748284	71246	71254	9	9	12h	PK_15	12
PK_15_12h	630	LT934125.1	71320	71328	+	71328	36.613273	25.171625	71320	71328	9	9	12h	PK_15	12
PK_15_12h	645	LT934125.1	72758	72763	+	72759	411.899313	292.906178	72759	72763	5	6	12h	PK_15	12
PK_15_12h	669	LT934125.1	74397	74408	+	74402	14803.203662	7720.823799	74400	74403	4	12	12h	PK_15	12
PK_15_12h	670	LT934125.1	74471	74471	+	74471	13.729977	13.729977	74471	74471	1	1	12h	PK_15	12
PK_15_12h	673	LT934125.1	74677	74950	+	74950	57.208239	20.594966	74677	74950	274	274	12h	PK_15	12
PK_15_12h	676	LT934125.1	75154	75154	+	75154	45.76659	45.76659	75154	75154	1	1	12h	PK_15	12
PK_15_12h	678	LT934125.1	75262	75262	+	75262	18.306636	18.306636	75262	75262	1	1	12h	PK_15	12
PK_15_12h	679	LT934125.1	75302	75382	+	75382	102.97483	59.496568	75302	75382	81	81	12h	PK_15	12
PK_15_12h	680	LT934125.1	75491	75491	+	75491	11.441648	11.441648	75491	75491	1	1	12h	PK_15	12
PK_15_12h	681	LT934125.1	75653	75653	+	75653	13.729977	13.729977	75653	75653	1	1	12h	PK_15	12
PK_15_12h	684	LT934125.1	76683	76685	+	76683	183.066362	123.569794	76683	76685	3	3	12h	PK_15	12
PK_15_12h	701	LT934125.1	78035	78044	+	78044	123.569794	45.76659	78035	78044	10	10	12h	PK_15	12
PK_15_12h	714	LT934125.1	78825	78825	+	78825	18.306636	18.306636	78825	78825	1	1	12h	PK_15	12
PK_15_12h	716	LT934125.1	78913	78913	+	78913	11.441648	11.441648	78913	78913	1	1	12h	PK_15	12
PK_15_12h	718	LT934125.1	79143	79143	+	79143	29.748284	29.748284	79143	79143	1	1	12h	PK_15	12
PK_15_12h	719	LT934125.1	79269	79269	+	79269	11.441648	11.441648	79269	79269	1	1	12h	PK_15	12
PK_15_12h	720	LT934125.1	79315	79315	+	79315	16.018307	16.018307	79315	79315	1	1	12h	PK_15	12
PK_15_12h	722	LT934125.1	79437	79444	+	79444	15881.006865	13139.588101	79440	79444	5	8	12h	PK_15	12
PK_15_12h	723	LT934125.1	79517	79517	+	79517	70.938215	70.938215	79517	79517	1	1	12h	PK_15	12
PK_15_12h	724	LT934125.1	79597	79736	+	79597	128.146454	41.189931	79597	79736	140	140	12h	PK_15	12
PK_15_12h	725	LT934125.1	79781	79781	+	79781	54.919908	54.919908	79781	79781	1	1	12h	PK_15	12
PK_15_12h	735	LT934125.1	81436	81436	+	81436	11.441648	11.441648	81436	81436	1	1	12h	PK_15	12
PK_15_12h	757	LT934125.1	83975	83978	+	83978	54.919909	29.748284	83975	83978	4	4	12h	PK_15	12
PK_15_12h	800	LT934125.1	88883	88888	+	88883	32.036614	20.594966	88883	88888	6	6	12h	PK_15	12
PK_15_12h	815	LT934125.1	89883	89883	+	89883	11.441648	11.441648	89883	89883	1	1	12h	PK_15	12
PK_15_12h	824	LT934125.1	90381	90381	+	90381	25.171625	25.171625	90381	90381	1	1	12h	PK_15	12
PK_15_12h	841	LT934125.1	91409	91415	+	91409	1045.76659	585.812357	91409	91412	4	7	12h	PK_15	12
PK_15_12h	843	LT934125.1	91545	91548	+	91548	137.299771	100.686499	91545	91548	4	4	12h	PK_15	12
PK_15_12h	853	LT934125.1	92291	92291	+	92291	13.729977	13.729977	92291	92291	1	1	12h	PK_15	12
PK_15_12h	855	LT934125.1	92451	92456	+	92453	153.318077	98.398169	92451	92456	6	6	12h	PK_15	12
PK_15_12h	872	LT934125.1	95750	95750	+	95750	27.459954	27.459954	95750	95750	1	1	12h	PK_15	12
PK_15_12h	881	LT934125.1	96885	96885	+	96885	27.459954	27.459954	96885	96885	1	1	12h	PK_15	12
PK_15_12h	905	LT934125.1	100892	100892	+	100892	13.729977	13.729977	100892	100892	1	1	12h	PK_15	12
PK_15_12h	906	LT934125.1	100936	100938	+	100936	54.919909	43.478261	100936	100938	3	3	12h	PK_15	12
PK_15_12h	908	LT934125.1	101059	101059	+	101059	41.189931	41.189931	101059	101059	1	1	12h	PK_15	12
PK_15_12h	909	LT934125.1	101290	101293	+	101290	251.716247	160.183066	101290	101293	4	4	12h	PK_15	12
PK_15_12h	911	LT934125.1	101472	101472	+	101472	11.441648	11.441648	101472	101472	1	1	12h	PK_15	12
PK_15_12h	952	LT934125.1	106596	106596	+	106596	13.729977	13.729977	106596	106596	1	1	12h	PK_15	12
PK_15_12h	962	LT934125.1	107308	107308	+	107308	11.441648	11.441648	107308	107308	1	1	12h	PK_15	12
PK_15_12h	964	LT934125.1	107420	107432	+	107432	304.347828	100.686499	107420	107432	13	13	12h	PK_15	12
PK_15_12h	965	LT934125.1	107473	107485	+	107482	1009.153318	405.034325	107482	107485	4	13	12h	PK_15	12
PK_15_12h	967	LT934125.1	107613	107616	+	107614	455.377575	382.15103	107614	107615	2	4	12h	PK_15	12
PK_15_12h	968	LT934125.1	107670	107670	+	107670	20.594966	20.594966	107670	107670	1	1	12h	PK_15	12
PK_15_12h	972	LT934125.1	107908	107908	+	107908	20.594966	20.594966	107908	107908	1	1	12h	PK_15	12
PK_15_12h	973	LT934125.1	107991	107991	+	107991	22.883295	22.883295	107991	107991	1	1	12h	PK_15	12
PK_15_12h	974	LT934125.1	108051	108098	+	108051	36.613273	25.171625	108051	108098	48	48	12h	PK_15	12
PK_15_12h	975	LT934125.1	108186	108186	+	108186	41.189931	41.189931	108186	108186	1	1	12h	PK_15	12
PK_15_12h	976	LT934125.1	108310	108310	+	108310	57.208238	57.208238	108310	108310	1	1	12h	PK_15	12
PK_15_12h	980	LT934125.1	108686	108686	+	108686	13.729977	13.729977	108686	108686	1	1	12h	PK_15	12
PK_15_12h	1000	LT934125.1	112884	112886	+	112884	68.649886	52.631579	112884	112886	3	3	12h	PK_15	12
PK_15_12h	1009	LT934125.1	114835	114835	+	114835	11.441648	11.441648	114835	114835	1	1	12h	PK_15	12
PK_15_12h	1010	LT934125.1	114979	114988	+	114985	19656.750572	17608.695652	114985	114986	2	10	12h	PK_15	12
PK_15_12h	1017	LT934125.1	115475	115475	+	115475	22.883295	22.883295	115475	115475	1	1	12h	PK_15	12
PK_15_12h	1018	LT934125.1	115536	115536	+	115536	11.441648	11.441648	115536	115536	1	1	12h	PK_15	12
PK_15_12h	1021	LT934125.1	115759	115759	+	115759	16.018307	16.018307	115759	115759	1	1	12h	PK_15	12
PK_15_12h	1022	LT934125.1	115815	115817	+	115815	118.993135	93.82151	115815	115817	3	3	12h	PK_15	12
PK_15_12h	1023	LT934125.1	115890	115963	+	115963	54.919909	22.883295	115890	115963	74	74	12h	PK_15	12
PK_15_12h	1024	LT934125.1	116011	116072	+	116072	61.784897	29.748284	116011	116072	62	62	12h	PK_15	12
PK_15_12h	1025	LT934125.1	116120	116283	+	116120	187.643021	34.324943	116120	116283	164	164	12h	PK_15	12
PK_15_12h	1026	LT934125.1	116367	116541	+	116376	338.67277	34.324943	116369	116526	158	175	12h	PK_15	12
PK_15_12h	1027	LT934125.1	116591	116715	+	116715	288.32952	121.281465	116595	116715	121	125	12h	PK_15	12
PK_15_12h	1028	LT934125.1	116791	116791	+	116791	155.606407	155.606407	116791	116791	1	1	12h	PK_15	12
PK_15_12h	1029	LT934125.1	116832	116835	+	116832	27.459954	13.729977	116832	116835	4	4	12h	PK_15	12
PK_15_12h	1032	LT934125.1	117603	117607	+	117607	473.684211	393.592677	117606	117607	2	5	12h	PK_15	12
PK_15_12h	1034	LT934125.1	117769	117769	+	117769	176.201373	176.201373	117769	117769	1	1	12h	PK_15	12
PK_15_12h	1050	LT934125.1	118857	118866	+	118864	54279.176199	32745.995423	118860	118866	7	10	12h	PK_15	12
PK_15_12h	1052	LT934125.1	118970	118970	+	118970	41.189931	41.189931	118970	118970	1	1	12h	PK_15	12
PK_15_12h	1053	LT934125.1	119071	119076	+	119071	32.036614	20.594966	119071	119076	6	6	12h	PK_15	12
PK_15_12h	1054	LT934125.1	119168	119266	+	119266	114.416476	38.901602	119168	119266	99	99	12h	PK_15	12
PK_15_12h	1056	LT934125.1	119337	119344	+	119337	89.244851	45.76659	119337	119344	8	8	12h	PK_15	12
PK_15_12h	1058	LT934125.1	119436	119436	+	119436	48.05492	48.05492	119436	119436	1	1	12h	PK_15	12
PK_15_12h	1060	LT934125.1	119567	119567	+	119567	41.189931	41.189931	119567	119567	1	1	12h	PK_15	12
PK_15_12h	1062	LT934125.1	119691	119709	+	119691	70.938216	25.171625	119691	119709	19	19	12h	PK_15	12
PK_15_12h	1063	LT934125.1	119763	119832	+	119808	292.906181	91.533181	119763	119823	61	70	12h	PK_15	12
PK_15_12h	1064	LT934125.1	119860	119863	+	119863	61.784897	36.613272	119860	119863	4	4	12h	PK_15	12
PK_15_12h	1066	LT934125.1	119938	119941	+	119941	199.084669	139.588101	119938	119941	4	4	12h	PK_15	12
PK_15_12h	1067	LT934125.1	120017	120138	+	120081	274.599543	109.839817	120022	120130	109	122	12h	PK_15	12
PK_15_12h	1069	LT934125.1	120241	120255	+	120246	171.624715	96.10984	120246	120255	10	15	12h	PK_15	12
PK_15_12h	1070	LT934125.1	120347	120362	+	120356	100.686499	36.613272	120347	120362	16	16	12h	PK_15	12
PK_15_12h	1072	LT934125.1	120554	120557	+	120555	1437.070939	983.981693	120555	120557	3	4	12h	PK_15	12
PK_15_12h	1078	LT934125.1	120933	120937	+	120937	70.938216	29.748284	120933	120937	5	5	12h	PK_15	12
PK_15_12h	1083	LT934125.1	121271	121271	+	121271	13.729977	13.729977	121271	121271	1	1	12h	PK_15	12
PK_15_12h	1092	LT934125.1	121715	121715	+	121715	22.883295	22.883295	121715	121715	1	1	12h	PK_15	12
PK_15_12h	1093	LT934125.1	121783	121787	+	121784	9054.919908	5805.491991	121784	121786	3	5	12h	PK_15	12
PK_15_12h	1094	LT934125.1	121837	121837	+	121837	13.729977	13.729977	121837	121837	1	1	12h	PK_15	12
PK_15_12h	1095	LT934125.1	121886	121886	+	121886	16.018307	16.018307	121886	121886	1	1	12h	PK_15	12
PK_15_12h	1096	LT934125.1	122024	122024	+	122024	16.018307	16.018307	122024	122024	1	1	12h	PK_15	12
PK_15_12h	1097	LT934125.1	122119	122119	+	122119	29.748284	29.748284	122119	122119	1	1	12h	PK_15	12
PK_15_12h	1099	LT934125.1	122258	122304	+	122258	59.496567	22.883295	122258	122304	47	47	12h	PK_15	12
PK_15_12h	1100	LT934125.1	122398	122402	+	122402	38.901602	27.459954	122398	122402	5	5	12h	PK_15	12
PK_15_12h	1101	LT934125.1	122463	122471	+	122463	41.189932	29.748284	122463	122471	9	9	12h	PK_15	12
PK_15_12h	1102	LT934125.1	122503	122518	+	122509	36.613273	13.729977	122503	122518	16	16	12h	PK_15	12
PK_15_12h	1103	LT934125.1	122575	122819	+	122575	210.526316	38.901602	122575	122795	221	245	12h	PK_15	12
PK_15_12h	1105	LT934125.1	122922	122922	+	122922	57.208238	57.208238	122922	122922	1	1	12h	PK_15	12
PK_15_12h	1106	LT934125.1	122978	122983	+	122979	2997.711671	1787.185355	122979	122981	3	6	12h	PK_15	12
PK_15_12h	1116	LT934125.1	123641	123641	+	123641	16.018307	16.018307	123641	123641	1	1	12h	PK_15	12
PK_15_12h	1118	LT934125.1	123780	123780	+	123780	16.018307	16.018307	123780	123780	1	1	12h	PK_15	12
PK_15_12h	1124	LT934125.1	124093	124093	+	124093	22.883295	22.883295	124093	124093	1	1	12h	PK_15	12
PK_15_12h	1125	LT934125.1	124162	124385	+	124385	80.091534	27.459954	124162	124385	224	224	12h	PK_15	12
PK_15_12h	1126	LT934125.1	124538	124541	+	124541	64.073227	27.459954	124538	124541	4	4	12h	PK_15	12
PK_15_12h	1127	LT934125.1	124677	124677	+	124677	22.883295	22.883295	124677	124677	1	1	12h	PK_15	12
PK_15_12h	1128	LT934125.1	124736	124756	+	124756	11645.308925	11443.935927	124756	124756	1	21	12h	PK_15	12
PK_15_12h	1131	LT934125.1	124865	124906	+	124865	36.613273	20.594966	124865	124906	42	42	12h	PK_15	12
PK_15_12h	1132	LT934125.1	124958	125058	+	125003	66.361556	25.171625	124958	125058	101	101	12h	PK_15	12
PK_15_12h	1133	LT934125.1	125098	125104	+	125104	64.073226	36.613272	125098	125104	7	7	12h	PK_15	12
PK_15_12h	1134	LT934125.1	125150	125150	+	125150	13.729977	13.729977	125150	125150	1	1	12h	PK_15	12
PK_15_12h	1136	LT934125.1	125221	125225	+	125225	9780.320367	5903.89016	125223	125225	3	5	12h	PK_15	12
PK_15_12h	1139	LT934125.1	125373	125373	+	125373	38.901602	38.901602	125373	125373	1	1	12h	PK_15	12
PK_15_12h	1142	LT934125.1	125506	125506	+	125506	18.306636	18.306636	125506	125506	1	1	12h	PK_15	12
PK_15_12h	1143	LT934125.1	125626	125913	+	125729	258.581237	38.901602	125638	125905	268	288	12h	PK_15	12
PK_15_12h	1144	LT934125.1	126005	126005	+	126005	20.594966	20.594966	126005	126005	1	1	12h	PK_15	12
PK_15_12h	1155	LT934125.1	128073	128083	+	128083	84.668192	36.613272	128073	128083	11	11	12h	PK_15	12
PK_15_12h	1156	LT934125.1	128185	128189	+	128185	66.361556	34.324943	128185	128189	5	5	12h	PK_15	12
PK_15_12h	1187	LT934125.1	134972	134972	+	134972	13.729977	13.729977	134972	134972	1	1	12h	PK_15	12
PK_15_12h	1200	LT934125.1	136157	136158	+	136158	457.665904	443.935927	136158	136158	1	2	12h	PK_15	12
PK_15_12h	1202	LT934125.1	136339	136351	+	136348	121.281465	86.956522	136339	136351	13	13	12h	PK_15	12
PK_15_12h	1207	LT934125.1	136664	136664	+	136664	13.729977	13.729977	136664	136664	1	1	12h	PK_15	12
PK_15_12h	1215	LT934125.1	137111	137111	+	137111	11.441648	11.441648	137111	137111	1	1	12h	PK_15	12
PK_15_12h	1233	LT934125.1	138228	138228	+	138228	11.441648	11.441648	138228	138228	1	1	12h	PK_15	12
PK_15_12h	1290	LT934125.1	3169	3351	-	3351	70.938217	25.171625	3169	3351	183	183	12h	PK_15	12
PK_15_12h	1291	LT934125.1	3494	3494	-	3494	20.594966	20.594966	3494	3494	1	1	12h	PK_15	12
PK_15_12h	1297	LT934125.1	3908	3912	-	3910	102.974828	43.478261	3908	3912	5	5	12h	PK_15	12
PK_15_12h	1311	LT934125.1	4923	4926	-	4925	180.778032	100.686499	4924	4926	3	4	12h	PK_15	12
PK_15_12h	1341	LT934125.1	8997	8997	-	8997	11.441648	11.441648	8997	8997	1	1	12h	PK_15	12
PK_15_12h	1342	LT934125.1	9058	9058	-	9058	64.073227	64.073227	9058	9058	1	1	12h	PK_15	12
PK_15_12h	1345	LT934125.1	9212	9217	-	9214	205.949657	153.318078	9214	9217	4	6	12h	PK_15	12
PK_15_12h	1347	LT934125.1	9370	9370	-	9370	13.729977	13.729977	9370	9370	1	1	12h	PK_15	12
PK_15_12h	1349	LT934125.1	9494	9499	-	9494	697.940504	601.830664	9494	9499	6	6	12h	PK_15	12
PK_15_12h	1350	LT934125.1	9590	9590	-	9590	36.613272	36.613272	9590	9590	1	1	12h	PK_15	12
PK_15_12h	1354	LT934125.1	9885	9885	-	9885	54.919908	54.919908	9885	9885	1	1	12h	PK_15	12
PK_15_12h	1388	LT934125.1	15834	15834	-	15834	48.05492	48.05492	15834	15834	1	1	12h	PK_15	12
PK_15_12h	1391	LT934125.1	16164	16164	-	16164	13.729977	13.729977	16164	16164	1	1	12h	PK_15	12
PK_15_12h	1392	LT934125.1	16690	17047	-	16919	990.846686	91.533181	16784	17027	244	358	12h	PK_15	12
PK_15_12h	1393	LT934125.1	17123	17132	-	17123	64.073226	41.189931	17123	17132	10	10	12h	PK_15	12
