sample	cluster_id	peak_id	chr	strand	cluster_start	cluster_end	peak_pos	gamma_TSS	gamma_shape	gamma_rate	sn_TSS	sn_location	sn_scale	sn_skew
PC_12_8h	1995	1	LT934125.1	-	94499	94559	94528.9389795979	94527	2.70047882471504	1.04712006527135	94528	-1.26389601826888	1.28961171105964	0.995149676118656
PC_12_8h	1995	2	LT934125.1	-	94496	94556	94526.0610204021	94527	2.70047882471504	1.04712006527135	94528	1.61406317760482	1.28961171105964	0.995149676118656
PK_15_12h	1995	1	LT934125.1	-	94496	94556	94526.0040814507	94526	2.43872770548234	1.25409791363331	94527	1.29158851370847	0.999238378062463	0.995149676118656
PK_15_12h	1995	2	LT934125.1	-	94499	94559	94528.9441118463	94526	2.43872770548234	1.25409791363331	94527	-1.64844188195603	0.999238378062463	0.995149676118656
PK_15_8h	1995	1	LT934125.1	-	94496	94556	94525.9991455563	94526	2.62858323518373	1.55792651216995				
PK_15_8h	1995	2	LT934125.1	-	94499	94559	94528.9899391387	94526	2.6234575395734	1.55653700635073				
PK_15_8h	1998	1	LT934125.1	-	94742	94802	94771.8161017889	94746	0.869480904075517	0.0547149246651997	94762	-9.55320985051505	9.03939414351813	-0.995149676118656
PK_15_8h	1998	2	LT934125.1	-	94720	94780	94749.6460942178	94746	0.869480904075517	0.0547149246651997	94762	12.6167977205682	9.03939414351813	-0.995149676118656
C6_6h	2000	1	LT934125.1	-	94917	94977	94947.0376515675	94942	6.20470696392827	0.204028444952857	94947	-0.535618214963514	7.41838100814986	0.115651521149453
C6_6h	2000	2	LT934125.1	-	94913	94973	94942.9685081031	94941	6.79062267789171	0.230302025120431	94944	1.13861182409934	4.00055737043396	-0.930047562659388
C6_6h	2000	3	LT934125.1	-	94915	94975	94945.0030798353	94941	6.79062267789171	0.230302025120431	94944	-0.895959908091331	4.00055737043396	-0.930047562659388
C6_6h	2000	4	LT934125.1	-	94919	94979	94948.9450625664	94945	2.02381499887289	0.381695046567298				
C6_6h	2000	5	LT934125.1	-	94920	94980	94949.9623484325	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	6	LT934125.1	-	94947	95007	94977.0475846172	94944	0.681933945791763	0.184657980498734				
C6_6h	2000	8	LT934125.1	-	94887	94947	94917.0277185178	94940	6.05686624416701	0.208592235569808	94942	25.3815923251296	3.54479642963431	-0.995149676118656
C6_6h	2000	9	LT934125.1	-	94934	94994	94964.0771898246	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	10	LT934125.1	-	94932	94992	94961.7882966258	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	11	LT934125.1	-	94943	95003	94972.5969589531	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	12	LT934125.1	-	94906	94966	94936.2289892403	94941	6.79062267789171	0.230302025120431	94944	7.87813068697184	4.00055737043396	-0.930047562659386
C6_6h	2000	13	LT934125.1	-	94898	94958	94927.9635415783	94941	6.79062267789171	0.230302025120431	94944	16.1435783489655	4.00055737043396	-0.930047562659387
C6_6h	2000	14	LT934125.1	-	94907	94967	94936.7376321733	94941	6.79062267789171	0.230302025120431	94944	7.3694877539169	4.00055737043396	-0.930047562659387
C6_6h	2000	15	LT934125.1	-	94892	94952	94921.8598263817	94941	6.79062267789171	0.230302025120431	94944	22.247293545523	4.00055737043396	-0.930047562659387
C6_6h	2000	16	LT934125.1	-	94933	94993	94963.1870646917	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	17	LT934125.1	-	94901	94961	94930.8882384433	94941	6.79062267789171	0.230302025120431	94944	13.2188814839542	4.00055737043396	-0.930047562659386
C6_6h	2000	18	LT934125.1	-	94927	94987	94957.3376709617	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	19	LT934125.1	-	94890	94950	94920.3338975826	94941	6.79062267789171	0.230302025120431	94944	23.7732223446587	4.00055737043396	-0.930047562659387
C6_6h	2000	20	LT934125.1	-	94936	94996	94965.9846008235	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	21	LT934125.1	-	94934	94994	94963.6957076248	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	22	LT934125.1	-	94902	94962	94931.5240421096	94941	6.79062267789171	0.230302025120431	94944	12.5830778176391	4.00055737043396	-0.930047562659387
C6_6h	2000	23	LT934125.1	-	94900	94960	94930.3795955102	94941	6.79062267789171	0.230302025120431	94944	13.7275244169946	4.00055737043396	-0.930047562659386
C6_6h	2000	24	LT934125.1	-	94933	94993	94962.8055824919	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	25	LT934125.1	-	94894	94954	94923.7672373806	94941	6.79062267789171	0.230302025120431	94944	20.339882546607	4.00055737043396	-0.930047562659387
C6_6h	2000	26	LT934125.1	-	94902	94962	94932.2870065092	94941	6.79062267789171	0.230302025120431	94944	11.8201134180785	4.00055737043396	-0.930047562659387
C6_6h	2000	27	LT934125.1	-	94932	94992	94962.1697788256	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	28	LT934125.1	-	94910	94970	94939.9166505048	94941	6.79062267789171	0.230302025120431	94944	4.19046942238535	4.00055737043396	-0.930047562659388
C6_6h	2000	29	LT934125.1	-	94894	94954	94924.1487195804	94941	6.79062267789171	0.230302025120431	94944	19.9584003468121	4.00055737043396	-0.930047562659387
C6_6h	2000	30	LT934125.1	-	94906	94966	94935.7203463072	94941	6.79062267789171	0.230302025120431	94944	8.38677362001223	4.00055737043396	-0.930047562659387
C6_6h	2000	31	LT934125.1	-	94935	94995	94964.9673149574	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	32	LT934125.1	-	94908	94968	94937.5005965729	94941	6.79062267789171	0.230302025120431	94944	6.60652335434176	4.00055737043396	-0.930047562659387
C6_6h	2000	33	LT934125.1	-	94944	95004	94973.8685662857	94945	1.66147903877103	0.269192436780836				
C6_6h	2000	34	LT934125.1	-	94891	94951	94921.4783441819	94941	6.79062267789171	0.230302025120431	94944	22.6287757453178	4.00055737043396	-0.930047562659388
C6_6h	2000	35	LT934125.1	-	94931	94991	94961.2796536928	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	36	LT934125.1	-	94895	94955	94924.7845232467	94941	6.79062267789171	0.230302025120431	94944	19.3225966805116	4.00055737043396	-0.930047562659387
C6_6h	2000	37	LT934125.1	-	94893	94953	94922.6227907813	94941	6.79062267789171	0.230302025120431	94944	21.4843291459624	4.00055737043396	-0.930047562659387
C6_6h	2000	38	LT934125.1	-	94928	94988	94957.973474628	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	39	LT934125.1	-	94925	94985	94954.6672955632	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	40	LT934125.1	-	94924	94984	94954.1586526301	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	41	LT934125.1	-	94903	94963	94932.5413279757	94941	6.79062267789171	0.230302025120431	94944	11.5657919515583	4.00055737043396	-0.930047562659388
C6_6h	2000	42	LT934125.1	-	94937	94997	94967.1290474228	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	43	LT934125.1	-	94891	94951	94920.7153797824	94941	6.79062267789171	0.230302025120431	94944	23.3917401448784	4.00055737043396	-0.930047562659388
C6_6h	2000	44	LT934125.1	-	94899	94959	94928.9808274444	94941	6.79062267789171	0.230302025120431	94944	15.1262924828702	4.00055737043396	-0.930047562659387
C6_6h	2000	45	LT934125.1	-	94904	94964	94933.685774575	94941	6.79062267789171	0.230302025120431	94944	10.4213453522029	4.00055737043396	-0.930047562659388
C6_6h	2000	46	LT934125.1	-	94902	94962	94932.0326850426	94941	6.79062267789171	0.230302025120431	94944	12.0744348845987	4.00055737043396	-0.930047562659387
C6_6h	2000	47	LT934125.1	-	94900	94960	94929.6166311107	94941	6.79062267789171	0.230302025120431	94944	14.4904888165697	4.00055737043396	-0.930047562659388
C6_6h	2000	48	LT934125.1	-	94897	94957	94926.8190949789	94941	6.79062267789171	0.230302025120431	94944	17.288024948321	4.00055737043396	-0.930047562659387
C6_6h	2000	49	LT934125.1	-	94943	95003	94973.3599233527	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	50	LT934125.1	-	94926	94986	94956.4475458289	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	51	LT934125.1	-	94899	94959	94928.5993452446	94941	6.79062267789171	0.230302025120431	94944	15.507774682665	4.00055737043396	-0.930047562659388
C6_6h	2000	52	LT934125.1	-	94937	94997	94966.6204044898	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	53	LT934125.1	-	94903	94963	94933.3042923752	94941	6.79062267789171	0.230302025120431	94944	10.8028275519832	4.00055737043396	-0.930047562659386
C6_6h	2000	54	LT934125.1	-	94928	94988	94957.7191531615	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	55	LT934125.1	-	94905	94965	94935.4660248407	94941	6.79062267789171	0.230302025120431	94944	8.64109508653243	4.00055737043396	-0.930047562659387
C6_6h	2000	56	LT934125.1	-	94940	95000	94969.9265835546	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	57	LT934125.1	-	94934	94994	94964.4586720243	94944	1.50428252751161	0.240155399507215				
C6_6h	2000	58	LT934125.1	-	94892	94952	94922.3684693147	94941	6.79062267789171	0.230302025120431	94944	21.7386506124826	4.00055737043396	-0.930047562659387
C6_12h	2000	1	LT934125.1	-	94917	94977	94946.989001694	94945	6.33647133288109	1.07928191021187	94946	-1.30293527444667	1.69718168975037	-0.871260570096051
C6_12h	2000	2	LT934125.1	-	94913	94973	94943.010998306	94945	6.33647133288109	1.07928191021187	94946	2.67506811362034	1.69718168975037	-0.871260570096051
C6_12h	2000	3	LT934125.1	-	94911	94971	94941.0763409205	94945	6.33647133288109	1.07928191021187	94946	4.60972549907671	1.69718168975037	-0.87126057009605
PC_12_12h	2000	1	LT934125.1	-	94917	94977	94947.0074034648	94946	9.16825189355261	1.44315774296123				
PC_12_12h	2000	2	LT934125.1	-	94913	94973	94942.9925965352	94946	9.16825189355261	1.44315774296123				
PC_12_12h	2000	3	LT934125.1	-	94911	94971	94941.0371983415	94946	9.16825189355261	1.44315774296123				
PC_12_2h	2000	1	LT934125.1	-	94916	94976	94946.2907277898							
PC_12_2h	2000	2	LT934125.1	-	94911	94971	94941.4994345501							
PC_12_4h	2000	1	LT934125.1	-	94917	94977	94947.0270851891	94945	5.23218695885083	0.879396797866188	94946	-1.29449701763152	1.73877366290258	-0.995149676118656
PC_12_4h	2000	2	LT934125.1	-	94913	94973	94943.0081063341	94945	5.23218695885083	0.879396797866188	94946	2.72448183738815	1.73877366290258	-0.995149676118656
PC_12_4h	2000	3	LT934125.1	-	94911	94971	94941.0189147796	94945	5.23218695885083	0.879396797866188	94946	4.71367339188945	1.73877366290258	-0.995149676118656
PC_12_8h	2000	1	LT934125.1	-	94917	94977	94947.0217303061	94946	9.1461211755236	1.43053312632349				
PC_12_8h	2000	2	LT934125.1	-	94913	94973	94943.0234480248	94946	9.1461211755236	1.43053312632349				
PC_12_8h	2000	3	LT934125.1	-	94911	94971	94941.0356014669	94946	9.1461211755236	1.43053312632349				
PK_15_4h	2000	1	LT934125.1	-	94917	94977	94947.0043097693	94945	7.60282885155723	1.21053968835532	94946	-0.898593050099142	1.45201318550128	-0.995149676118656
PK_15_4h	2000	2	LT934125.1	-	94918	94978	94947.9509560738	94945	7.60282885155723	1.21053968835532	94946	-1.84523935463831	1.45201318550128	-0.995149676118656
PK_15_4h	2000	3	LT934125.1	-	94915	94975	94945.0077466543	94945	7.60282885155723	1.21053968835532	94946	1.09797006492708	1.45201318550128	-0.995149676118656
PK_15_4h	2000	4	LT934125.1	-	94913	94973	94942.9939717882	94945	7.60282885155723	1.21053968835532	94946	3.11174493094704	1.45201318550128	-0.995149676118656
PK_15_4h	2000	5	LT934125.1	-	94911	94971	94940.9974086732	94945	7.6255562901457	1.21320423449925	94946	5.10830804598781	1.45201318550128	-0.995149676118656
PK_15_4h	2000	6	LT934125.1	-	94912	94972	94942.0129019817	94945	7.60282885155723	1.21053968835532	94946	4.09281473747368	1.45201318550128	-0.995149676118656
PK_15_6h	2000	1	LT934125.1	-	94917	94977	94947.0157054174	94945	5.22939451118282	0.830332317592664	94947	-0.462628525985228	2.87343108789924	0.502240203662374
PK_15_6h	2000	2	LT934125.1	-	94913	94973	94943.0219875843	94945	5.22939451118282	0.830332317592664	94947	3.5310893070731	2.87343108789924	0.502240203662374
PK_15_6h	2000	3	LT934125.1	-	94915	94975	94945.0526915672	94945	5.22939451118282	0.830332317592664	94947	1.50038532237749	2.87343108953791	0.502240202626338
PK_15_6h	2000	4	LT934125.1	-	94911	94971	94941.0589737342	94945	6.32939426990406	1.0353128782389	94946	5.08781023751662	2.18029432228974	0.144045746876441
PK_15_6h	2000	5	LT934125.1	-	94943	95003	94973.0087163986	94945	3.04448683738403	0.675442583176126	94947	-26.3613038322568	2.80090994298566	0.995149676118656
PK_15_6h	2000	6	LT934125.1	-	94937	94997	94966.9842945826	94945	5.22939451118282	0.830332317592664	94947	-20.4312176912332	2.87343108789924	0.502240203662374
PK_15_6h	2000	7	LT934125.1	-	94927	94987	94956.6953944026	94945	5.22939451118282	0.830332317592664	94947	-10.1423175129435	2.87343108953791	0.502240202626338
PK_15_6h	2000	8	LT934125.1	-	94927	94987	94956.5600141371	94945	5.22939451118282	0.830332317592664	94947	-10.0069372474222	2.87343108953791	0.502240202626338
PK_15_6h	2000	9	LT934125.1	-	94931	94991	94961.433703696	94945	5.22939451118282	0.830332317592664	94947	-14.880626806405	2.87343108953791	0.502240202626338
PK_15_6h	2000	10	LT934125.1	-	94926	94986	94956.2215634732	94945	5.22939451118282	0.830332317592664	94947	-9.66848658359732	2.87343108953791	0.502240202626338
PK_15_6h	2000	11	LT934125.1	-	94926	94986	94955.5446621456	94945	5.22939451118282	0.830332317592664	94947	-8.99158525596205	2.87343108953791	0.502240202626338
PK_15_6h	2000	12	LT934125.1	-	94926	94986	94955.7477325439	94945	5.22939451118282	0.830332317592664	94947	-9.19465565426573	2.87343108953791	0.502240202626338
PK_15_6h	2000	13	LT934125.1	-	94926	94986	94956.0861832077	94945	5.22939451118282	0.830332317592664	94947	-9.53310631630086	2.87343108789924	0.502240203662374
PK_15_6h	2000	14	LT934125.1	-	94932	94992	94961.6367740943	94945	5.22939451118282	0.830332317592664	94947	-15.0836972046941	2.87343108953791	0.502240202626338
PK_15_6h	2000	15	LT934125.1	-	94931	94991	94961.0952530322	94945	5.22939451118282	0.830332317592664	94947	-14.5421761408048	2.87343108789924	0.502240203662374
PK_15_6h	2000	16	LT934125.1	-	94927	94987	94956.9661549336	94945	5.22939451118282	0.830332317592664	94947	-10.4130780440005	2.87343108953791	0.502240202626338
PK_15_6h	2000	17	LT934125.1	-	94933	94993	94962.9228866168	94945	5.22939451118282	0.830332317592664	94947	-16.3698097254215	2.87343108789924	0.502240203662374
PK_15_6h	2000	18	LT934125.1	-	94933	94993	94963.1936471479	94945	5.22939451118282	0.830332317592664	94947	-16.6405702582538	2.87343108953791	0.502240202626338
PK_15_6h	2000	19	LT934125.1	-	94926	94986	94956.3569437388	94945	5.22939451118282	0.830332317592664	94947	-9.80386684913311	2.87343108953791	0.502240202626338
PK_15_6h	2000	20	LT934125.1	-	94928	94988	94957.6430562612	94945	5.22939451118282	0.830332317592664	94947	-11.0899793716358	2.87343108953791	0.502240202626338
PK_15_6h	2000	21	LT934125.1	-	94932	94992	94961.9752247581	94945	5.22939451118282	0.830332317592664	94947	-15.4221478685045	2.87343108953791	0.502240202626338
PK_15_6h	2000	22	LT934125.1	-	94930	94990	94960.4860418373	94945	5.22939451118282	0.830332317592664	94947	-13.9329649459374	2.87343108789924	0.502240203662374
PK_15_6h	2000	23	LT934125.1	-	94930	94990	94960.282971439	94945	5.22939451118282	0.830332317592664	94947	-13.7298945494235	2.87343108953791	0.502240202626338
PK_15_6h	2000	24	LT934125.1	-	94933	94993	94962.6521260858	94945	5.22939451118282	0.830332317592664	94947	-16.0990491961397	2.87343108953791	0.502240202626338
PK_15_6h	2000	25	LT934125.1	-	94923	94983	94953.0401272333	94945	5.22939451118282	0.830332317592664	94947	-6.48705034371006	2.87343108953791	0.502240202626338
PK_15_6h	2000	26	LT934125.1	-	94925	94985	94954.9354509507	94945	5.22939451118282	0.830332317592664	94947	-8.38237406109466	2.87343108953791	0.502240202626338
PC_12_6h	2000	1	LT934125.1	-	94917	94977	94947.040735143	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	2	LT934125.1	-	94913	94973	94942.9531529817	94946	8.00424530559228	1.45088799380639				
PC_12_6h	2000	3	LT934125.1	-	94947	95007	94976.9901352093	94947	2.97876014104901	2.26004767057553				
PC_12_6h	2000	4	LT934125.1	-	94929	94989	94958.5960154836	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	5	LT934125.1	-	94929	94989	94959.1462669284	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	6	LT934125.1	-	94928	94988	94957.9671566895	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	7	LT934125.1	-	94928	94988	94957.809941991	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	8	LT934125.1	-	94929	94989	94958.9104448806	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	9	LT934125.1	-	94935	94995	94965.3562475195	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	10	LT934125.1	-	94928	94988	94958.2815860865	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	11	LT934125.1	-	94927	94987	94957.3382978955	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	12	LT934125.1	-	94935	94995	94964.570174027	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	13	LT934125.1	-	94927	94987	94957.181083197	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	14	LT934125.1	-	94935	94995	94965.0418181225	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	15	LT934125.1	-	94936	94996	94965.6706769166	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	16	LT934125.1	-	94936	94996	94965.9851063136	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	17	LT934125.1	-	94935	94995	94964.884603424	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	18	LT934125.1	-	94930	94990	94959.5393036746	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	19	LT934125.1	-	94931	94991	94960.7184139135	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	20	LT934125.1	-	94932	94992	94961.5830947553	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	21	LT934125.1	-	94938	94998	94968.264719442	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	22	LT934125.1	-	94930	94990	94960.2467698179	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	23	LT934125.1	-	94939	94999	94968.6577561883	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	24	LT934125.1	-	94937	94997	94966.8497871554	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	25	LT934125.1	-	94938	94998	94968.0288973942	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	26	LT934125.1	-	94933	94993	94963.2338490896	94946	6.17563506651461	1.0863226943488				
PC_12_6h	2000	27	LT934125.1	-	94933	94993	94963.0766343911	94946	6.17563506651461	1.0863226943488				
PK_15_12h	2000	1	LT934125.1	-	94917	94977	94946.9921909151	94945	6.93034432671207	1.32259324127104				
PK_15_12h	2000	2	LT934125.1	-	94913	94973	94942.9915463019	94945	6.93034432671207	1.32259324127104				
PK_15_12h	2000	3	LT934125.1	-	94915	94975	94945.0569197404	94945	6.93034432671207	1.32259324127104				
C6_4h	2000	1	LT934125.1	-	94917	94977	94946.9570429237							
C6_4h	2000	2	LT934125.1	-	94913	94973	94943.0023264274							
C6_8h	2000	1	LT934125.1	-	94917	94977	94947.100388029	94945	2.43885697130293	0.532160924677078				
C6_8h	2000	2	LT934125.1	-	94943	95003	94973.0197402075	94945	2.43885697130293	0.532160924677078				
