group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time
PK_15_2h	76	LT934125.1	9267	9272	+	9270	25343.953656	20637.219406	9269	9270	2	0.404448386481393	6	2h	PK_15	2
PK_15_2h	80	LT934125.1	9550	9550	+	9550	362.056481	362.056481	9550	9550	1	0	1	2h	PK_15	2
PK_15_2h	81	LT934125.1	9643	9647	+	9646	3620.564808	1810.282404	9643	9647	5	3.91355244627736	5	2h	PK_15	2
PK_15_2h	83	LT934125.1	9772	9772	+	9772	362.056481	362.056481	9772	9772	1	0	1	2h	PK_15	2
PK_15_2h	87	LT934125.1	10061	10156	+	10061	724.112962	362.056481	10061	10156	96	6.58496250072116	96	2h	PK_15	2
PK_15_2h	88	LT934125.1	10214	10214	+	10214	362.056481	362.056481	10214	10214	1	0	1	2h	PK_15	2
PK_15_2h	89	LT934125.1	10259	10259	+	10259	362.056481	362.056481	10259	10259	1	0	1	2h	PK_15	2
PK_15_2h	90	LT934125.1	10338	10338	+	10338	362.056481	362.056481	10338	10338	1	0	1	2h	PK_15	2
PK_15_2h	91	LT934125.1	10431	10431	+	10431	362.056481	362.056481	10431	10431	1	0	1	2h	PK_15	2
PK_15_2h	105	LT934125.1	12097	12097	+	12097	362.056481	362.056481	12097	12097	1	0	1	2h	PK_15	2
PK_15_2h	107	LT934125.1	12174	12174	+	12174	362.056481	362.056481	12174	12174	1	0	1	2h	PK_15	2
PK_15_2h	126	LT934125.1	13343	13343	+	13343	362.056481	362.056481	13343	13343	1	0	1	2h	PK_15	2
PK_15_2h	139	LT934125.1	14047	14054	+	14048	8689.355539	5430.847212	14047	14051	5	3.29952832500857	8	2h	PK_15	2
PK_15_2h	143	LT934125.1	14370	14370	+	14370	362.056481	362.056481	14370	14370	1	0	1	2h	PK_15	2
PK_15_2h	144	LT934125.1	14430	14430	+	14430	362.056481	362.056481	14430	14430	1	0	1	2h	PK_15	2
PK_15_2h	147	LT934125.1	14853	14853	+	14853	362.056481	362.056481	14853	14853	1	0	1	2h	PK_15	2
PK_15_2h	149	LT934125.1	15153	15200	+	15153	724.112962	362.056481	15153	15200	48	5.58496250072116	48	2h	PK_15	2
PK_15_2h	152	LT934125.1	15414	15414	+	15414	362.056481	362.056481	15414	15414	1	0	1	2h	PK_15	2
PK_15_2h	156	LT934125.1	15667	15667	+	15667	362.056481	362.056481	15667	15667	1	0	1	2h	PK_15	2
PK_15_2h	160	LT934125.1	16013	16058	+	16013	724.112962	362.056481	16013	16058	46	5.52356195605701	46	2h	PK_15	2
PK_15_2h	182	LT934125.1	21964	21964	+	21964	362.056481	362.056481	21964	21964	1	0	1	2h	PK_15	2
PK_15_2h	197	LT934125.1	25420	25425	+	25420	1086.169443	362.056481	25420	25425	6	4.09706862941342	6	2h	PK_15	2
PK_15_2h	199	LT934125.1	25715	25715	+	25715	362.056481	362.056481	25715	25715	1	0	1	2h	PK_15	2
PK_15_2h	202	LT934125.1	25928	25928	+	25928	362.056481	362.056481	25928	25928	1	0	1	2h	PK_15	2
PK_15_2h	211	LT934125.1	26583	26583	+	26583	362.056481	362.056481	26583	26583	1	0	1	2h	PK_15	2
PK_15_2h	228	LT934125.1	28191	28191	+	28191	362.056481	362.056481	28191	28191	1	0	1	2h	PK_15	2
PK_15_2h	230	LT934125.1	28446	28446	+	28446	362.056481	362.056481	28446	28446	1	0	1	2h	PK_15	2
PK_15_2h	248	LT934125.1	30235	30235	+	30235	362.056481	362.056481	30235	30235	1	0	1	2h	PK_15	2
PK_15_2h	259	LT934125.1	31030	31030	+	31030	362.056481	362.056481	31030	31030	1	0	1	2h	PK_15	2
PK_15_2h	260	LT934125.1	31096	31104	+	31098	7965.242579	6517.016655	31098	31098	1	0	9	2h	PK_15	2
PK_15_2h	262	LT934125.1	31204	31204	+	31204	362.056481	362.056481	31204	31204	1	0	1	2h	PK_15	2
PK_15_2h	270	LT934125.1	31994	31994	+	31994	362.056481	362.056481	31994	31994	1	0	1	2h	PK_15	2
PK_15_2h	271	LT934125.1	32036	32041	+	32038	18826.937003	10861.694424	32036	32038	3	1.70967040603839	6	2h	PK_15	2
PK_15_2h	273	LT934125.1	32135	32135	+	32135	724.112962	724.112962	32135	32135	1	0	1	2h	PK_15	2
PK_15_2h	274	LT934125.1	32266	32266	+	32266	724.112962	724.112962	32266	32266	1	0	1	2h	PK_15	2
PK_15_2h	340	LT934125.1	44810	44814	+	44812	9413.468501	6879.073135	44810	44812	3	1.26010902944558	5	2h	PK_15	2
PK_15_2h	354	LT934125.1	45890	45942	+	45890	724.112962	362.056481	45890	45942	53	5.7279204545632	53	2h	PK_15	2
PK_15_2h	355	LT934125.1	46029	46029	+	46029	362.056481	362.056481	46029	46029	1	0	1	2h	PK_15	2
PK_15_2h	357	LT934125.1	46233	46239	+	46233	1086.169443	724.112962	46233	46239	7	2.57798232963786	7	2h	PK_15	2
PK_15_2h	358	LT934125.1	46322	46322	+	46322	362.056481	362.056481	46322	46322	1	0	1	2h	PK_15	2
PK_15_2h	381	LT934125.1	47794	47794	+	47794	362.056481	362.056481	47794	47794	1	0	1	2h	PK_15	2
PK_15_2h	387	LT934125.1	48347	48347	+	48347	362.056481	362.056481	48347	48347	1	0	1	2h	PK_15	2
PK_15_2h	388	LT934125.1	48505	48505	+	48505	362.056481	362.056481	48505	48505	1	0	1	2h	PK_15	2
PK_15_2h	389	LT934125.1	48565	48570	+	48567	38015.930485	28602.461984	48567	48570	4	1.70380433184958	6	2h	PK_15	2
PK_15_2h	394	LT934125.1	48761	48761	+	48761	362.056481	362.056481	48761	48761	1	0	1	2h	PK_15	2
PK_15_2h	395	LT934125.1	48856	48856	+	48856	362.056481	362.056481	48856	48856	1	0	1	2h	PK_15	2
PK_15_2h	396	LT934125.1	49009	49009	+	49009	362.056481	362.056481	49009	49009	1	0	1	2h	PK_15	2
PK_15_2h	398	LT934125.1	49113	49113	+	49113	362.056481	362.056481	49113	49113	1	0	1	2h	PK_15	2
PK_15_2h	399	LT934125.1	49192	49192	+	49192	362.056481	362.056481	49192	49192	1	0	1	2h	PK_15	2
PK_15_2h	400	LT934125.1	49280	49280	+	49280	362.056481	362.056481	49280	49280	1	0	1	2h	PK_15	2
PK_15_2h	402	LT934125.1	49501	49504	+	49501	1086.169443	362.056481	49501	49504	4	3.16992500144231	4	2h	PK_15	2
PK_15_2h	422	LT934125.1	51148	51148	+	51148	1086.169442	1086.169442	51148	51148	1	0	1	2h	PK_15	2
PK_15_2h	423	LT934125.1	51233	51241	+	51235	6879.073136	3982.621289	51235	51239	5	3.37065191323296	9	2h	PK_15	2
PK_15_2h	425	LT934125.1	51525	51525	+	51525	362.056481	362.056481	51525	51525	1	0	1	2h	PK_15	2
PK_15_2h	426	LT934125.1	51574	51574	+	51574	362.056481	362.056481	51574	51574	1	0	1	2h	PK_15	2
PK_15_2h	436	LT934125.1	52460	52464	+	52460	17016.654599	14120.202752	52460	52461	2	0.510787822937102	5	2h	PK_15	2
PK_15_2h	437	LT934125.1	52587	52587	+	52587	362.056481	362.056481	52587	52587	1	0	1	2h	PK_15	2
PK_15_2h	439	LT934125.1	52703	52703	+	52703	362.056481	362.056481	52703	52703	1	0	1	2h	PK_15	2
PK_15_2h	440	LT934125.1	52817	52817	+	52817	362.056481	362.056481	52817	52817	1	0	1	2h	PK_15	2
PK_15_2h	442	LT934125.1	52916	52916	+	52916	362.056481	362.056481	52916	52916	1	0	1	2h	PK_15	2
PK_15_2h	452	LT934125.1	53648	53649	+	53648	5430.847212	5068.790731	53648	53648	1	0	2	2h	PK_15	2
PK_15_2h	455	LT934125.1	53996	53996	+	53996	362.056481	362.056481	53996	53996	1	0	1	2h	PK_15	2
PK_15_2h	463	LT934125.1	54547	54547	+	54547	362.056481	362.056481	54547	54547	1	0	1	2h	PK_15	2
PK_15_2h	465	LT934125.1	54768	54768	+	54768	362.056481	362.056481	54768	54768	1	0	1	2h	PK_15	2
PK_15_2h	467	LT934125.1	54950	54950	+	54950	362.056481	362.056481	54950	54950	1	0	1	2h	PK_15	2
PK_15_2h	471	LT934125.1	55352	55357	+	55352	1448.225923	1086.169442	55352	55357	6	2.09712353008951	6	2h	PK_15	2
PK_15_2h	473	LT934125.1	55477	55477	+	55477	362.056481	362.056481	55477	55477	1	0	1	2h	PK_15	2
PK_15_2h	482	LT934125.1	56021	56021	+	56021	362.056481	362.056481	56021	56021	1	0	1	2h	PK_15	2
PK_15_2h	513	LT934125.1	59068	59070	+	59068	14844.315713	9775.524982	59068	59070	3	1.46801162486727	3	2h	PK_15	2
PK_15_2h	523	LT934125.1	59769	59769	+	59769	362.056481	362.056481	59769	59769	1	0	1	2h	PK_15	2
PK_15_2h	524	LT934125.1	59888	59888	+	59888	362.056481	362.056481	59888	59888	1	0	1	2h	PK_15	2
PK_15_2h	529	LT934125.1	60232	60239	+	60239	2896.451847	1086.169442	60232	60239	8	6.46691718745578	8	2h	PK_15	2
PK_15_2h	532	LT934125.1	60467	60467	+	60467	362.056481	362.056481	60467	60467	1	0	1	2h	PK_15	2
PK_15_2h	545	LT934125.1	61073	61073	+	61073	362.056481	362.056481	61073	61073	1	0	1	2h	PK_15	2
PK_15_2h	546	LT934125.1	61234	61234	+	61234	362.056481	362.056481	61234	61234	1	0	1	2h	PK_15	2
PK_15_2h	547	LT934125.1	61402	61402	+	61402	362.056481	362.056481	61402	61402	1	0	1	2h	PK_15	2
PK_15_2h	550	LT934125.1	61747	61747	+	61747	362.056481	362.056481	61747	61747	1	0	1	2h	PK_15	2
PK_15_2h	551	LT934125.1	61840	61840	+	61840	362.056481	362.056481	61840	61840	1	0	1	2h	PK_15	2
PK_15_2h	555	LT934125.1	62152	62152	+	62152	362.056481	362.056481	62152	62152	1	0	1	2h	PK_15	2
PK_15_2h	576	LT934125.1	65807	65808	+	65807	724.112962	362.056481	65807	65808	2	1	2	2h	PK_15	2
PK_15_2h	579	LT934125.1	66338	66344	+	66338	2172.338885	1448.225923	66338	66344	7	3.51376730451861	7	2h	PK_15	2
PK_15_2h	612	LT934125.1	68499	68499	+	68499	362.056481	362.056481	68499	68499	1	0	1	2h	PK_15	2
PK_15_2h	615	LT934125.1	68756	68756	+	68756	362.056481	362.056481	68756	68756	1	0	1	2h	PK_15	2
PK_15_2h	624	LT934125.1	69530	69530	+	69530	362.056481	362.056481	69530	69530	1	0	1	2h	PK_15	2
PK_15_2h	626	LT934125.1	69734	69734	+	69734	362.056481	362.056481	69734	69734	1	0	1	2h	PK_15	2
PK_15_2h	632	LT934125.1	70091	70091	+	70091	362.056481	362.056481	70091	70091	1	0	1	2h	PK_15	2
PK_15_2h	634	LT934125.1	70232	70232	+	70232	362.056481	362.056481	70232	70232	1	0	1	2h	PK_15	2
PK_15_2h	635	LT934125.1	70326	70326	+	70326	362.056481	362.056481	70326	70326	1	0	1	2h	PK_15	2
PK_15_2h	637	LT934125.1	70529	70534	+	70531	14844.315714	7603.186097	70529	70531	3	1.80112551066771	6	2h	PK_15	2
PK_15_2h	639	LT934125.1	70633	70633	+	70633	362.056481	362.056481	70633	70633	1	0	1	2h	PK_15	2
PK_15_2h	644	LT934125.1	70978	70978	+	70978	362.056481	362.056481	70978	70978	1	0	1	2h	PK_15	2
PK_15_2h	645	LT934125.1	71120	71124	+	71120	724.112962	362.056481	71120	71124	5	2.32192809488736	5	2h	PK_15	2
PK_15_2h	646	LT934125.1	71246	71246	+	71246	362.056481	362.056481	71246	71246	1	0	1	2h	PK_15	2
PK_15_2h	647	LT934125.1	71320	71320	+	71320	362.056481	362.056481	71320	71320	1	0	1	2h	PK_15	2
PK_15_2h	648	LT934125.1	71394	71394	+	71394	362.056481	362.056481	71394	71394	1	0	1	2h	PK_15	2
PK_15_2h	684	LT934125.1	74400	74405	+	74400	6879.073135	3258.508327	74400	74402	3	1.98378529528068	6	2h	PK_15	2
PK_15_2h	694	LT934125.1	75154	75154	+	75154	362.056481	362.056481	75154	75154	1	0	1	2h	PK_15	2
PK_15_2h	703	LT934125.1	76683	76683	+	76683	724.112962	724.112962	76683	76683	1	0	1	2h	PK_15	2
PK_15_2h	707	LT934125.1	76990	76992	+	76990	1448.225923	1086.169442	76990	76992	3	1.28584540535677	3	2h	PK_15	2
PK_15_2h	720	LT934125.1	78036	78045	+	78036	1086.169443	362.056481	78036	78045	10	5.26513146048854	10	2h	PK_15	2
PK_15_2h	738	LT934125.1	79269	79269	+	79269	362.056481	362.056481	79269	79269	1	0	1	2h	PK_15	2
PK_15_2h	741	LT934125.1	79437	79445	+	79444	15568.428674	11223.750905	79440	79444	5	1.69980621494323	9	2h	PK_15	2
PK_15_2h	742	LT934125.1	79527	79527	+	79527	362.056481	362.056481	79527	79527	1	0	1	2h	PK_15	2
PK_15_2h	743	LT934125.1	79618	79728	+	79618	724.112962	362.056481	79618	79728	111	6.79441586635011	111	2h	PK_15	2
PK_15_2h	752	LT934125.1	81082	81082	+	81082	362.056481	362.056481	81082	81082	1	0	1	2h	PK_15	2
PK_15_2h	757	LT934125.1	81671	81671	+	81671	362.056481	362.056481	81671	81671	1	0	1	2h	PK_15	2
PK_15_2h	776	LT934125.1	83976	83978	+	83978	1448.225923	1086.169442	83976	83978	3	1.28584540535677	3	2h	PK_15	2
PK_15_2h	778	LT934125.1	84134	84134	+	84134	362.056481	362.056481	84134	84134	1	0	1	2h	PK_15	2
PK_15_2h	782	LT934125.1	84380	84380	+	84380	362.056481	362.056481	84380	84380	1	0	1	2h	PK_15	2
PK_15_2h	795	LT934125.1	85371	85371	+	85371	362.056481	362.056481	85371	85371	1	0	1	2h	PK_15	2
PK_15_2h	798	LT934125.1	85555	85555	+	85555	362.056481	362.056481	85555	85555	1	0	1	2h	PK_15	2
PK_15_2h	804	LT934125.1	86048	86048	+	86048	362.056481	362.056481	86048	86048	1	0	1	2h	PK_15	2
PK_15_2h	807	LT934125.1	86255	86255	+	86255	362.056481	362.056481	86255	86255	1	0	1	2h	PK_15	2
PK_15_2h	861	LT934125.1	91409	91409	+	91409	724.112962	724.112962	91409	91409	1	0	1	2h	PK_15	2
PK_15_2h	877	LT934125.1	92453	92453	+	92453	362.056481	362.056481	92453	92453	1	0	1	2h	PK_15	2
PK_15_2h	922	LT934125.1	100598	100598	+	100598	362.056481	362.056481	100598	100598	1	0	1	2h	PK_15	2
PK_15_2h	945	LT934125.1	103997	103997	+	103997	362.056481	362.056481	103997	103997	1	0	1	2h	PK_15	2
PK_15_2h	953	LT934125.1	104739	104739	+	104739	362.056481	362.056481	104739	104739	1	0	1	2h	PK_15	2
PK_15_2h	954	LT934125.1	104822	104822	+	104822	362.056481	362.056481	104822	104822	1	0	1	2h	PK_15	2
PK_15_2h	965	LT934125.1	106309	106309	+	106309	362.056481	362.056481	106309	106309	1	0	1	2h	PK_15	2
PK_15_2h	968	LT934125.1	106594	106601	+	106596	1448.225924	724.112962	106594	106601	8	4.5	8	2h	PK_15	2
PK_15_2h	972	LT934125.1	106916	106916	+	106916	362.056481	362.056481	106916	106916	1	0	1	2h	PK_15	2
PK_15_2h	974	LT934125.1	107029	107033	+	107029	724.112962	362.056481	107029	107033	5	2.32192809488736	5	2h	PK_15	2
PK_15_2h	980	LT934125.1	107401	107401	+	107401	362.056481	362.056481	107401	107401	1	0	1	2h	PK_15	2
PK_15_2h	981	LT934125.1	107482	107482	+	107482	1810.282404	1810.282404	107482	107482	1	0	1	2h	PK_15	2
PK_15_2h	983	LT934125.1	107614	107614	+	107614	362.056481	362.056481	107614	107614	1	0	1	2h	PK_15	2
PK_15_2h	987	LT934125.1	107831	107831	+	107831	362.056481	362.056481	107831	107831	1	0	1	2h	PK_15	2
PK_15_2h	992	LT934125.1	108220	108220	+	108220	362.056481	362.056481	108220	108220	1	0	1	2h	PK_15	2
PK_15_2h	998	LT934125.1	108705	108705	+	108705	362.056481	362.056481	108705	108705	1	0	1	2h	PK_15	2
PK_15_2h	1027	LT934125.1	114985	114988	+	114985	53222.30268	43084.721217	114985	114988	4	1.71399143573852	4	2h	PK_15	2
PK_15_2h	1028	LT934125.1	115059	115059	+	115059	362.056481	362.056481	115059	115059	1	0	1	2h	PK_15	2
PK_15_2h	1032	LT934125.1	115435	115435	+	115435	362.056481	362.056481	115435	115435	1	0	1	2h	PK_15	2
PK_15_2h	1035	LT934125.1	115536	115536	+	115536	362.056481	362.056481	115536	115536	1	0	1	2h	PK_15	2
PK_15_2h	1038	LT934125.1	115768	115768	+	115768	362.056481	362.056481	115768	115768	1	0	1	2h	PK_15	2
PK_15_2h	1042	LT934125.1	115993	115993	+	115993	362.056481	362.056481	115993	115993	1	0	1	2h	PK_15	2
PK_15_2h	1043	LT934125.1	116106	116223	+	116106	2534.395367	724.112962	116106	116223	118	17.3555523987167	118	2h	PK_15	2
PK_15_2h	1044	LT934125.1	116264	116265	+	116264	724.112962	362.056481	116264	116265	2	1	2	2h	PK_15	2
PK_15_2h	1046	LT934125.1	116376	116387	+	116376	1086.169443	362.056481	116376	116387	12	5.68203113013457	12	2h	PK_15	2
PK_15_2h	1047	LT934125.1	116518	116526	+	116518	724.112962	362.056481	116518	116526	9	3.16992500144231	9	2h	PK_15	2
PK_15_2h	1048	LT934125.1	116606	116685	+	116606	1810.282405	724.112962	116606	116685	80	12.1502912194218	80	2h	PK_15	2
PK_15_2h	1049	LT934125.1	116748	116748	+	116748	724.112962	724.112962	116748	116748	1	0	1	2h	PK_15	2
PK_15_2h	1052	LT934125.1	117603	117607	+	117603	724.112962	362.056481	117603	117607	5	2.32192809488736	5	2h	PK_15	2
PK_15_2h	1054	LT934125.1	117769	117780	+	117769	6154.960174	5068.790731	117769	117771	3	1.05964957217752	12	2h	PK_15	2
PK_15_2h	1059	LT934125.1	118015	118015	+	118015	362.056481	362.056481	118015	118015	1	0	1	2h	PK_15	2
PK_15_2h	1060	LT934125.1	118147	118147	+	118147	362.056481	362.056481	118147	118147	1	0	1	2h	PK_15	2
PK_15_2h	1071	LT934125.1	118860	118868	+	118864	27878.349024	13396.08979	118860	118866	7	4.78620733723452	9	2h	PK_15	2
PK_15_2h	1077	LT934125.1	119344	119344	+	119344	362.056481	362.056481	119344	119344	1	0	1	2h	PK_15	2
PK_15_2h	1080	LT934125.1	119482	119482	+	119482	1086.169442	1086.169442	119482	119482	1	0	1	2h	PK_15	2
PK_15_2h	1084	LT934125.1	119823	119823	+	119823	362.056481	362.056481	119823	119823	1	0	1	2h	PK_15	2
PK_15_2h	1085	LT934125.1	119865	119865	+	119865	362.056481	362.056481	119865	119865	1	0	1	2h	PK_15	2
PK_15_2h	1090	LT934125.1	120211	120211	+	120211	724.112962	724.112962	120211	120211	1	0	1	2h	PK_15	2
PK_15_2h	1091	LT934125.1	120254	120254	+	120254	362.056481	362.056481	120254	120254	1	0	1	2h	PK_15	2
PK_15_2h	1092	LT934125.1	120339	120339	+	120339	362.056481	362.056481	120339	120339	1	0	1	2h	PK_15	2
PK_15_2h	1094	LT934125.1	120555	120555	+	120555	1086.169442	1086.169442	120555	120555	1	0	1	2h	PK_15	2
PK_15_2h	1117	LT934125.1	121784	121786	+	121786	3258.508327	2172.338885	121784	121786	3	1.45546446138269	3	2h	PK_15	2
PK_15_2h	1123	LT934125.1	122321	122321	+	122321	362.056481	362.056481	122321	122321	1	0	1	2h	PK_15	2
PK_15_2h	1126	LT934125.1	122513	122513	+	122513	362.056481	362.056481	122513	122513	1	0	1	2h	PK_15	2
PK_15_2h	1127	LT934125.1	122600	122759	+	122600	724.112962	362.056481	122600	122759	160	7.32192809488736	160	2h	PK_15	2
PK_15_2h	1130	LT934125.1	122979	122983	+	122979	6517.016655	4344.67777	122979	122981	3	1.38522718758457	5	2h	PK_15	2
PK_15_2h	1146	LT934125.1	123870	123870	+	123870	362.056481	362.056481	123870	123870	1	0	1	2h	PK_15	2
PK_15_2h	1151	LT934125.1	124169	124169	+	124169	362.056481	362.056481	124169	124169	1	0	1	2h	PK_15	2
PK_15_2h	1152	LT934125.1	124304	124304	+	124304	362.056481	362.056481	124304	124304	1	0	1	2h	PK_15	2
PK_15_2h	1155	LT934125.1	124462	124462	+	124462	362.056481	362.056481	124462	124462	1	0	1	2h	PK_15	2
PK_15_2h	1156	LT934125.1	124563	124563	+	124563	362.056481	362.056481	124563	124563	1	0	1	2h	PK_15	2
PK_15_2h	1160	LT934125.1	124756	124764	+	124756	6517.016656	4706.734251	124756	124761	6	2.64291917994257	9	2h	PK_15	2
PK_15_2h	1164	LT934125.1	124958	125058	+	124958	724.112962	362.056481	124958	125058	101	6.6582114827518	101	2h	PK_15	2
PK_15_2h	1168	LT934125.1	125218	125230	+	125225	36205.648081	19913.106445	125223	125226	4	2.30110182578087	13	2h	PK_15	2
PK_15_2h	1175	LT934125.1	125553	125729	+	125553	1086.169443	362.056481	125553	125729	177	11.8358747670587	177	2h	PK_15	2
PK_15_2h	1176	LT934125.1	125866	125928	+	125866	724.112962	362.056481	125866	125928	63	5.97727992349992	63	2h	PK_15	2
PK_15_2h	1183	LT934125.1	126928	126928	+	126928	362.056481	362.056481	126928	126928	1	0	1	2h	PK_15	2
PK_15_2h	1188	LT934125.1	128061	128061	+	128061	362.056481	362.056481	128061	128061	1	0	1	2h	PK_15	2
PK_15_2h	1206	LT934125.1	132614	132614	+	132614	1086.169442	1086.169442	132614	132614	1	0	1	2h	PK_15	2
PK_15_2h	1212	LT934125.1	133054	133054	+	133054	362.056481	362.056481	133054	133054	1	0	1	2h	PK_15	2
PK_15_2h	1226	LT934125.1	136055	136055	+	136055	362.056481	362.056481	136055	136055	1	0	1	2h	PK_15	2
PK_15_2h	1228	LT934125.1	136154	136158	+	136158	13396.08979	12671.976828	136158	136158	1	0	5	2h	PK_15	2
PK_15_2h	1229	LT934125.1	136245	136245	+	136245	362.056481	362.056481	136245	136245	1	0	1	2h	PK_15	2
PK_15_2h	1231	LT934125.1	136438	136438	+	136438	362.056481	362.056481	136438	136438	1	0	1	2h	PK_15	2
PK_15_2h	1237	LT934125.1	136765	136765	+	136765	362.056481	362.056481	136765	136765	1	0	1	2h	PK_15	2
PK_15_2h	1254	LT934125.1	137952	137952	+	137952	362.056481	362.056481	137952	137952	1	0	1	2h	PK_15	2
PK_15_2h	1263	LT934125.1	138601	138601	+	138601	362.056481	362.056481	138601	138601	1	0	1	2h	PK_15	2
PK_15_2h	1274	LT934125.1	139253	139253	+	139253	362.056481	362.056481	139253	139253	1	0	1	2h	PK_15	2
PK_15_2h	1280	LT934125.1	139665	139665	+	139665	362.056481	362.056481	139665	139665	1	0	1	2h	PK_15	2
PK_15_2h	1291	LT934125.1	140368	140368	+	140368	362.056481	362.056481	140368	140368	1	0	1	2h	PK_15	2
PK_15_2h	1294	LT934125.1	140487	140487	+	140487	362.056481	362.056481	140487	140487	1	0	1	2h	PK_15	2
PK_15_2h	1302	LT934125.1	141104	141104	+	141104	362.056481	362.056481	141104	141104	1	0	1	2h	PK_15	2
PK_15_2h	1303	LT934125.1	141188	141188	+	141188	362.056481	362.056481	141188	141188	1	0	1	2h	PK_15	2
PK_15_2h	1305	LT934125.1	141582	141582	+	141582	362.056481	362.056481	141582	141582	1	0	1	2h	PK_15	2
PK_15_2h	1319	LT934125.1	2900	2977	-	2900	724.112962	362.056481	2900	2977	78	6.28540221886225	78	2h	PK_15	2
PK_15_2h	1320	LT934125.1	3045	3045	-	3045	362.056481	362.056481	3045	3045	1	0	1	2h	PK_15	2
PK_15_2h	1321	LT934125.1	3141	3289	-	3141	724.112962	362.056481	3141	3289	149	7.21916852046216	149	2h	PK_15	2
PK_15_2h	1322	LT934125.1	3409	3409	-	3409	362.056481	362.056481	3409	3409	1	0	1	2h	PK_15	2
PK_15_2h	1325	LT934125.1	3587	3587	-	3587	362.056481	362.056481	3587	3587	1	0	1	2h	PK_15	2
PK_15_2h	1326	LT934125.1	3701	3701	-	3701	362.056481	362.056481	3701	3701	1	0	1	2h	PK_15	2
PK_15_2h	1329	LT934125.1	3905	3911	-	3910	8327.299059	5068.790731	3906	3910	5	3.06270506195407	7	2h	PK_15	2
PK_15_2h	1338	LT934125.1	4439	4439	-	4439	362.056481	362.056481	4439	4439	1	0	1	2h	PK_15	2
PK_15_2h	1339	LT934125.1	4501	4501	-	4501	362.056481	362.056481	4501	4501	1	0	1	2h	PK_15	2
PK_15_2h	1344	LT934125.1	4834	4834	-	4834	362.056481	362.056481	4834	4834	1	0	1	2h	PK_15	2
PK_15_2h	1345	LT934125.1	4925	4925	-	4925	362.056481	362.056481	4925	4925	1	0	1	2h	PK_15	2
PK_15_2h	1348	LT934125.1	5177	5177	-	5177	362.056481	362.056481	5177	5177	1	0	1	2h	PK_15	2
PK_15_2h	1361	LT934125.1	7758	7758	-	7758	362.056481	362.056481	7758	7758	1	0	1	2h	PK_15	2
PK_15_2h	1368	LT934125.1	8654	8654	-	8654	362.056481	362.056481	8654	8654	1	0	1	2h	PK_15	2
PK_15_2h	1369	LT934125.1	8807	8807	-	8807	362.056481	362.056481	8807	8807	1	0	1	2h	PK_15	2
PK_15_2h	1374	LT934125.1	9059	9059	-	9059	362.056481	362.056481	9059	9059	1	0	1	2h	PK_15	2
PK_15_2h	1377	LT934125.1	9214	9214	-	9214	362.056481	362.056481	9214	9214	1	0	1	2h	PK_15	2
PK_15_2h	1380	LT934125.1	9451	9451	-	9451	362.056481	362.056481	9451	9451	1	0	1	2h	PK_15	2
PK_15_2h	1381	LT934125.1	9489	9497	-	9494	8689.355541	6517.016655	9493	9495	3	1.14570266156987	9	2h	PK_15	2
PK_15_2h	1424	LT934125.1	16846	16855	-	16846	724.112962	362.056481	16846	16855	10	3.32192809488736	10	2h	PK_15	2
PK_15_2h	1425	LT934125.1	16985	16991	-	16985	724.112962	362.056481	16985	16991	7	2.8073549220576	7	2h	PK_15	2
PK_15_2h	1426	LT934125.1	17123	17123	-	17123	362.056481	362.056481	17123	17123	1	0	1	2h	PK_15	2
PK_15_2h	1428	LT934125.1	17198	17198	-	17198	362.056481	362.056481	17198	17198	1	0	1	2h	PK_15	2
PK_15_2h	1429	LT934125.1	17361	17361	-	17361	362.056481	362.056481	17361	17361	1	0	1	2h	PK_15	2
PK_15_2h	1433	LT934125.1	17585	17585	-	17585	362.056481	362.056481	17585	17585	1	0	1	2h	PK_15	2
PK_15_2h	1442	LT934125.1	18270	18270	-	18270	362.056481	362.056481	18270	18270	1	0	1	2h	PK_15	2
PK_15_2h	1446	LT934125.1	18740	18740	-	18740	362.056481	362.056481	18740	18740	1	0	1	2h	PK_15	2
PK_15_2h	1457	LT934125.1	19469	19473	-	19471	4706.734252	2534.395366	19469	19473	5	4.01054706615075	5	2h	PK_15	2
PK_15_2h	1474	LT934125.1	21473	21473	-	21473	362.056481	362.056481	21473	21473	1	0	1	2h	PK_15	2
PK_15_2h	1477	LT934125.1	21641	21641	-	21641	362.056481	362.056481	21641	21641	1	0	1	2h	PK_15	2
PK_15_2h	1478	LT934125.1	21721	21764	-	21721	724.112962	362.056481	21721	21764	44	5.4594316186373	44	2h	PK_15	2
PK_15_2h	1479	LT934125.1	21857	21944	-	21857	1810.282405	362.056481	21857	21944	88	14.9983357523177	88	2h	PK_15	2
PK_15_2h	1482	LT934125.1	22199	22199	-	22199	724.112962	724.112962	22199	22199	1	0	1	2h	PK_15	2
