seqnames	strand	TSS	TES	NOV_TX_ID	AllRefCat	max_count	prevalence	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_1h	NRK_dcDNA_2h	PC-12_dcDNA_0.5h	PC-12_dcDNA_1.5h	PC-12_dcDNA_12h	PC-12_dcDNA_1h	PC-12_dcDNA_2.5h	PC-12_dcDNA_2h	PC-12_dcDNA_4h	PC-12_dcDNA_6h	PC-12_dcDNA_8h	PK-15_dcDNA_12h	PK-15_dcDNA_1h	PK-15_dcDNA_2h	PK-15_dcDNA_4h	PK-15_dcDNA_6h	PK-15_dcDNA_8h
LT934125.1	-	51147	50027	NOV_TX_4602	UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long;UL41::3`-long	1257	21	373	13	13	12	77	181	0	1	0	3	268	10	13	10	47	170	148	1163	3	15	95	625	1257
LT934125.1	-	51809	50027	NOV_TX_3155	UL41::k;UL41::k;UL41::k;UL41::k	6	4	6	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LT934125.1	-	53551	50027	NOV_TX_4610	UL42-43-L::x;UL42-43-L::x	7	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
LT934125.1	-	55378	55270	NOV_TX_3302	UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short	1098	10	0	0	0	0	29	170	0	0	0	0	829	0	0	0	32	177	173	1098	0	0	82	363	676
LT934125.1	-	55426	55270	NOV_TX_4615	UL26.9-S::5`-short;UL26.9-S::5`-short	422	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	422
LT934125.1	-	55438	55270	NOV_TX_4612	UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short	785	6	785	0	0	0	0	157	0	0	0	0	291	0	0	8	36	0	171	0	0	0	0	0	0
LT934125.1	-	55454	55270	NOV_TX_3303	UL26.9-S::5`-short;UL26.9-S::5`-short	1129	2	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	0	0	0
LT934125.1	-	55486	55270	NOV_TX_4620	UL26.9-S::5`-short;UL26.9-S::5`-short	784	2	0	0	0	0	0	0	0	0	0	0	784	0	0	0	17	0	0	0	0	0	0	0	0
LT934125.1	-	55523	55270	NOV_TX_3495	UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short	495	4	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	12	32	0	353
LT934125.1	-	55547	55270	NOV_TX_3396	UL26.9-S::5`-short;UL26.9-S::5`-short	32	2	0	0	0	0	0	32	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	55567	55270	NOV_TX_3157	UL26.9-S::5`-short;UL26.9-S::5`-short	1027	2	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	0	0	0	0	0
LT934125.1	-	55595	55270	NOV_TX_4629	UL26.9-S::5`-short;UL26.9-S::5`-short;UL26.9-S::5`-short	70	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	53	0	0	0	0	70	0
LT934125.1	-	55661	55270	NOV_TX_4637	UL26.9-S::5`-short;UL26.9-S::5`-short	30	2	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
LT934125.1	-	55685	55270	NOV_TX_4635	UL26.9-S::5`-long;UL26.9-S::5`-long	49	2	39	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	55718	55270	NOV_TX_4643	UL26.9::5`-short;UL26.9::5`-short	293	2	0	1	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	55768	55270	NOV_TX_3682	UL26.9::5`-long;UL26.8::5`-short;UL26.9::5`-long;UL26.8::5`-short;UL26.9::5`-long;UL26.8::5`-short	80	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	9	36	0	0
LT934125.1	-	55795	55270	NOV_TX_4651	UL26.8::5`-short;UL26.8::5`-short	163	2	0	0	0	0	0	0	0	0	0	0	163	0	0	0	4	0	0	0	0	0	0	0	0
LT934125.1	-	55796	55270	NOV_TX_4649	UL26.8::5`-short;UL26.8::5`-short;UL26.8::5`-short;UL26.8::5`-short	146	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	31	0	0	0	0	0	146
LT934125.1	-	55945	55270	NOV_TX_4661	UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long	594	5	374	0	0	1	0	0	0	0	0	0	383	0	0	0	0	0	0	594	0	0	48	0	0
LT934125.1	-	55948	55270	NOV_TX_4664	UL26.8::5`-long;UL26.8::5`-long	17	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
LT934125.1	-	55967	55270	NOV_TX_3158	UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long;UL26.8::5`-long	116	7	108	0	0	0	0	6	0	0	0	0	0	0	0	0	0	23	10	116	0	0	0	41	58
LT934125.1	-	55995	55270	NOV_TX_4665	UL26.8::5`-long;UL26.6::5`-short;UL26.8::5`-long;UL26.6::5`-short	274	2	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
LT934125.1	-	56016	55270	NOV_TX_4673	UL26.6::5`-short;UL26.6::5`-short	340	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0
LT934125.1	-	56040	55270	NOV_TX_4671	UL26.6::5`-short;UL26.6::5`-short	181	2	181	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
LT934125.1	-	56050	55270	NOV_TX_4675	UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short	159	3	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	5	19	0	0
LT934125.1	-	56115	55270	NOV_TX_4680	UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short	329	14	289	0	0	3	8	37	0	0	0	2	198	2	0	0	10	0	36	329	1	16	30	0	212
LT934125.1	-	56129	55270	NOV_TX_3497	UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short;UL26.6::5`-short	534	4	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	71	0	534	0	0	0	176	0
LT934125.1	-	56188	55310	NOV_TX_4687	UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short	84	14	45	0	0	1	4	12	0	0	0	0	25	0	0	1	5	10	5	84	0	2	3	20	39
LT934125.1	-	56188	55704	NOV_TX_4688	UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short;UL26.6::3`-short	116	13	49	0	0	0	1	11	0	0	0	1	78	0	0	2	0	5	9	116	0	1	6	33	95
LT934125.1	-	56190	55270	NOV_TX_4689	UL26.6::5`-long;UL26.6::5`-long	50	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	2	0	0
LT934125.1	-	56190	55310	NOV_TX_4691	UL26.6::3`-short;UL26.6::3`-short	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	1	0	0
LT934125.1	-	56190	55704	NOV_TX_4690	UL26.6::3`-short;UL26.6::3`-short	53	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	2	0	0
LT934125.1	-	56263	55270	NOV_TX_3159	UL26.6::5`-long;UL26.6::5`-long;UL26.6::5`-long;UL26.6::5`-long;UL26.6::5`-long	82	5	75	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	82	0	0	0	31	32
LT934125.1	-	56304	55270	NOV_TX_3863	UL26.6::5`-long;UL26.6::5`-long	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	1	0	0	0
LT934125.1	-	56345	55270	NOV_TX_3160	UL26.6::5`-long;UL26.6::5`-long	45	2	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
LT934125.1	-	56436	55270	NOV_TX_3501	UL26.6::5`-long;UL26.6::5`-long;UL26.6::5`-long;UL26.6::5`-long;UL26.6::5`-long	94	5	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	16	7	94	0	0	0	0	40
LT934125.1	-	56474	55270	NOV_TX_4702	UL26.6::5`-long;UL26.6::5`-long	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0
LT934125.1	-	56515	55270	NOV_TX_3865	UL26.6::5`-long;UL26.6::5`-long	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	18
LT934125.1	-	56577	55270	NOV_TX_4706	UL26-26.5::5`-short;UL26-26.5::5`-short	46	2	46	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
LT934125.1	-	56636	55270	NOV_TX_4712	UL26-26.5::5`-short;UL26-26.5::5`-short	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16
LT934125.1	-	56638	55270	NOV_TX_4709	UL26-26.5::5`-short;UL26-26.5::5`-short;UL26-26.5::5`-short;UL26-26.5::5`-short	47	4	47	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	2	9	0
LT934125.1	-	56699	55270	NOV_TX_3867	UL26-26.5::5`-short;UL26-26.5::5`-short	51	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0
LT934125.1	-	56874	55270	NOV_TX_4720	UL26-26.5::5`-short;UL26-26.5::5`-short	50	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
LT934125.1	-	56946	55704	NOV_TX_4725	UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short;UL26-26.5-AT::3`-short	10	9	2	0	0	0	1	0	0	0	0	0	2	0	0	0	1	10	1	10	0	0	0	1	4
LT934125.1	-	57087	55270	NOV_TX_4730	UL26-26.5::5`-long;UL26-26.5::5`-long	36	2	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
LT934125.1	-	57099	55270	NOV_TX_3868	UL26-26.5::5`-long;UL26-26.5::5`-long;UL26-26.5::5`-long	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	6
LT934125.1	-	63247	63161	NOV_TX_4749	CTO-S::5`-short;CTO-S::c;CTO-S::c;CTO-S::5`-short	457	2	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	11	0	0
LT934125.1	-	63247	63164	NOV_TX_4750	CTO-S::5`-short;CTO-S::5`-short	255	2	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	4	0	0
LT934125.1	-	63315	63161	NOV_TX_3503	CTO-S::5`-short;CTO-S::c;nc-CTO-S::x;CTO-S::5`-short;CTO-S::c;CTO-S::5`-short;CTO-S::c;CTO-S::5`-short;CTO-S::c;CTO-S::5`-short;CTO-S::c	2648	5	0	0	0	0	0	0	0	0	0	0	1830	0	0	0	0	228	0	2648	0	0	0	639	1009
LT934125.1	-	63315	63164	NOV_TX_3504	CTO-S::5`-short;nc-CTO-S::x;CTO-S::5`-short;CTO-S::5`-short;nc-CTO-S::x;CTO-S::5`-short;nc-CTO-S::x;CTO-S::5`-short;nc-CTO-S::x	1951	5	0	0	0	0	0	0	0	0	0	0	1338	0	0	0	0	166	0	1951	0	0	0	465	760
LT934125.1	-	63420	63161	NOV_TX_4755	CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;CTO-S::3`-long;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;CTO-S::3`-long;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;CTO-S::3`-long;CTO-S::3`-long;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x;CTO-S::3`-long;nc-CTO-S::x	48564	20	2975	4	11	66	618	1754	0	4	0	2	16737	3	24	12	599	2825	2512	48564	0	280	1108	10684	17051
LT934125.1	-	63420	63164	NOV_TX_4756	nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x;nc-CTO-S::x	2533	16	163	0	1	4	28	107	0	0	0	0	737	0	2	1	21	132	122	2533	0	15	68	584	838
LT934125.1	-	63488	63161	NOV_TX_4763	CTO-S::5`-long;CTO-S::5`-long;CTO-S::~;CTO-S::5`-long;CTO-S::~;CTO-S::5`-long;CTO-S::5`-long;CTO-S::~	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	21	0	0	1	0	8
LT934125.1	-	63488	63164	NOV_TX_4764	CTO-S::5`-long;CTO-S::5`-long;CTO-S::5`-long;CTO-S::5`-long;CTO-S::5`-long	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	16	0	0	1	0	6
LT934125.1	-	63510	63161	NOV_TX_3869	CTO-S::5`-long;CTO-S::~;CTO-S::5`-long;CTO-S::~	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	6	0
LT934125.1	-	63510	63164	NOV_TX_3870	CTO-S::5`-long;CTO-S::5`-long	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	5	0
LT934125.1	-	63692	63161	NOV_TX_4765	CTO-S::k;CTO-S::5`-long;CTO-S::k;CTO-S::5`-long	28	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
LT934125.1	-	63692	63164	NOV_TX_4766	CTO-S::5`-long;CTO-S::5`-long	19	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
LT934125.1	-	64125	63161	NOV_TX_4774	CTO-M::3`-long;CTO-M::5`-short;CTO-M::~;CTO-M::3`-long;CTO-M::3`-long;CTO-M::~;CTO-M::3`-long;CTO-M::~;CTO-M::3`-long;CTO-M::5`-short;CTO-M::~;CTO-M::3`-long	48	6	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	2	8	48	0	0	0	8	0
LT934125.1	-	64125	63164	NOV_TX_4775	CTO-M::5`-short;CTO-M::5`-short	8	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0
LT934125.1	-	64127	63161	NOV_TX_4773	CTO-M::3`-long;CTO-M::3`-long;CTO-M::3`-long;CTO-M::3`-long;CTO-M::3`-long	55	5	8	0	0	0	0	3	0	0	0	0	31	0	0	0	0	0	0	55	0	0	0	0	23
LT934125.1	-	64370	64135	NOV_TX_4784	UL21.5::5`-short;UL21.5::5`-short	143	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	67	0
LT934125.1	-	64460	64135	NOV_TX_4787	UL21.5::5`-short;UL21.5::5`-short	231	2	231	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	64468	64135	NOV_TX_3604	UL21.5::5`-short;UL21.5::5`-short;UL21.5::5`-short	179	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	140	0	0	0	0	0	179	0
LT934125.1	-	64655	64135	NOV_TX_3164	UL21.5::5`-long;UL21.5::5`-long	30	2	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	64692	64135	NOV_TX_3407	UL21.5::5`-long;UL21.5::5`-long	74	2	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0
LT934125.1	-	64697	64135	NOV_TX_3471	UL21.5::5`-long;UL21.5::5`-long;UL21.5::5`-long	152	3	0	0	0	0	0	0	0	0	0	1	152	0	0	0	13	0	0	0	0	0	0	0	0
LT934125.1	-	64728	64135	NOV_TX_4794	UL21.5::5`-long;UL21.5::5`-long	25	2	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	25	0	0	0	0	0
LT934125.1	-	64787	64135	NOV_TX_3409	UL21.5::5`-long;UL21.5::5`-long	6	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
LT934125.1	-	64792	64135	NOV_TX_4796	UL21.5::5`-long;UL21.5::5`-long	51	2	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	19	0	0	0	0	0	0
LT934125.1	-	64803	64135	NOV_TX_3311	UL21.5::5`-long;UL21.5::5`-long	16	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
LT934125.1	-	64896	64135	NOV_TX_4803	UL21.5::5`-long;UL21.5::5`-long	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	0
LT934125.1	-	64944	64135	NOV_TX_3312	UL21.5::5`-long;UL21.5::5`-long	7	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
LT934125.1	-	64992	64135	NOV_TX_3167	UL21.5::5`-long;UL21.5::5`-long	13	2	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	65343	64135	NOV_TX_4023	UL21.2-S::5`-short;UL21.2-S::5`-short;UL21.2-S::5`-short;UL21.2-S::5`-short	5	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0
LT934125.1	-	65679	64135	NOV_TX_4818	UL21.2::5`-long;UL21.2::5`-long	15	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0
LT934125.1	-	65682	64135	NOV_TX_4820	UL21.2::5`-long;UL21.2::5`-long	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	4	0	0
LT934125.1	-	65750	64135	NOV_TX_4825	UL21::5`-short;UL21::5`-short;UL21::5`-short;UL21::5`-short	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	3	16	0
LT934125.1	-	65752	63161	NOV_TX_4824	CTO-L::3`-long;CTO-L::3`-long;CTO-L::3`-long;CTO-L::3`-long	7	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	2
LT934125.1	-	71776	71548	NOV_TX_4832	FORF15-S2::5`-short;FORF15-S2::5`-short;FORF15-S2::5`-short;FORF15-S2::5`-short;FORF15-S2::5`-short	27	5	0	0	0	0	2	4	0	0	0	0	27	0	0	0	0	0	4	0	0	0	0	6	0
LT934125.1	-	72174	71548	NOV_TX_4836	FORF15-S2::5`-long;FORF15-S2::5`-long;FORF15-S2::5`-long;FORF15-S2::5`-long;FORF15-S2::5`-long;FORF15-S2::5`-long;FORF15-S2::5`-long	40	7	17	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	6	40	0	0	1	7	13
LT934125.1	-	72738	71548	NOV_TX_4842	FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long	22	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	22	0	0	0	10	10
LT934125.1	-	72871	71548	NOV_TX_4847	FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long;FORF15-S::5`-long	20	5	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	14
LT934125.1	-	80435	80352	NOV_TX_3171	nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short	203	4	203	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	54	0
LT934125.1	-	80484	80352	NOV_TX_3172	nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short;nc-UL10::5`-short	466	8	236	0	0	0	0	46	0	0	0	0	0	0	0	0	3	20	42	466	0	0	0	75	199
LT934125.1	-	80586	80352	NOV_TX_3608	nc-UL10::5`-long;nc-UL10::5`-long	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0
LT934125.1	-	80633	80352	NOV_TX_4856	nc-UL10::5`-long;nc-UL10::5`-long;nc-UL10::5`-long	461	3	177	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	461	0	0	0	0	0
LT934125.1	-	80645	80352	NOV_TX_4858	nc-UL10::5`-long;nc-UL10::5`-long;nc-UL10::5`-long	160	3	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	160
LT934125.1	-	80657	80352	NOV_TX_3173	UL10.4::5`-short;UL10.4::5`-short;nc-UL10::5`-long;nc-UL10::5`-long	155	2	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0
LT934125.1	-	80825	80352	NOV_TX_3174	UL10.4::5`-short;UL10.4::5`-short;UL10.4::5`-short	70	3	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	29
LT934125.1	-	80858	80352	NOV_TX_4862	UL10.4::5`-long;UL10.4::5`-long;UL10.4::5`-long;UL10.4::5`-long;UL10.4::5`-long	89	5	0	0	1	0	0	0	0	0	0	0	89	0	0	0	0	39	69	0	0	0	13	0	0
LT934125.1	-	80958	80352	NOV_TX_4868	UL10.5::5`-short;UL10.5::5`-short	91	2	91	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	81007	80352	NOV_TX_4871	UL10.5::5`-short;UL10.5::5`-short;UL10.5::5`-short	491	3	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	491	0	0	0	0	0
LT934125.1	-	81009	80352	NOV_TX_4873	UL10.5::5`-short;UL10.5::5`-short	12	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0
LT934125.1	-	81015	80352	NOV_TX_3175	UL10.5::5`-short;UL10.5::5`-short;UL10.5::5`-short	121	3	108	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	62	0
LT934125.1	-	81035	80352	NOV_TX_3317	UL10.5::5`-short;UL10.5::5`-short;UL10.5::5`-short;UL10.5::5`-short;UL10.5::5`-short	1043	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	51	1043	0	0	0	0	312
LT934125.1	-	81081	80352	NOV_TX_4875	UL10.5::5`-long;UL10.5::5`-long	39	2	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
LT934125.1	-	81087	80352	NOV_TX_4874	UL10.5::5`-long;UL10.5::5`-long	148	2	148	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	81096	80352	NOV_TX_3176	UL10.5::5`-long;UL10.5::5`-long;UL10.5::5`-long	30	3	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	28	0	0	0	0	0	0
LT934125.1	-	81146	80352	NOV_TX_3609	UL10.5::5`-long;UL10.5::5`-long	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	59
LT934125.1	-	81161	80352	NOV_TX_4877	UL10.5::5`-long;UL10.5::5`-long;UL10.5::5`-long;UL10.5::5`-long	137	4	57	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	137	0	0	0	23	0
LT934125.1	-	81240	80352	NOV_TX_4883	UL10.6::5`-short;UL10.6::5`-short	154	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	154
LT934125.1	-	81245	80352	NOV_TX_4880	UL10.6::5`-short;UL10.6::5`-short	146	2	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
LT934125.1	-	81273	80352	NOV_TX_3177	UL10.6::5`-short;UL10.6::5`-short;UL10.6::5`-short;UL10.6::5`-short;UL10.6::5`-short	86	5	70	0	0	0	0	0	0	0	0	0	86	0	1	0	1	6	0	0	0	0	0	0	0
LT934125.1	-	81296	80352	NOV_TX_3876	UL10.6::5`-short;UL10.6::5`-short	116	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	19	0
LT934125.1	-	81365	80352	NOV_TX_4884	UL10.6::5`-long;UL10.7::5`-short;UL10.6::5`-long	33	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
LT934125.1	-	81491	80352	NOV_TX_4890	UL10.7::5`-long;UL10-S::5`-short;UL10.7::5`-long;UL10-S::5`-short;UL10-S::5`-short;UL10.7::5`-long;UL10-S::5`-short	71	4	71	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	1	19	0
LT934125.1	-	81508	80352	NOV_TX_3705	UL10-S::5`-short;UL10-S::5`-short	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	47	0	0	0	0	0
LT934125.1	-	81608	80352	NOV_TX_4898	UL10-S::5`-long;UL10-S::5`-long	31	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0
LT934125.1	-	81687	80352	NOV_TX_4902	UL10::5`-short;UL10-S::5`-long;UL10::5`-short;UL10::5`-short	32	3	0	0	0	0	0	0	0	0	0	0	32	0	0	0	1	0	0	0	0	0	1	0	0
