group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width
PK_15_4h	191	LT934125.1	104219	104219	+	104219	40.594301	40.594301	104219	104219	1	1
PK_15_4h	192	LT934125.1	104721	104721	+	104721	40.594301	40.594301	104721	104721	1	1
PK_15_4h	193	LT934125.1	105410	105410	+	105410	40.594301	40.594301	105410	105410	1	1
PK_15_4h	194	LT934125.1	105984	105984	+	105984	40.594301	40.594301	105984	105984	1	1
PK_15_4h	195	LT934125.1	106322	106322	+	106322	40.594301	40.594301	106322	106322	1	1
PK_15_4h	196	LT934125.1	106594	106596	+	106594	162.377202	81.188601	106594	106596	3	3
PK_15_4h	197	LT934125.1	106839	106843	+	106839	81.188602	40.594301	106839	106843	5	5
PK_15_4h	198	LT934125.1	107028	107035	+	107035	284.160106	121.782902	107028	107035	8	8
PK_15_4h	199	LT934125.1	107163	107163	+	107163	40.594301	40.594301	107163	107163	1	1
PK_15_4h	200	LT934125.1	107391	107537	+	107482	5155.476177	933.668913	107420	107485	66	147
PK_15_4h	201	LT934125.1	107614	107614	+	107614	81.188601	81.188601	107614	107614	1	1
PK_15_4h	202	LT934125.1	107786	107786	+	107786	40.594301	40.594301	107786	107786	1	1
PK_15_4h	203	LT934125.1	107965	107977	+	107965	162.377204	40.594301	107965	107977	13	13
PK_15_4h	204	LT934125.1	108098	108098	+	108098	81.188601	81.188601	108098	108098	1	1
PK_15_4h	205	LT934125.1	108272	108329	+	108310	243.565805	81.188601	108272	108329	58	58
PK_15_4h	206	LT934125.1	108568	108585	+	108568	81.188602	40.594301	108568	108585	18	18
PK_15_4h	207	LT934125.1	110692	110692	+	110692	40.594301	40.594301	110692	110692	1	1
PK_15_4h	208	LT934125.1	111457	111457	+	111457	40.594301	40.594301	111457	111457	1	1
PK_15_4h	209	LT934125.1	112884	112884	+	112884	40.594301	40.594301	112884	112884	1	1
PK_15_4h	210	LT934125.1	114837	114837	+	114837	40.594301	40.594301	114837	114837	1	1
PK_15_4h	211	LT934125.1	114979	114988	+	114985	79483.640497	67345.944629	114985	114986	2	10
PK_15_4h	212	LT934125.1	115379	115379	+	115379	40.594301	40.594301	115379	115379	1	1
PK_15_4h	213	LT934125.1	115705	115705	+	115705	40.594301	40.594301	115705	115705	1	1
PK_15_4h	214	LT934125.1	115787	115841	+	115815	730.697411	527.725907	115808	115841	34	55
PK_15_4h	215	LT934125.1	115886	115985	+	115963	487.131611	81.188601	115904	115963	60	100
PK_15_4h	216	LT934125.1	116120	116223	+	116120	771.291716	121.782902	116120	116200	81	104
PK_15_4h	217	LT934125.1	116260	116283	+	116261	405.943007	162.377202	116260	116283	24	24
PK_15_4h	218	LT934125.1	116316	116463	+	116426	1299.017627	121.782902	116363	116458	96	148
PK_15_4h	219	LT934125.1	116495	116791	+	116791	2841.601051	284.160104	116541	116777	237	297
PK_15_4h	220	LT934125.1	117769	117781	+	117769	1055.451815	852.480312	117769	117781	13	13
PK_15_4h	221	LT934125.1	118069	118069	+	118069	40.594301	40.594301	118069	118069	1	1
PK_15_4h	222	LT934125.1	118209	118209	+	118209	40.594301	40.594301	118209	118209	1	1
PK_15_4h	223	LT934125.1	118372	118372	+	118372	40.594301	40.594301	118372	118372	1	1
PK_15_4h	224	LT934125.1	118514	118529	+	118529	162.377203	81.188601	118514	118529	16	16
PK_15_4h	225	LT934125.1	118748	118748	+	118748	40.594301	40.594301	118748	118748	1	1
PK_15_4h	226	LT934125.1	118857	118868	+	118864	51554.761711	26386.295364	118860	118866	7	12
PK_15_4h	227	LT934125.1	119536	119536	+	119536	40.594301	40.594301	119536	119536	1	1
PK_15_4h	228	LT934125.1	119805	119844	+	119808	284.160105	121.782902	119805	119844	40	40
PK_15_4h	229	LT934125.1	119940	120007	+	119941	487.13161	121.782902	119941	119994	54	68
PK_15_4h	230	LT934125.1	120059	120146	+	120090	568.320212	81.188601	120082	120139	58	88
PK_15_4h	231	LT934125.1	120252	120303	+	120273	284.160106	81.188601	120252	120303	52	52
PK_15_4h	232	LT934125.1	120554	120557	+	120555	730.697411	487.131607	120555	120557	3	4
PK_15_4h	233	LT934125.1	120803	120803	+	120803	40.594301	40.594301	120803	120803	1	1
PK_15_4h	234	LT934125.1	120933	120937	+	120934	243.565804	121.782902	120933	120937	5	5
PK_15_4h	235	LT934125.1	121271	121271	+	121271	40.594301	40.594301	121271	121271	1	1
PK_15_4h	236	LT934125.1	121454	121454	+	121454	40.594301	40.594301	121454	121454	1	1
PK_15_4h	237	LT934125.1	121778	121788	+	121784	14126.816597	8971.340424	121784	121786	3	11
PK_15_4h	238	LT934125.1	122266	122266	+	122266	40.594301	40.594301	122266	122266	1	1
PK_15_4h	239	LT934125.1	122819	122819	+	122819	81.188601	81.188601	122819	122819	1	1
PK_15_4h	240	LT934125.1	122920	122983	+	122979	5886.173581	3369.326946	122979	122981	3	64
PK_15_4h	241	LT934125.1	123587	123587	+	123587	40.594301	40.594301	123587	123587	1	1
PK_15_4h	242	LT934125.1	123817	123827	+	123817	81.188602	40.594301	123817	123827	11	11
PK_15_4h	243	LT934125.1	124046	124046	+	124046	81.188601	81.188601	124046	124046	1	1
PK_15_4h	244	LT934125.1	124301	124313	+	124302	487.131607	243.565803	124301	124307	7	13
PK_15_4h	245	LT934125.1	124457	124576	+	124541	730.697416	121.782902	124481	124563	83	120
PK_15_4h	246	LT934125.1	124736	124761	+	124756	5439.636276	4343.59016	124756	124758	3	26
PK_15_4h	247	LT934125.1	125208	125229	+	125225	34464.561176	19241.698466	125223	125225	3	22
PK_15_4h	248	LT934125.1	125373	125415	+	125373	202.971504	81.188601	125373	125415	43	43
PK_15_4h	249	LT934125.1	126858	126858	+	126858	40.594301	40.594301	126858	126858	1	1
PK_15_4h	250	LT934125.1	128015	128136	+	128079	893.07462	121.782902	128038	128111	74	122
PK_15_4h	251	LT934125.1	128185	128225	+	128185	690.103111	243.565803	128185	128223	39	41
PK_15_4h	252	LT934125.1	129592	129592	+	129592	81.188601	81.188601	129592	129592	1	1
PK_15_4h	253	LT934125.1	129984	129984	+	129984	40.594301	40.594301	129984	129984	1	1
PK_15_4h	254	LT934125.1	132613	132614	+	132614	324.754405	284.160104	132613	132614	2	2
PK_15_4h	255	LT934125.1	133987	133987	+	133987	40.594301	40.594301	133987	133987	1	1
PK_15_4h	256	LT934125.1	135000	135000	+	135000	40.594301	40.594301	135000	135000	1	1
PK_15_4h	257	LT934125.1	136040	136104	+	136055	365.348707	81.188601	136040	136104	65	65
PK_15_4h	258	LT934125.1	136157	136201	+	136158	1907.932128	1623.772022	136158	136159	2	45
PK_15_4h	259	LT934125.1	136289	136397	+	136348	3937.647159	1948.526427	136339	136352	14	109
PK_15_4h	260	LT934125.1	136618	136673	+	136618	487.131609	121.782902	136618	136671	54	56
PK_15_4h	261	LT934125.1	137061	137061	+	137061	40.594301	40.594301	137061	137061	1	1
PK_15_4h	262	LT934125.1	137482	137482	+	137482	40.594301	40.594301	137482	137482	1	1
PK_15_4h	263	LT934125.1	137751	137751	+	137751	40.594301	40.594301	137751	137751	1	1
PK_15_4h	264	LT934125.1	138188	138188	+	138188	40.594301	40.594301	138188	138188	1	1
PK_15_4h	265	LT934125.1	138586	138586	+	138586	40.594301	40.594301	138586	138586	1	1
PK_15_4h	266	LT934125.1	138877	138882	+	138877	81.188602	40.594301	138877	138882	6	6
PK_15_4h	267	LT934125.1	139115	139115	+	139115	40.594301	40.594301	139115	139115	1	1
PK_15_4h	268	LT934125.1	139476	139500	+	139480	162.377203	81.188601	139476	139500	25	25
PK_15_4h	269	LT934125.1	139670	139670	+	139670	40.594301	40.594301	139670	139670	1	1
PK_15_4h	270	LT934125.1	139982	139984	+	139982	121.782902	81.188601	139982	139984	3	3
PK_15_4h	271	LT934125.1	140292	140292	+	140292	40.594301	40.594301	140292	140292	1	1
PK_15_4h	272	LT934125.1	140631	140656	+	140631	81.188602	40.594301	140631	140656	26	26
PK_15_4h	273	LT934125.1	141086	141104	+	141086	81.188602	40.594301	141086	141104	19	19
PK_15_4h	274	LT934125.1	1925	1925	-	1925	40.594301	40.594301	1925	1925	1	1
PK_15_4h	275	LT934125.1	3006	3043	-	3006	162.377203	81.188601	3006	3043	38	38
PK_15_4h	276	LT934125.1	3421	3477	-	3421	243.565805	81.188601	3421	3477	57	57
PK_15_4h	277	LT934125.1	3653	3689	-	3653	162.377204	40.594301	3653	3689	37	37
PK_15_4h	278	LT934125.1	3877	3959	-	3910	2395.063736	1014.857514	3905	3912	8	83
PK_15_4h	279	LT934125.1	4154	4154	-	4154	40.594301	40.594301	4154	4154	1	1
PK_15_4h	280	LT934125.1	4324	4324	-	4324	40.594301	40.594301	4324	4324	1	1
PK_15_4h	281	LT934125.1	4424	4424	-	4424	40.594301	40.594301	4424	4424	1	1
PK_15_4h	282	LT934125.1	4596	4597	-	4596	81.188602	40.594301	4596	4597	2	2
PK_15_4h	283	LT934125.1	4895	4928	-	4925	405.943008	162.377202	4895	4928	34	34
PK_15_4h	284	LT934125.1	7142	7142	-	7142	40.594301	40.594301	7142	7142	1	1
PK_15_4h	285	LT934125.1	7379	7379	-	7379	40.594301	40.594301	7379	7379	1	1
PK_15_4h	286	LT934125.1	7758	7767	-	7767	121.782902	81.188601	7758	7767	10	10
PK_15_4h	287	LT934125.1	8776	8776	-	8776	40.594301	40.594301	8776	8776	1	1
PK_15_4h	288	LT934125.1	8949	8949	-	8949	40.594301	40.594301	8949	8949	1	1
PK_15_4h	289	LT934125.1	9214	9229	-	9214	284.160105	202.971503	9214	9229	16	16
PK_15_4h	290	LT934125.1	9494	9532	-	9494	6210.927986	5317.853373	9494	9499	6	39
PK_15_4h	291	LT934125.1	9885	9893	-	9885	81.188602	40.594301	9885	9893	9	9
PK_15_4h	292	LT934125.1	16791	16819	-	16791	121.782902	81.188601	16791	16819	29	29
PK_15_4h	293	LT934125.1	17002	17036	-	17027	202.971504	81.188601	17002	17036	35	35
PK_15_4h	294	LT934125.1	17333	17373	-	17341	730.697412	527.725907	17338	17355	18	41
PK_15_4h	295	LT934125.1	17456	17538	-	17456	487.131609	81.188601	17456	17538	83	83
PK_15_4h	296	LT934125.1	17664	17719	-	17664	202.971505	40.594301	17664	17719	56	56
PK_15_4h	297	LT934125.1	17981	17981	-	17981	40.594301	40.594301	17981	17981	1	1
PK_15_4h	298	LT934125.1	18232	18238	-	18232	121.782903	40.594301	18232	18238	7	7
PK_15_4h	299	LT934125.1	18424	18424	-	18424	40.594301	40.594301	18424	18424	1	1
PK_15_4h	300	LT934125.1	18791	18811	-	18791	81.188602	40.594301	18791	18811	21	21
PK_15_4h	301	LT934125.1	19363	19363	-	19363	40.594301	40.594301	19363	19363	1	1
PK_15_4h	302	LT934125.1	19440	19473	-	19471	2922.78964	1258.423317	19470	19473	4	34
PK_15_4h	303	LT934125.1	21475	21475	-	21475	40.594301	40.594301	21475	21475	1	1
PK_15_4h	304	LT934125.1	21596	21596	-	21596	81.188601	81.188601	21596	21596	1	1
PK_15_4h	305	LT934125.1	21937	21985	-	21941	852.480314	405.943006	21939	21971	33	49
PK_15_4h	306	LT934125.1	22580	22619	-	22614	284.160106	81.188601	22580	22619	40	40
PK_15_4h	307	LT934125.1	22785	22785	-	22785	40.594301	40.594301	22785	22785	1	1
PK_15_4h	308	LT934125.1	22924	22924	-	22924	40.594301	40.594301	22924	22924	1	1
PK_15_4h	309	LT934125.1	23047	23047	-	23047	40.594301	40.594301	23047	23047	1	1
PK_15_4h	310	LT934125.1	23428	23428	-	23428	40.594301	40.594301	23428	23428	1	1
PK_15_4h	311	LT934125.1	23660	23660	-	23660	81.188601	81.188601	23660	23660	1	1
PK_15_4h	312	LT934125.1	24028	24028	-	24028	40.594301	40.594301	24028	24028	1	1
PK_15_4h	313	LT934125.1	24704	24704	-	24704	40.594301	40.594301	24704	24704	1	1
PK_15_4h	314	LT934125.1	25298	25315	-	25313	1136.640417	771.291711	25310	25315	6	18
PK_15_4h	315	LT934125.1	26655	26655	-	26655	40.594301	40.594301	26655	26655	1	1
PK_15_4h	316	LT934125.1	27359	27359	-	27359	40.594301	40.594301	27359	27359	1	1
PK_15_4h	317	LT934125.1	28569	28598	-	28569	81.188602	40.594301	28569	28598	30	30
PK_15_4h	318	LT934125.1	29044	29046	-	29046	121.782902	81.188601	29044	29046	3	3
PK_15_4h	319	LT934125.1	29263	29300	-	29288	487.131609	243.565803	29270	29288	19	38
PK_15_4h	320	LT934125.1	29406	29417	-	29411	26873.426971	9620.849233	29409	29414	6	12
PK_15_4h	321	LT934125.1	29828	29828	-	29828	81.188601	81.188601	29828	29828	1	1
PK_15_4h	322	LT934125.1	30215	30241	-	30215	81.188602	40.594301	30215	30241	27	27
PK_15_4h	323	LT934125.1	30877	30877	-	30877	121.782902	121.782902	30877	30877	1	1
PK_15_4h	324	LT934125.1	31041	31041	-	31041	40.594301	40.594301	31041	31041	1	1
PK_15_4h	325	LT934125.1	31363	31363	-	31363	40.594301	40.594301	31363	31363	1	1
PK_15_4h	326	LT934125.1	32836	32842	-	32842	324.754405	202.971503	32836	32842	7	7
PK_15_4h	327	LT934125.1	32972	33002	-	32972	162.377203	81.188601	32972	33002	31	31
PK_15_4h	328	LT934125.1	33408	33408	-	33408	40.594301	40.594301	33408	33408	1	1
PK_15_4h	329	LT934125.1	33611	33611	-	33611	40.594301	40.594301	33611	33611	1	1
PK_15_4h	330	LT934125.1	33947	33947	-	33947	40.594301	40.594301	33947	33947	1	1
PK_15_4h	331	LT934125.1	34091	34091	-	34091	40.594301	40.594301	34091	34091	1	1
PK_15_4h	332	LT934125.1	34467	34478	-	34474	568.32021	202.971503	34468	34478	11	12
PK_15_4h	333	LT934125.1	36094	36094	-	36094	40.594301	40.594301	36094	36094	1	1
PK_15_4h	334	LT934125.1	36988	36988	-	36988	40.594301	40.594301	36988	36988	1	1
PK_15_4h	335	LT934125.1	38752	38752	-	38752	40.594301	40.594301	38752	38752	1	1
PK_15_4h	336	LT934125.1	41995	41995	-	41995	40.594301	40.594301	41995	41995	1	1
PK_15_4h	337	LT934125.1	42447	42447	-	42447	40.594301	40.594301	42447	42447	1	1
PK_15_4h	338	LT934125.1	42549	42549	-	42549	40.594301	40.594301	42549	42549	1	1
PK_15_4h	339	LT934125.1	43020	43020	-	43020	40.594301	40.594301	43020	43020	1	1
PK_15_4h	340	LT934125.1	44122	44122	-	44122	40.594301	40.594301	44122	44122	1	1
PK_15_4h	341	LT934125.1	44613	44621	-	44613	81.188602	40.594301	44613	44621	9	9
PK_15_4h	342	LT934125.1	44886	44893	-	44889	568.320208	202.971503	44886	44893	8	8
PK_15_4h	343	LT934125.1	45908	45908	-	45908	40.594301	40.594301	45908	45908	1	1
PK_15_4h	344	LT934125.1	48075	48075	-	48075	40.594301	40.594301	48075	48075	1	1
PK_15_4h	345	LT934125.1	50260	50268	-	50260	81.188602	40.594301	50260	50268	9	9
PK_15_4h	346	LT934125.1	50631	50692	-	50641	324.754406	121.782902	50631	50692	62	62
PK_15_4h	347	LT934125.1	50886	50895	-	50886	81.188602	40.594301	50886	50895	10	10
PK_15_4h	348	LT934125.1	51143	51151	-	51147	5926.767884	5277.259073	51147	51147	1	9
PK_15_4h	349	LT934125.1	51530	51534	-	51530	81.188602	40.594301	51530	51534	5	5
PK_15_4h	350	LT934125.1	51700	51700	-	51700	40.594301	40.594301	51700	51700	1	1
PK_15_4h	351	LT934125.1	52674	52674	-	52674	40.594301	40.594301	52674	52674	1	1
PK_15_4h	352	LT934125.1	53205	53205	-	53205	40.594301	40.594301	53205	53205	1	1
PK_15_4h	353	LT934125.1	54831	54848	-	54831	81.188602	40.594301	54831	54848	18	18
PK_15_4h	354	LT934125.1	55366	55379	-	55378	405.943006	324.754404	55366	55379	14	14
PK_15_4h	355	LT934125.1	55660	55768	-	55661	405.943008	81.188601	55660	55768	109	109
PK_15_4h	356	LT934125.1	55945	56014	-	55945	527.725911	121.782902	55945	56005	61	70
PK_15_4h	357	LT934125.1	56183	56268	-	56188	29227.896406	16359.503126	56187	56191	5	86
PK_15_4h	358	LT934125.1	56474	56474	-	56474	40.594301	40.594301	56474	56474	1	1
PK_15_4h	359	LT934125.1	56594	56594	-	56594	40.594301	40.594301	56594	56594	1	1
PK_15_4h	360	LT934125.1	56830	56830	-	56830	40.594301	40.594301	56830	56830	1	1
PK_15_4h	361	LT934125.1	56943	56967	-	56946	2395.063735	1867.337826	56944	56946	3	25
PK_15_4h	362	LT934125.1	57099	57101	-	57101	121.782902	81.188601	57099	57101	3	3
PK_15_4h	363	LT934125.1	57313	57313	-	57313	40.594301	40.594301	57313	57313	1	1
PK_15_4h	364	LT934125.1	57559	57559	-	57559	40.594301	40.594301	57559	57559	1	1
PK_15_4h	365	LT934125.1	57707	57707	-	57707	40.594301	40.594301	57707	57707	1	1
PK_15_4h	366	LT934125.1	58021	58021	-	58021	40.594301	40.594301	58021	58021	1	1
PK_15_4h	367	LT934125.1	58190	58190	-	58190	40.594301	40.594301	58190	58190	1	1
PK_15_4h	368	LT934125.1	58570	58571	-	58570	81.188602	40.594301	58570	58571	2	2
PK_15_4h	369	LT934125.1	59004	59004	-	59004	40.594301	40.594301	59004	59004	1	1
PK_15_4h	370	LT934125.1	59276	59281	-	59277	771.291711	527.725907	59276	59277	2	6
PK_15_4h	371	LT934125.1	62075	62077	-	62075	81.188602	40.594301	62075	62077	3	3
PK_15_4h	372	LT934125.1	63417	63424	-	63420	152472.192903	133920.597548	63418	63420	3	8
PK_15_4h	373	LT934125.1	64097	64097	-	64097	40.594301	40.594301	64097	64097	1	1
PK_15_4h	374	LT934125.1	64624	64624	-	64624	40.594301	40.594301	64624	64624	1	1
PK_15_4h	375	LT934125.1	64787	64787	-	64787	40.594301	40.594301	64787	64787	1	1
PK_15_4h	376	LT934125.1	64896	64896	-	64896	40.594301	40.594301	64896	64896	1	1
PK_15_4h	377	LT934125.1	65197	65197	-	65197	40.594301	40.594301	65197	65197	1	1
PK_15_4h	378	LT934125.1	65343	65343	-	65343	40.594301	40.594301	65343	65343	1	1
PK_15_4h	379	LT934125.1	65746	65752	-	65750	1299.017618	446.537306	65747	65752	6	7
PK_15_4h	380	LT934125.1	66252	66252	-	66252	40.594301	40.594301	66252	66252	1	1
PK_15_4h	381	LT934125.1	66354	66354	-	66354	40.594301	40.594301	66354	66354	1	1
PK_15_4h	382	LT934125.1	66694	66694	-	66694	40.594301	40.594301	66694	66694	1	1
PK_15_4h	383	LT934125.1	67639	67639	-	67639	40.594301	40.594301	67639	67639	1	1
PK_15_4h	384	LT934125.1	67964	67964	-	67964	40.594301	40.594301	67964	67964	1	1
PK_15_4h	385	LT934125.1	68527	68527	-	68527	40.594301	40.594301	68527	68527	1	1
PK_15_4h	386	LT934125.1	68884	68888	-	68887	284.160105	121.782902	68884	68888	5	5
PK_15_4h	387	LT934125.1	69255	69256	-	69255	81.188602	40.594301	69255	69256	2	2
PK_15_4h	388	LT934125.1	70112	70112	-	70112	40.594301	40.594301	70112	70112	1	1
PK_15_4h	389	LT934125.1	70431	70469	-	70446	202.971504	81.188601	70431	70469	39	39
PK_15_4h	390	LT934125.1	71070	71070	-	71070	40.594301	40.594301	71070	71070	1	1
PK_15_4h	391	LT934125.1	71872	71904	-	71882	324.754406	81.188601	71872	71904	33	33
PK_15_4h	392	LT934125.1	72174	72174	-	72174	40.594301	40.594301	72174	72174	1	1
PK_15_4h	393	LT934125.1	72666	72666	-	72666	40.594301	40.594301	72666	72666	1	1
PK_15_4h	394	LT934125.1	74226	74233	-	74226	81.188602	40.594301	74226	74233	8	8
PK_15_4h	395	LT934125.1	74345	74345	-	74345	121.782902	121.782902	74345	74345	1	1
PK_15_4h	396	LT934125.1	75623	75623	-	75623	40.594301	40.594301	75623	75623	1	1
PK_15_4h	397	LT934125.1	75959	75959	-	75959	40.594301	40.594301	75959	75959	1	1
PK_15_4h	398	LT934125.1	76084	76084	-	76084	40.594301	40.594301	76084	76084	1	1
PK_15_4h	399	LT934125.1	76836	76867	-	76860	446.537307	284.160104	76836	76863	28	32
PK_15_4h	400	LT934125.1	79578	79578	-	79578	40.594301	40.594301	79578	79578	1	1
PK_15_4h	401	LT934125.1	80225	80225	-	80225	40.594301	40.594301	80225	80225	1	1
PK_15_4h	402	LT934125.1	80435	80464	-	80435	81.188602	40.594301	80435	80464	30	30
PK_15_4h	403	LT934125.1	80604	80718	-	80645	527.725911	162.377202	80632	80708	77	115
PK_15_4h	404	LT934125.1	80796	80920	-	80858	1177.234719	243.565803	80814	80892	79	125
PK_15_4h	405	LT934125.1	81240	81240	-	81240	40.594301	40.594301	81240	81240	1	1
PK_15_4h	406	LT934125.1	81687	81687	-	81687	40.594301	40.594301	81687	81687	1	1
PK_15_4h	407	LT934125.1	81770	81900	-	81804	5561.419179	1623.772022	81804	81840	37	131
PK_15_4h	408	LT934125.1	82023	82024	-	82023	81.188602	40.594301	82023	82024	2	2
PK_15_4h	409	LT934125.1	82991	82991	-	82991	40.594301	40.594301	82991	82991	1	1
PK_15_4h	410	LT934125.1	84724	84724	-	84724	40.594301	40.594301	84724	84724	1	1
PK_15_4h	411	LT934125.1	86350	86350	-	86350	40.594301	40.594301	86350	86350	1	1
PK_15_4h	412	LT934125.1	86495	86522	-	86495	81.188602	40.594301	86495	86522	28	28
PK_15_4h	413	LT934125.1	86910	86918	-	86910	81.188602	40.594301	86910	86918	9	9
PK_15_4h	414	LT934125.1	87156	87163	-	87161	2516.846636	1989.120727	87157	87161	5	8
PK_15_4h	415	LT934125.1	87442	87448	-	87447	487.131608	162.377202	87442	87447	6	7
PK_15_4h	416	LT934125.1	87815	87815	-	87815	40.594301	40.594301	87815	87815	1	1
PK_15_4h	417	LT934125.1	88126	88126	-	88126	40.594301	40.594301	88126	88126	1	1
PK_15_4h	418	LT934125.1	89078	89079	-	89079	243.565804	202.971503	89078	89079	2	2
PK_15_4h	419	LT934125.1	89943	89943	-	89943	40.594301	40.594301	89943	89943	1	1
PK_15_4h	420	LT934125.1	90577	90577	-	90577	40.594301	40.594301	90577	90577	1	1
PK_15_4h	421	LT934125.1	91854	91854	-	91854	40.594301	40.594301	91854	91854	1	1
PK_15_4h	422	LT934125.1	92271	92321	-	92303	771.291713	487.131607	92278	92321	44	51
PK_15_4h	423	LT934125.1	92621	92652	-	92630	446.537308	202.971503	92621	92635	15	32
PK_15_4h	424	LT934125.1	92755	92785	-	92774	284.160106	121.782902	92755	92785	31	31
PK_15_4h	425	LT934125.1	92929	92936	-	92933	6698.059593	3937.647154	92933	92936	4	8
PK_15_4h	426	LT934125.1	93155	93163	-	93155	81.188602	40.594301	93155	93163	9	9
PK_15_4h	427	LT934125.1	93281	93281	-	93281	81.188601	81.188601	93281	93281	1	1
PK_15_4h	428	LT934125.1	93651	93701	-	93654	1989.12073	1745.554924	93654	93654	1	51
PK_15_4h	429	LT934125.1	94509	94565	-	94526	1136.640417	568.320208	94526	94554	29	57
PK_15_4h	430	LT934125.1	94941	94948	-	94947	2313.875133	1501.989121	94943	94947	5	8
PK_15_4h	431	LT934125.1	95744	95744	-	95744	40.594301	40.594301	95744	95744	1	1
PK_15_4h	432	LT934125.1	96089	96094	-	96089	121.782902	81.188601	96089	96094	6	6
PK_15_4h	433	LT934125.1	96310	96351	-	96317	202.971504	81.188601	96310	96351	42	42
PK_15_4h	434	LT934125.1	96535	96536	-	96536	121.782902	81.188601	96535	96536	2	2
PK_15_4h	435	LT934125.1	96776	96857	-	96843	527.725908	243.565803	96804	96857	54	82
PK_15_4h	436	LT934125.1	96964	96972	-	96964	121.782902	81.188601	96964	96972	9	9
PK_15_4h	437	LT934125.1	97321	97368	-	97361	23747.665829	8971.340424	97337	97361	25	48
PK_15_4h	438	LT934125.1	102487	102500	-	102487	81.188602	40.594301	102487	102500	14	14
PK_15_4h	439	LT934125.1	103011	103011	-	103011	40.594301	40.594301	103011	103011	1	1
PK_15_4h	440	LT934125.1	103425	103425	-	103425	40.594301	40.594301	103425	103425	1	1
PK_15_4h	441	LT934125.1	103733	103735	-	103735	121.782902	81.188601	103733	103735	3	3
PK_15_4h	442	LT934125.1	104217	104241	-	104237	162.377203	81.188601	104217	104241	25	25
PK_15_4h	443	LT934125.1	104602	104602	-	104602	40.594301	40.594301	104602	104602	1	1
PK_15_4h	444	LT934125.1	104767	104796	-	104767	81.188602	40.594301	104767	104796	30	30
PK_15_4h	445	LT934125.1	105032	105032	-	105032	40.594301	40.594301	105032	105032	1	1
PK_15_4h	446	LT934125.1	105529	105529	-	105529	40.594301	40.594301	105529	105529	1	1
PK_15_4h	447	LT934125.1	105966	105966	-	105966	40.594301	40.594301	105966	105966	1	1
PK_15_4h	448	LT934125.1	106235	106235	-	106235	40.594301	40.594301	106235	106235	1	1
