group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	group.y	hpi	cell_line	Time
GCTG	1527	LT934125.1	50151	50151	-	50151	54.571748	54.571748	50151	50151	1	0	1	C6_12h	12h	C6	12
GCTG	1528	LT934125.1	50350	50350	-	50350	81.857622	81.857622	50350	50350	1	0	1	C6_12h	12h	C6	12
GCTG	1529	LT934125.1	50424	50424	-	50424	27.285874	27.285874	50424	50424	1	0	1	C6_12h	12h	C6	12
GCTG	1530	LT934125.1	50490	50498	-	50490	81.857622	27.285874	50490	50498	9	5.02421225738452	9	C6_12h	12h	C6	12
GCTG	1532	LT934125.1	50595	50595	-	50595	27.285874	27.285874	50595	50595	1	0	1	C6_12h	12h	C6	12
GCTG	1533	LT934125.1	50663	50663	-	50663	81.857622	81.857622	50663	50663	1	0	1	C6_12h	12h	C6	12
GCTG	1534	LT934125.1	50706	50706	-	50706	27.285874	27.285874	50706	50706	1	0	1	C6_12h	12h	C6	12
GCTG	1535	LT934125.1	50817	50823	-	50817	109.143496	81.857622	50817	50823	7	2.27754563585801	7	C6_12h	12h	C6	12
GCTG	1536	LT934125.1	50862	50862	-	50862	54.571748	54.571748	50862	50862	1	0	1	C6_12h	12h	C6	12
GCTG	1537	LT934125.1	50982	50986	-	50982	81.857622	27.285874	50982	50986	5	3.68016895976738	5	C6_12h	12h	C6	12
GCTG	1538	LT934125.1	51052	51052	-	51052	27.285874	27.285874	51052	51052	1	0	1	C6_12h	12h	C6	12
GCTG	1539	LT934125.1	51094	51094	-	51094	54.571748	54.571748	51094	51094	1	0	1	C6_12h	12h	C6	12
GCTG	1540	LT934125.1	51147	51149	-	51147	736.718601	709.432727	51147	51147	1	0	3	C6_12h	12h	C6	12
GCTG	1541	LT934125.1	51308	51308	-	51308	27.285874	27.285874	51308	51308	1	0	1	C6_12h	12h	C6	12
GCTG	1543	LT934125.1	51502	51502	-	51502	27.285874	27.285874	51502	51502	1	0	1	C6_12h	12h	C6	12
GCTG	1544	LT934125.1	51550	51550	-	51550	27.285874	27.285874	51550	51550	1	0	1	C6_12h	12h	C6	12
GCTG	1546	LT934125.1	51891	51891	-	51891	27.285874	27.285874	51891	51891	1	0	1	C6_12h	12h	C6	12
GCTG	1549	LT934125.1	52503	52503	-	52503	27.285874	27.285874	52503	52503	1	0	1	C6_12h	12h	C6	12
GCTG	1552	LT934125.1	52879	52879	-	52879	27.285874	27.285874	52879	52879	1	0	1	C6_12h	12h	C6	12
GCTG	1554	LT934125.1	53204	53204	-	53204	27.285874	27.285874	53204	53204	1	0	1	C6_12h	12h	C6	12
GCTG	1556	LT934125.1	53555	53555	-	53555	81.857622	81.857622	53555	53555	1	0	1	C6_12h	12h	C6	12
GCTG	1557	LT934125.1	53802	53802	-	53802	27.285874	27.285874	53802	53802	1	0	1	C6_12h	12h	C6	12
GCTG	1558	LT934125.1	54158	54158	-	54158	27.285874	27.285874	54158	54158	1	0	1	C6_12h	12h	C6	12
GCTG	1561	LT934125.1	54683	54683	-	54683	27.285874	27.285874	54683	54683	1	0	1	C6_12h	12h	C6	12
GCTG	1564	LT934125.1	55338	55345	-	55338	136.42937	81.857622	55338	55345	8	4.11285178336401	8	C6_12h	12h	C6	12
GCTG	1565	LT934125.1	55429	55439	-	55429	81.857622	27.285874	55429	55439	11	5.48306938934921	11	C6_12h	12h	C6	12
GCTG	1566	LT934125.1	55507	55507	-	55507	109.143496	109.143496	55507	55507	1	0	1	C6_12h	12h	C6	12
GCTG	1567	LT934125.1	55570	55570	-	55570	54.571748	54.571748	55570	55570	1	0	1	C6_12h	12h	C6	12
GCTG	1568	LT934125.1	55659	55700	-	55668	191.001118	54.571748	55659	55700	42	13.597486737341	42	C6_12h	12h	C6	12
GCTG	1569	LT934125.1	55719	55733	-	55721	191.001118	54.571748	55719	55733	15	8.73551963174584	15	C6_12h	12h	C6	12
GCTG	1570	LT934125.1	55794	55804	-	55804	409.288112	163.715245	55794	55804	11	6.16448941450214	11	C6_12h	12h	C6	12
GCTG	1573	LT934125.1	55940	55945	-	55945	163.715244	81.857622	55940	55945	6	3.77184264852081	6	C6_12h	12h	C6	12
GCTG	1574	LT934125.1	55995	55995	-	55995	109.143496	109.143496	55995	55995	1	0	1	C6_12h	12h	C6	12
GCTG	1575	LT934125.1	56008	56065	-	56040	736.718599	163.715245	56022	56064	43	16.6402660570677	58	C6_12h	12h	C6	12
GCTG	1576	LT934125.1	56107	56115	-	56107	191.001119	136.429371	56107	56115	9	3.64172031610325	9	C6_12h	12h	C6	12
GCTG	1577	LT934125.1	56188	56193	-	56188	24338.999701	17162.814811	56188	56190	3	1.4097837043964	6	C6_12h	12h	C6	12
GCTG	1579	LT934125.1	56332	56332	-	56332	54.571748	54.571748	56332	56332	1	0	1	C6_12h	12h	C6	12
GCTG	1581	LT934125.1	56407	56407	-	56407	27.285874	27.285874	56407	56407	1	0	1	C6_12h	12h	C6	12
GCTG	1583	LT934125.1	56508	56508	-	56508	54.571748	54.571748	56508	56508	1	0	1	C6_12h	12h	C6	12
GCTG	1584	LT934125.1	56577	56577	-	56577	54.571748	54.571748	56577	56577	1	0	1	C6_12h	12h	C6	12
GCTG	1586	LT934125.1	56719	56719	-	56719	27.285874	27.285874	56719	56719	1	0	1	C6_12h	12h	C6	12
GCTG	1588	LT934125.1	56847	56847	-	56847	27.285874	27.285874	56847	56847	1	0	1	C6_12h	12h	C6	12
GCTG	1589	LT934125.1	56944	56947	-	56946	1418.865454	982.291468	56944	56946	3	1.38522718796132	4	C6_12h	12h	C6	12
GCTG	1591	LT934125.1	57030	57030	-	57030	27.285874	27.285874	57030	57030	1	0	1	C6_12h	12h	C6	12
GCTG	1592	LT934125.1	57087	57087	-	57087	109.143496	109.143496	57087	57087	1	0	1	C6_12h	12h	C6	12
GCTG	1593	LT934125.1	57130	57130	-	57130	27.285874	27.285874	57130	57130	1	0	1	C6_12h	12h	C6	12
GCTG	1595	LT934125.1	57400	57400	-	57400	54.571748	54.571748	57400	57400	1	0	1	C6_12h	12h	C6	12
GCTG	1598	LT934125.1	57801	57801	-	57801	27.285874	27.285874	57801	57801	1	0	1	C6_12h	12h	C6	12
GCTG	1600	LT934125.1	57922	57922	-	57922	27.285874	27.285874	57922	57922	1	0	1	C6_12h	12h	C6	12
GCTG	1602	LT934125.1	58100	58100	-	58100	27.285874	27.285874	58100	58100	1	0	1	C6_12h	12h	C6	12
GCTG	1603	LT934125.1	58249	58249	-	58249	27.285874	27.285874	58249	58249	1	0	1	C6_12h	12h	C6	12
GCTG	1604	LT934125.1	58299	58299	-	58299	27.285874	27.285874	58299	58299	1	0	1	C6_12h	12h	C6	12
GCTG	1605	LT934125.1	58359	58359	-	58359	27.285874	27.285874	58359	58359	1	0	1	C6_12h	12h	C6	12
GCTG	1607	LT934125.1	58570	58572	-	58570	218.286993	136.429371	58570	58572	3	1.51274210204262	3	C6_12h	12h	C6	12
GCTG	1608	LT934125.1	58814	58814	-	58814	27.285874	27.285874	58814	58814	1	0	1	C6_12h	12h	C6	12
GCTG	1610	LT934125.1	58964	58964	-	58964	27.285874	27.285874	58964	58964	1	0	1	C6_12h	12h	C6	12
GCTG	1611	LT934125.1	59016	59017	-	59016	54.571748	27.285874	59016	59017	2	1	2	C6_12h	12h	C6	12
GCTG	1612	LT934125.1	59074	59076	-	59074	54.571748	27.285874	59074	59076	3	1.58496250072116	3	C6_12h	12h	C6	12
GCTG	1613	LT934125.1	59135	59139	-	59135	54.571748	27.285874	59135	59139	5	2.32192809488736	5	C6_12h	12h	C6	12
GCTG	1614	LT934125.1	59276	59281	-	59277	4665.884472	3874.594123	59277	59277	1	0	6	C6_12h	12h	C6	12
GCTG	1615	LT934125.1	59452	59452	-	59452	27.285874	27.285874	59452	59452	1	0	1	C6_12h	12h	C6	12
GCTG	1616	LT934125.1	61055	61057	-	61055	54.571748	27.285874	61055	61057	3	1.58496250072116	3	C6_12h	12h	C6	12
GCTG	1617	LT934125.1	61128	61128	-	61128	27.285874	27.285874	61128	61128	1	0	1	C6_12h	12h	C6	12
GCTG	1619	LT934125.1	62424	62424	-	62424	27.285874	27.285874	62424	62424	1	0	1	C6_12h	12h	C6	12
GCTG	1620	LT934125.1	62512	62520	-	62512	81.857622	27.285874	62512	62520	9	5.02421225738452	9	C6_12h	12h	C6	12
GCTG	1622	LT934125.1	62659	62659	-	62659	27.285874	27.285874	62659	62659	1	0	1	C6_12h	12h	C6	12
GCTG	1623	LT934125.1	62797	62797	-	62797	27.285874	27.285874	62797	62797	1	0	1	C6_12h	12h	C6	12
GCTG	1625	LT934125.1	62960	62960	-	62960	27.285874	27.285874	62960	62960	1	0	1	C6_12h	12h	C6	12
GCTG	1626	LT934125.1	63017	63017	-	63017	27.285874	27.285874	63017	63017	1	0	1	C6_12h	12h	C6	12
GCTG	1627	LT934125.1	63242	63242	-	63242	109.143496	109.143496	63242	63242	1	0	1	C6_12h	12h	C6	12
GCTG	1628	LT934125.1	63294	63294	-	63294	81.857622	81.857622	63294	63294	1	0	1	C6_12h	12h	C6	12
GCTG	1629	LT934125.1	63417	63425	-	63420	84258.779229	71407.132527	63420	63420	1	0	9	C6_12h	12h	C6	12
GCTG	1630	LT934125.1	63500	63500	-	63500	27.285874	27.285874	63500	63500	1	0	1	C6_12h	12h	C6	12
GCTG	1631	LT934125.1	63692	63692	-	63692	27.285874	27.285874	63692	63692	1	0	1	C6_12h	12h	C6	12
GCTG	1632	LT934125.1	63747	63747	-	63747	27.285874	27.285874	63747	63747	1	0	1	C6_12h	12h	C6	12
GCTG	1634	LT934125.1	63935	63935	-	63935	27.285874	27.285874	63935	63935	1	0	1	C6_12h	12h	C6	12
GCTG	1638	LT934125.1	64244	64244	-	64244	27.285874	27.285874	64244	64244	1	0	1	C6_12h	12h	C6	12
GCTG	1639	LT934125.1	64386	64386	-	64386	54.571748	54.571748	64386	64386	1	0	1	C6_12h	12h	C6	12
GCTG	1640	LT934125.1	64460	64460	-	64460	27.285874	27.285874	64460	64460	1	0	1	C6_12h	12h	C6	12
GCTG	1642	LT934125.1	64622	64622	-	64622	27.285874	27.285874	64622	64622	1	0	1	C6_12h	12h	C6	12
GCTG	1643	LT934125.1	64727	64728	-	64727	109.143496	54.571748	64727	64728	2	1	2	C6_12h	12h	C6	12
GCTG	1645	LT934125.1	64859	64859	-	64859	27.285874	27.285874	64859	64859	1	0	1	C6_12h	12h	C6	12
GCTG	1647	LT934125.1	64950	64950	-	64950	27.285874	27.285874	64950	64950	1	0	1	C6_12h	12h	C6	12
GCTG	1648	LT934125.1	65219	65219	-	65219	27.285874	27.285874	65219	65219	1	0	1	C6_12h	12h	C6	12
GCTG	1649	LT934125.1	65311	65311	-	65311	27.285874	27.285874	65311	65311	1	0	1	C6_12h	12h	C6	12
GCTG	1651	LT934125.1	65445	65452	-	65451	2292.013424	1882.725313	65445	65451	7	1.83787434968526	8	C6_12h	12h	C6	12
GCTG	1654	LT934125.1	65659	65659	-	65659	27.285874	27.285874	65659	65659	1	0	1	C6_12h	12h	C6	12
GCTG	1655	LT934125.1	65747	65756	-	65756	3465.30601	1937.297061	65748	65756	9	5.30336943540791	10	C6_12h	12h	C6	12
GCTG	1656	LT934125.1	65883	65886	-	65883	136.42937	109.143496	65883	65886	4	1.44385618977472	4	C6_12h	12h	C6	12
GCTG	1657	LT934125.1	66128	66128	-	66128	27.285874	27.285874	66128	66128	1	0	1	C6_12h	12h	C6	12
GCTG	1658	LT934125.1	66345	66345	-	66345	54.571748	54.571748	66345	66345	1	0	1	C6_12h	12h	C6	12
GCTG	1659	LT934125.1	66453	66453	-	66453	27.285874	27.285874	66453	66453	1	0	1	C6_12h	12h	C6	12
GCTG	1660	LT934125.1	66629	66629	-	66629	191.001119	191.001119	66629	66629	1	0	1	C6_12h	12h	C6	12
GCTG	1661	LT934125.1	66902	66902	-	66902	27.285874	27.285874	66902	66902	1	0	1	C6_12h	12h	C6	12
GCTG	1662	LT934125.1	67091	67091	-	67091	27.285874	27.285874	67091	67091	1	0	1	C6_12h	12h	C6	12
GCTG	1663	LT934125.1	67340	67340	-	67340	27.285874	27.285874	67340	67340	1	0	1	C6_12h	12h	C6	12
GCTG	1664	LT934125.1	68123	68123	-	68123	191.001119	191.001119	68123	68123	1	0	1	C6_12h	12h	C6	12
GCTG	1667	LT934125.1	68543	68543	-	68543	27.285874	27.285874	68543	68543	1	0	1	C6_12h	12h	C6	12
GCTG	1668	LT934125.1	68655	68655	-	68655	27.285874	27.285874	68655	68655	1	0	1	C6_12h	12h	C6	12
GCTG	1670	LT934125.1	68886	68887	-	68886	54.571748	27.285874	68886	68887	2	1	2	C6_12h	12h	C6	12
GCTG	1672	LT934125.1	69140	69140	-	69140	27.285874	27.285874	69140	69140	1	0	1	C6_12h	12h	C6	12
GCTG	1673	LT934125.1	69304	69304	-	69304	27.285874	27.285874	69304	69304	1	0	1	C6_12h	12h	C6	12
GCTG	1675	LT934125.1	69515	69515	-	69515	27.285874	27.285874	69515	69515	1	0	1	C6_12h	12h	C6	12
GCTG	1676	LT934125.1	69593	69593	-	69593	27.285874	27.285874	69593	69593	1	0	1	C6_12h	12h	C6	12
GCTG	1677	LT934125.1	70464	70464	-	70464	27.285874	27.285874	70464	70464	1	0	1	C6_12h	12h	C6	12
GCTG	1678	LT934125.1	71162	71162	-	71162	27.285874	27.285874	71162	71162	1	0	1	C6_12h	12h	C6	12
GCTG	1682	LT934125.1	71532	71532	-	71532	27.285874	27.285874	71532	71532	1	0	1	C6_12h	12h	C6	12
GCTG	1684	LT934125.1	71811	71811	-	71811	27.285874	27.285874	71811	71811	1	0	1	C6_12h	12h	C6	12
GCTG	1685	LT934125.1	71882	71889	-	71886	300.144615	191.001119	71882	71886	5	2.04629409557166	8	C6_12h	12h	C6	12
GCTG	1687	LT934125.1	72006	72006	-	72006	27.285874	27.285874	72006	72006	1	0	1	C6_12h	12h	C6	12
GCTG	1688	LT934125.1	72080	72080	-	72080	27.285874	27.285874	72080	72080	1	0	1	C6_12h	12h	C6	12
GCTG	1690	LT934125.1	72311	72311	-	72311	27.285874	27.285874	72311	72311	1	0	1	C6_12h	12h	C6	12
GCTG	1691	LT934125.1	72486	72486	-	72486	27.285874	27.285874	72486	72486	1	0	1	C6_12h	12h	C6	12
GCTG	1692	LT934125.1	72732	72742	-	72732	109.143496	27.285874	72732	72742	11	6.9188632372746	11	C6_12h	12h	C6	12
GCTG	1693	LT934125.1	72827	72827	-	72827	27.285874	27.285874	72827	72827	1	0	1	C6_12h	12h	C6	12
GCTG	1694	LT934125.1	72871	72871	-	72871	81.857622	81.857622	72871	72871	1	0	1	C6_12h	12h	C6	12
GCTG	1697	LT934125.1	73108	73108	-	73108	27.285874	27.285874	73108	73108	1	0	1	C6_12h	12h	C6	12
GCTG	1698	LT934125.1	73235	73235	-	73235	27.285874	27.285874	73235	73235	1	0	1	C6_12h	12h	C6	12
GCTG	1700	LT934125.1	73686	73686	-	73686	27.285874	27.285874	73686	73686	1	0	1	C6_12h	12h	C6	12
GCTG	1702	LT934125.1	74345	74345	-	74345	109.143496	109.143496	74345	74345	1	0	1	C6_12h	12h	C6	12
GCTG	1704	LT934125.1	75599	75600	-	75599	54.571748	27.285874	75599	75600	2	1	2	C6_12h	12h	C6	12
GCTG	1705	LT934125.1	75734	75736	-	75736	163.715244	109.143496	75734	75736	3	1.45546446154482	3	C6_12h	12h	C6	12
GCTG	1707	LT934125.1	75949	75957	-	75957	81.857622	54.571748	75949	75957	9	2.91092892308965	9	C6_12h	12h	C6	12
GCTG	1708	LT934125.1	76021	76021	-	76021	27.285874	27.285874	76021	76021	1	0	1	C6_12h	12h	C6	12
GCTG	1711	LT934125.1	76680	76680	-	76680	27.285874	27.285874	76680	76680	1	0	1	C6_12h	12h	C6	12
GCTG	1712	LT934125.1	76860	76870	-	76863	409.288111	245.572867	76862	76869	8	4.51762875856324	11	C6_12h	12h	C6	12
GCTG	1714	LT934125.1	77137	77139	-	77139	136.42937	109.143496	77137	77139	3	1.14422895861353	3	C6_12h	12h	C6	12
GCTG	1715	LT934125.1	77180	77180	-	77180	27.285874	27.285874	77180	77180	1	0	1	C6_12h	12h	C6	12
GCTG	1717	LT934125.1	77804	77804	-	77804	27.285874	27.285874	77804	77804	1	0	1	C6_12h	12h	C6	12
GCTG	1718	LT934125.1	77985	77985	-	77985	81.857622	81.857622	77985	77985	1	0	1	C6_12h	12h	C6	12
GCTG	1720	LT934125.1	79145	79145	-	79145	27.285874	27.285874	79145	79145	1	0	1	C6_12h	12h	C6	12
GCTG	1722	LT934125.1	79388	79388	-	79388	27.285874	27.285874	79388	79388	1	0	1	C6_12h	12h	C6	12
GCTG	1724	LT934125.1	79576	79576	-	79576	27.285874	27.285874	79576	79576	1	0	1	C6_12h	12h	C6	12
GCTG	1725	LT934125.1	79899	79899	-	79899	27.285874	27.285874	79899	79899	1	0	1	C6_12h	12h	C6	12
GCTG	1726	LT934125.1	79955	79955	-	79955	27.285874	27.285874	79955	79955	1	0	1	C6_12h	12h	C6	12
GCTG	1727	LT934125.1	80050	80050	-	80050	27.285874	27.285874	80050	80050	1	0	1	C6_12h	12h	C6	12
GCTG	1728	LT934125.1	80238	80238	-	80238	27.285874	27.285874	80238	80238	1	0	1	C6_12h	12h	C6	12
GCTG	1729	LT934125.1	80633	80633	-	80633	27.285874	27.285874	80633	80633	1	0	1	C6_12h	12h	C6	12
GCTG	1730	LT934125.1	80835	80842	-	80835	81.857622	54.571748	80835	80842	8	2.75488750216347	8	C6_12h	12h	C6	12
GCTG	1731	LT934125.1	80889	80911	-	80889	272.85874	109.143496	80889	80903	15	5.43896689583748	23	C6_12h	12h	C6	12
GCTG	1732	LT934125.1	80958	80968	-	80958	109.143496	54.571748	80958	80968	11	5.18914742795595	11	C6_12h	12h	C6	12
GCTG	1733	LT934125.1	81007	81007	-	81007	163.715245	163.715245	81007	81007	1	0	1	C6_12h	12h	C6	12
GCTG	1734	LT934125.1	81074	81093	-	81087	463.859859	354.716363	81080	81087	8	2.09952851604225	20	C6_12h	12h	C6	12
GCTG	1735	LT934125.1	81161	81161	-	81161	27.285874	27.285874	81161	81161	1	0	1	C6_12h	12h	C6	12
GCTG	1736	LT934125.1	81232	81247	-	81245	136.42937	54.571748	81232	81247	16	7.68771237954945	16	C6_12h	12h	C6	12
GCTG	1737	LT934125.1	81365	81365	-	81365	81.857622	81.857622	81365	81365	1	0	1	C6_12h	12h	C6	12
GCTG	1738	LT934125.1	81426	81427	-	81427	272.858741	245.572867	81427	81427	1	0	2	C6_12h	12h	C6	12
GCTG	1739	LT934125.1	81491	81504	-	81491	627.575104	382.002237	81491	81493	3	1.45546446246684	14	C6_12h	12h	C6	12
GCTG	1741	LT934125.1	81608	81609	-	81608	109.143496	81.857622	81608	81609	2	0.811278124459133	2	C6_12h	12h	C6	12
GCTG	1742	LT934125.1	81686	81686	-	81686	163.715245	163.715245	81686	81686	1	0	1	C6_12h	12h	C6	12
GCTG	1743	LT934125.1	81804	81815	-	81804	26303.582635	13206.363066	81804	81805	2	0.991239382563571	12	C6_12h	12h	C6	12
GCTG	1744	LT934125.1	81886	81900	-	81897	272.858741	136.429371	81893	81897	5	2.21612712316761	15	C6_12h	12h	C6	12
GCTG	1745	LT934125.1	82024	82024	-	82024	54.571748	54.571748	82024	82024	1	0	1	C6_12h	12h	C6	12
GCTG	1746	LT934125.1	82076	82076	-	82076	54.571748	54.571748	82076	82076	1	0	1	C6_12h	12h	C6	12
GCTG	1749	LT934125.1	82433	82433	-	82433	27.285874	27.285874	82433	82433	1	0	1	C6_12h	12h	C6	12
GCTG	1750	LT934125.1	82812	82812	-	82812	27.285874	27.285874	82812	82812	1	0	1	C6_12h	12h	C6	12
GCTG	1752	LT934125.1	83205	83205	-	83205	27.285874	27.285874	83205	83205	1	0	1	C6_12h	12h	C6	12
GCTG	1754	LT934125.1	83713	83713	-	83713	27.285874	27.285874	83713	83713	1	0	1	C6_12h	12h	C6	12
GCTG	1756	LT934125.1	84476	84476	-	84476	27.285874	27.285874	84476	84476	1	0	1	C6_12h	12h	C6	12
GCTG	1757	LT934125.1	84518	84518	-	84518	27.285874	27.285874	84518	84518	1	0	1	C6_12h	12h	C6	12
GCTG	1758	LT934125.1	84963	84963	-	84963	27.285874	27.285874	84963	84963	1	0	1	C6_12h	12h	C6	12
GCTG	1760	LT934125.1	85981	85981	-	85981	27.285874	27.285874	85981	85981	1	0	1	C6_12h	12h	C6	12
GCTG	1761	LT934125.1	86359	86359	-	86359	27.285874	27.285874	86359	86359	1	0	1	C6_12h	12h	C6	12
GCTG	1763	LT934125.1	86459	86459	-	86459	27.285874	27.285874	86459	86459	1	0	1	C6_12h	12h	C6	12
GCTG	1764	LT934125.1	86584	86584	-	86584	27.285874	27.285874	86584	86584	1	0	1	C6_12h	12h	C6	12
GCTG	1765	LT934125.1	86709	86709	-	86709	27.285874	27.285874	86709	86709	1	0	1	C6_12h	12h	C6	12
GCTG	1768	LT934125.1	86898	86907	-	86898	54.571748	27.285874	86898	86907	10	3.32192809488736	10	C6_12h	12h	C6	12
GCTG	1769	LT934125.1	87161	87163	-	87163	109.143496	54.571748	87161	87163	3	2.37744375108173	3	C6_12h	12h	C6	12
GCTG	1770	LT934125.1	87209	87209	-	87209	27.285874	27.285874	87209	87209	1	0	1	C6_12h	12h	C6	12
GCTG	1771	LT934125.1	87447	87447	-	87447	27.285874	27.285874	87447	87447	1	0	1	C6_12h	12h	C6	12
GCTG	1772	LT934125.1	87680	87680	-	87680	27.285874	27.285874	87680	87680	1	0	1	C6_12h	12h	C6	12
GCTG	1775	LT934125.1	87956	87956	-	87956	27.285874	27.285874	87956	87956	1	0	1	C6_12h	12h	C6	12
GCTG	1777	LT934125.1	88471	88471	-	88471	27.285874	27.285874	88471	88471	1	0	1	C6_12h	12h	C6	12
GCTG	1780	LT934125.1	88900	88900	-	88900	27.285874	27.285874	88900	88900	1	0	1	C6_12h	12h	C6	12
GCTG	1781	LT934125.1	89077	89081	-	89079	354.716363	272.858741	89077	89079	3	1.03026116106734	5	C6_12h	12h	C6	12
GCTG	1782	LT934125.1	89145	89162	-	89153	245.572867	191.001119	89145	89162	18	4.11332546763236	18	C6_12h	12h	C6	12
GCTG	1783	LT934125.1	89226	89226	-	89226	27.285874	27.285874	89226	89226	1	0	1	C6_12h	12h	C6	12
GCTG	1784	LT934125.1	89377	89388	-	89377	81.857622	27.285874	89377	89388	12	5.68203113013457	12	C6_12h	12h	C6	12
GCTG	1786	LT934125.1	89628	89638	-	89628	136.42937	81.857622	89628	89638	11	4.74270983404608	11	C6_12h	12h	C6	12
GCTG	1787	LT934125.1	89693	89693	-	89693	27.285874	27.285874	89693	89693	1	0	1	C6_12h	12h	C6	12
GCTG	1788	LT934125.1	89828	89828	-	89828	54.571748	54.571748	89828	89828	1	0	1	C6_12h	12h	C6	12
GCTG	1789	LT934125.1	90202	90202	-	90202	27.285874	27.285874	90202	90202	1	0	1	C6_12h	12h	C6	12
GCTG	1790	LT934125.1	90326	90326	-	90326	27.285874	27.285874	90326	90326	1	0	1	C6_12h	12h	C6	12
GCTG	1791	LT934125.1	90482	90482	-	90482	27.285874	27.285874	90482	90482	1	0	1	C6_12h	12h	C6	12
GCTG	1792	LT934125.1	90997	90997	-	90997	27.285874	27.285874	90997	90997	1	0	1	C6_12h	12h	C6	12
GCTG	1793	LT934125.1	91127	91133	-	91127	81.857622	54.571748	91127	91133	7	2.57798232963786	7	C6_12h	12h	C6	12
GCTG	1794	LT934125.1	91277	91277	-	91277	81.857622	81.857622	91277	91277	1	0	1	C6_12h	12h	C6	12
GCTG	1795	LT934125.1	91357	91359	-	91357	136.42937	81.857622	91357	91359	3	1.53892028226356	3	C6_12h	12h	C6	12
GCTG	1796	LT934125.1	91437	91437	-	91437	27.285874	27.285874	91437	91437	1	0	1	C6_12h	12h	C6	12
GCTG	1797	LT934125.1	91493	91493	-	91493	27.285874	27.285874	91493	91493	1	0	1	C6_12h	12h	C6	12
GCTG	1798	LT934125.1	91797	91797	-	91797	27.285874	27.285874	91797	91797	1	0	1	C6_12h	12h	C6	12
GCTG	1800	LT934125.1	92074	92074	-	92074	27.285874	27.285874	92074	92074	1	0	1	C6_12h	12h	C6	12
GCTG	1801	LT934125.1	92125	92125	-	92125	27.285874	27.285874	92125	92125	1	0	1	C6_12h	12h	C6	12
GCTG	1802	LT934125.1	92217	92219	-	92217	54.571748	27.285874	92217	92219	3	1.58496250072116	3	C6_12h	12h	C6	12
GCTG	1803	LT934125.1	92303	92303	-	92303	54.571748	54.571748	92303	92303	1	0	1	C6_12h	12h	C6	12
GCTG	1804	LT934125.1	92362	92362	-	92362	27.285874	27.285874	92362	92362	1	0	1	C6_12h	12h	C6	12
GCTG	1805	LT934125.1	92418	92418	-	92418	27.285874	27.285874	92418	92418	1	0	1	C6_12h	12h	C6	12
GCTG	1806	LT934125.1	92481	92509	-	92481	382.002237	136.429371	92481	92509	29	10.3035446502214	29	C6_12h	12h	C6	12
GCTG	1807	LT934125.1	92527	92527	-	92527	163.715245	163.715245	92527	92527	1	0	1	C6_12h	12h	C6	12
GCTG	1808	LT934125.1	92566	92571	-	92568	191.001119	136.429371	92566	92571	6	2.96969500885922	6	C6_12h	12h	C6	12
GCTG	1809	LT934125.1	92627	92632	-	92631	409.288112	163.715245	92629	92632	4	3.06123798784669	6	C6_12h	12h	C6	12
GCTG	1811	LT934125.1	92734	92734	-	92734	109.143496	109.143496	92734	92734	1	0	1	C6_12h	12h	C6	12
GCTG	1812	LT934125.1	92772	92774	-	92774	163.715244	81.857622	92772	92774	3	2.31269473149357	3	C6_12h	12h	C6	12
GCTG	1813	LT934125.1	92883	92883	-	92883	27.285874	27.285874	92883	92883	1	0	1	C6_12h	12h	C6	12
GCTG	1814	LT934125.1	92931	92940	-	92933	8022.046987	6548.609785	92933	92933	1	0	10	C6_12h	12h	C6	12
GCTG	1815	LT934125.1	93102	93102	-	93102	27.285874	27.285874	93102	93102	1	0	1	C6_12h	12h	C6	12
GCTG	1816	LT934125.1	93166	93166	-	93166	27.285874	27.285874	93166	93166	1	0	1	C6_12h	12h	C6	12
GCTG	1817	LT934125.1	93278	93296	-	93289	382.002236	81.857622	93280	93296	17	10.2488229975471	19	C6_12h	12h	C6	12
GCTG	1818	LT934125.1	93376	93402	-	93378	191.001118	54.571748	93376	93402	27	11.9901175466964	27	C6_12h	12h	C6	12
GCTG	1820	LT934125.1	93466	93480	-	93466	982.291467	600.28923	93466	93477	12	5.73027682733995	15	C6_12h	12h	C6	12
GCTG	1821	LT934125.1	93571	93580	-	93571	136.42937	109.143496	93571	93580	10	2.39819322089484	10	C6_12h	12h	C6	12
GCTG	1822	LT934125.1	93654	93655	-	93654	1418.865453	1391.579579	93654	93654	1	0	2	C6_12h	12h	C6	12
GCTG	1823	LT934125.1	93735	93735	-	93735	27.285874	27.285874	93735	93735	1	0	1	C6_12h	12h	C6	12
GCTG	1825	LT934125.1	93831	93831	-	93831	27.285874	27.285874	93831	93831	1	0	1	C6_12h	12h	C6	12
GCTG	1826	LT934125.1	93940	93945	-	93940	136.42937	54.571748	93940	93945	6	3.93412705407782	6	C6_12h	12h	C6	12
GCTG	1827	LT934125.1	93983	93983	-	93983	54.571748	54.571748	93983	93983	1	0	1	C6_12h	12h	C6	12
GCTG	1829	LT934125.1	94108	94108	-	94108	27.285874	27.285874	94108	94108	1	0	1	C6_12h	12h	C6	12
GCTG	1831	LT934125.1	94189	94204	-	94189	81.857622	27.285874	94189	94204	16	6.33985000288462	16	C6_12h	12h	C6	12
