sample	seqnames	strand	window_start	window_end	sum_coverage	mean_coverage	sd_coverage	median_coverage	min_coverage	max_coverage	varcoeff_coverage	cell_line	hpi	Time	bamfiles	libtype	group	sample_name
TACG	LT934125.1	-	127701	127750	95	1.9	0.788954358370519	2	0	3	0.415239135984484	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	127751	127800	100	2	2.02030508910442	2	0	4	1.01015254455221	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	127801	127850	121	2.42	1.53981180933362	1	0	4	0.636285871625461	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	127851	127900	66	1.32	0.471212071499161	1	1	2	0.356978842044819	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	127901	127950	8	0.16	0.370328039909021	0	0	1	2.31455024943138	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	127951	128000	43	0.86	0.350509832753866	1	0	1	0.407569572969611	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128001	128050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128051	128100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128101	128150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128151	128200	7	0.14	0.350509832753866	0	0	1	2.50364166252761	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128201	128250	31	0.62	0.490314351478015	1	0	1	0.790829599158088	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128251	128300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128301	128350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128351	128400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128401	128450	37	0.74	0.443087497693452	1	0	1	0.598766888774935	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128451	128500	11	0.22	0.41845195759648	0	0	1	1.90205435271127	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128501	128550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128551	128600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128601	128650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128651	128700	1481	29.62	41.8280688884722	1	0	93	1.41215627577556	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128701	128750	2917	58.34	43.4598618478791	92	0	93	0.744941066984557	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128751	128800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128801	128850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128851	128900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128901	128950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	128951	129000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129001	129050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129051	129100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129101	129150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129151	129200	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129201	129250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129251	129300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129301	129350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129351	129400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129401	129450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129451	129500	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129501	129550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129551	129600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129601	129650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129651	129700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129701	129750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129751	129800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129801	129850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129851	129900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129901	129950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	129951	130000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130001	130050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130051	130100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130101	130150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130151	130200	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130201	130250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130251	130300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130301	130350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130351	130400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130401	130450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130451	130500	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130501	130550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130551	130600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130601	130650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130651	130700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130701	130750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130751	130800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130801	130850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130851	130900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130901	130950	25	0.5	0.505076272276105	0.5	0	1	1.01015254455221	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	130951	131000	24	0.48	0.504672049504448	0	0	1	1.05140010313427	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131001	131050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131051	131100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131101	131150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131151	131200	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131201	131250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131251	131300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131301	131350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131351	131400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131401	131450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131451	131500	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131501	131550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131551	131600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131601	131650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131651	131700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131701	131750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131751	131800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131801	131850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131851	131900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131901	131950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	131951	132000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132001	132050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132051	132100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132101	132150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132151	132200	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132201	132250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132251	132300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132301	132350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132351	132400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132401	132450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132451	132500	21	0.42	0.49856938190329	0	0	1	1.1870699569126	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132501	132550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132551	132600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132601	132650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132651	132700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132701	132750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132751	132800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132801	132850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132851	132900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132901	132950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	132951	133000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133001	133050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133051	133100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133101	133150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133151	133200	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133201	133250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133251	133300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133301	133350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133351	133400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133401	133450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133451	133500	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133501	133550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133551	133600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133601	133650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133651	133700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133701	133750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133751	133800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133801	133850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133851	133900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133901	133950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	133951	134000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134001	134050	20	0.4	0.494871659305394	0	0	1	1.23717914826348	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134051	134100	27	0.54	0.503457433905889	1	0	1	0.932328581307201	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134101	134150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134151	134200	48	0.96	0.197948663722157	1	0	1	0.206196524710581	C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134201	134250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134251	134300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134301	134350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134351	134400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134401	134450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134451	134500	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134501	134550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134551	134600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134601	134650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134651	134700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134701	134750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134751	134800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134801	134850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134851	134900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134901	134950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	134951	135000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135001	135050	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135051	135100	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135101	135150	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135151	135200	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135201	135250	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135251	135300	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135301	135350	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135351	135400	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135401	135450	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135451	135500	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135501	135550	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135551	135600	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135601	135650	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135651	135700	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135701	135750	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135751	135800	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135801	135850	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135851	135900	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135901	135950	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
TACG	LT934125.1	-	135951	136000	0	0	0	0	0	0		C6	4h	4	TACG_mappedAligned.out.bam	CAGE	C6_CAGE_4h	C6_CAGE_4h
